time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,-0.248968,0.135828,0.244292,0.021221,-0.244163,0.137059,0.23626,0.101442,-0.263083,0.834994,0.328559,1.654194,-0.48168,-0.39545,3.951155
0.02,0.0,-0.244163,0.137059,0.23626,0.101442,-0.239517,0.139872,0.228443,0.179613,-0.289176,0.448317,0.135389,-0.694713,-1.58653,-0.387005,3.873366
0.04,0.0,-0.239517,0.139872,0.228443,0.179613,-0.235025,0.144236,0.220751,0.2567,0.860902,0.541187,-0.095039,0.613894,-0.987849,-0.382796,3.842298
0.06,0.0,-0.235025,0.144236,0.220751,0.2567,-0.230686,0.150139,0.213103,0.33361,-0.13007,-0.059228,0.239145,-0.951469,-0.790426,-0.382538,3.855482
0.08,0.0,-0.230686,0.150139,0.213103,0.33361,-0.226501,0.157585,0.205424,0.411208,0.079642,-0.992612,-1.135715,-0.148229,0.648077,-0.385958,3.910914
0.1,0.0,-0.226501,0.157585,0.205424,0.411208,-0.22247,0.166598,0.197642,0.490323,0.728841,-1.223974,0.161152,1.03471,1.994261,-0.392796,4.006988
0.12,0.0,-0.22247,0.166598,0.197642,0.490323,-0.218596,0.177214,0.189691,0.571754,-1.515792,-2.376244,-0.475225,-0.600569,-1.287163,-0.402783,4.142435
0.14,0.0,-0.218596,0.177214,0.189691,0.571754,-0.214884,0.189488,0.181511,0.656278,-0.169086,1.279648,-0.700336,-0.294407,1.172825,-0.41563,4.316245
0.16,0.0,-0.214884,0.189488,0.181511,0.656278,-0.211338,0.203491,0.173049,0.744654,1.243523,0.565153,-0.707518,-1.722639,0.743222,-0.431011,4.527587
0.18,0.0,-0.211338,0.203491,0.173049,0.744654,-0.207964,0.219305,0.164256,0.837626,-0.597559,-0.287806,0.182107,-0.760536,0.164152,-0.448534,4.775715
0.2,0.0,-0.207964,0.219305,0.164256,0.837626,-0.20477,0.237031,0.155096,0.935921,-0.067885,-0.855673,-0.155868,0.770222,0.110866,-0.467719,5.059866
0.22,0.0,-0.20477,0.237031,0.155096,0.935921,-0.201763,0.256782,0.14554,1.040252,-0.934847,0.977461,-0.778362,-1.209498,-0.603003,-0.48796,5.37914
0.24,0.0,-0.201763,0.256782,0.14554,1.040252,-0.198951,0.278686,0.135576,1.15131,-0.789206,-0.937876,0.059329,-0.160203,-0.108713,-0.508492,5.732366
