time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.045023,-0.148025,-0.299296,0.09247,0.039127,-0.147076,-0.290326,0.003142,0.082769,-0.37776,-0.449041,-3.337085
0.02,0.0,0.039127,-0.147076,-0.290326,0.003142,0.033408,-0.147875,-0.281712,-0.082595,-0.917604,-0.330146,1.955096,0.060926
0.04,0.0,0.033408,-0.147875,-0.281712,-0.082595,0.027857,-0.150363,-0.273355,-0.165849,-0.645345,1.014105,0.119551,1.194211
0.06,0.0,0.027857,-0.150363,-0.273355,-0.165849,0.022472,-0.1545,-0.265159,-0.247654,1.044116,-1.371969,-0.31657,1.023329
0.08,0.0,0.022472,-0.1545,-0.265159,-0.247654,0.01725,-0.160266,-0.257038,-0.328983,-0.337704,0.902102,-0.480743,-1.136236
0.1,0.0,0.01725,-0.160266,-0.257038,-0.328983,0.012191,-0.167662,-0.248911,-0.410759,0.642467,1.080065,-0.855443,-2.255798
0.12,0.0,0.012191,-0.167662,-0.248911,-0.410759,0.007295,-0.176705,-0.240702,-0.493863,-0.979879,-2.16149,-0.449526,-0.071806
0.14,0.0,0.007295,-0.176705,-0.240702,-0.493863,0.002564,-0.187431,-0.232343,-0.579142,-0.39238,0.476716,3.1134,-0.501788
0.16,0.0,0.002564,-0.187431,-0.232343,-0.579142,-0.001998,-0.199891,-0.223771,-0.667415,0.775282,2.294314,-0.365937,1.09583
0.18,0.0,-0.001998,-0.199891,-0.223771,-0.667415,-0.006385,-0.214153,-0.214929,-0.75948,1.868818,0.72582,-0.376169,0.464827
0.2,0.0,-0.006385,-0.214153,-0.214929,-0.75948,-0.010593,-0.2303,-0.205771,-0.856112,0.670841,0.443172,-0.727715,0.341572
0.22,0.0,-0.010593,-0.2303,-0.205771,-0.856112,-0.014614,-0.248433,-0.196257,-0.958067,0.692582,-0.238878,0.575152,2.388559
0.24,0.0,-0.014614,-0.248433,-0.196257,-0.958067,-0.018441,-0.268663,-0.186363,-1.066081,-0.325284,0.598778,0.570309,1.959473
0.26,0.0,-0.018441,-0.268663,-0.186363,-1.066081,-0.022066,-0.291121,-0.176076,-1.180862,-0.483284,1.006408,-0.764905,-0.451843
0.28,0.0,-0.022066,-0.291121,-0.176076,-1.180862,-0.025481,-0.315948,-0.165405,-1.303086,-1.442199,0.675285,0.066282,-0.438283
0.3,0.0,-0.025481,-0.315948,-0.165405,-1.303086,-0.028679,-0.343298,-0.154382,-1.433385,1.595384,-0.49241,-0.12397,0.660852
0.32,0.0,-0.028679,-0.343298,-0.154382,-1.433385,-0.031654,-0.373341,-0.143069,-1.572333,0.61029,-1.568389,-0.480409,-0.800165
0.34,0.0,-0.031654,-0.373341,-0.143069,-1.572333,-0.034401,-0.406253,-0.131563,-1.72043,1.313022,0.799317,-1.101835,1.10832
0.36,0.0,-0.034401,-0.406253,-0.131563,-1.72043,-0.036917,-0.442222,-0.120007,-1.878085,0.194121,-0.307079,-0.346622,-1.264148
0.38,0.0,-0.036917,-0.442222,-0.120007,-1.878085,-0.039202,-0.481442,-0.108596,-2.045592,-0.496527,1.062996,-2.109065,-1.27046
0.4,0.0,-0.039202,-0.481442,-0.108596,-2.045592,-0.041263,-0.524112,-0.097586,-2.223117,0.169899,-0.293611,0.309615,-2.488741
0.42,0.0,-0.041263,-0.524112,-0.097586,-2.223117,-0.04311,-0.570433,-0.0873,-2.410677,1.725651,0.536916,-0.539817,0.301647
0.44,0.0,-0.04311,-0.570433,-0.0873,-2.410677,-0.044763,-0.620605,-0.078139,-2.608137,0.292933,-2.497567,0.568986,-0.863355
0.46,0.0,-0.044763,-0.620605,-0.078139,-2.608137,-0.046247,-0.674823,-0.070581,-2.815206,-0.811367,-0.992901,0.492548,-0.910774
0.48,0.0,-0.046247,-0.674823,-0.070581,-2.815206,-0.0476,-0.733275,-0.065185,-3.031452,-1.425601,-0.328211,-0.782049,-1.105217
0.5,0.0,-0.0476,-0.733275,-0.065185,-3.031452,-0.048873,-0.796139,-0.062588,-3.256335,1.724603,0.847151,1.585968,-0.330333
0.52,0.0,-0.048873,-0.796139,-0.062588,-3.256335,-0.050127,-0.863582,-0.063493,-3.489246,0.858071,1.206244,1.224102,0.586288
0.54,0.0,-0.050127,-0.863582,-0.063493,-3.489246,-0.051441,-0.935758,-0.06866,-3.729566,-1.208991,-0.230464,-0.475237,0.744695
0.56,0.0,-0.051441,-0.935758,-0.06866,-3.729566,-0.052907,-1.01281,-0.078886,-3.976733,1.77168,-0.682738,-1.184527,-0.595837
0.58,0.0,-0.052907,-1.01281,-0.078886,-3.976733,-0.054635,-1.09487,-0.094985,-4.230304,-0.879942,-2.084721,0.482365,0.957795
0.6,0.0,-0.054635,-1.09487,-0.094985,-4.230304,-0.056751,-1.182063,-0.117759,-4.490009,-1.356245,1.230105,-0.25149,-0.120205
0.62,0.0,-0.056751,-1.182063,-0.117759,-4.490009,-0.059395,-1.274511,-0.14797,-4.755776,0.445172,2.18629,1.605615,0.593603
0.64,0.0,-0.059395,-1.274511,-0.14797,-4.755776,-0.062724,-1.372335,-0.186305,-5.027729,0.434354,0.250931,1.075458,-0.064507
0.66,0.0,-0.062724,-1.372335,-0.186305,-5.027729,-0.066906,-1.475663,-0.233335,-5.306107,-1.873669,1.487881,1.068085,0.240137
0.68,0.0,-0.066906,-1.475663,-0.233335,-5.306107,-0.072118,-1.584624,-0.289451,-5.591121,1.020313,0.568382,1.166331,0.761745
0.7,0.0,-0.072118,-1.584624,-0.289451,-5.591121,-0.078545,-1.699351,-0.354782,-5.88267,-1.343282,-2.022713,-0.703769,1.770922
0.72,0.0,-0.078545,-1.699351,-0.354782,-5.88267,-0.086369,-1.819969,-0.429072,-6.179888,0.845846,-1.174319,0.828589,1.497202
0.74,0.0,-0.086369,-1.819969,-0.429072,-6.179888,-0.095762,-1.94657,-0.511491,-6.480432,-0.278359,0.523992,1.27846,-0.944063
0.76,0.0,-0.095762,-1.94657,-0.511491,-6.480432,-0.106872,-2.079177,-0.600375,-6.779444,-1.209804,-1.389069,-0.169567,0.813576
0.78,0.0,-0.106872,-2.079177,-0.600375,-6.779444,-0.119802,-2.21768,-0.692892,-7.068138,-0.101151,-0.4521,-1.132565,1.155183
0.8,0.0,-0.119802,-2.21768,-0.692892,-7.068138,-0.134583,-2.36174,-0.784673,-7.332192,0.063461,0.061286,0.206847,2.35269
0.82,0.0,-0.134583,-2.36174,-0.784673,-7.332192,-0.151144,-2.510665,-0.869598,-7.550534,-1.419594,0.17323,-0.03835,0.092166
0.84,0.0,-0.151144,-2.510665,-0.869598,-7.550534,-0.169271,-2.663275,-0.940034,-7.695829,0.663664,-1.059872,-1.071054,-0.504587
