time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,-0.155465,-0.017676,0.259513,-0.274031,-0.15028,-0.023142,0.259089,-0.273145,0.095027,-2.808338,1.102828,0.082303,0.558927,-0.013202,-0.037866
0.02,0.0,-0.15028,-0.023142,0.259089,-0.273145,-0.1451,-0.028623,0.25898,-0.275496,0.531305,-0.254823,0.537524,1.258675,-0.512142,0.002198,-0.196749
0.04,0.0,-0.1451,-0.028623,0.25898,-0.275496,-0.139918,-0.034183,0.259173,-0.28098,1.308837,-0.065909,-0.494685,0.410134,0.298126,0.017165,-0.351502
0.06,0.0,-0.139918,-0.034183,0.259173,-0.28098,-0.134731,-0.039883,0.259664,-0.289535,0.848978,0.170736,-0.059843,-0.98662,1.179837,0.031883,-0.504078
0.08,0.0,-0.134731,-0.039883,0.259664,-0.289535,-0.12953,-0.045785,0.260448,-0.301135,-0.259236,0.70007,-1.436597,0.447486,-1.214374,0.046526,-0.65632
0.1,0.0,-0.12953,-0.045785,0.260448,-0.301135,-0.124311,-0.051949,0.261525,-0.315791,-1.327921,0.537632,-0.653865,-0.820875,-1.355015,0.061255,-0.809983
0.12,0.0,-0.124311,-0.051949,0.261525,-0.315791,-0.119067,-0.058437,0.262899,-0.333549,-1.051307,1.78309,0.921415,0.228517,1.224727,0.076226,-0.966757
0.14,0.0,-0.119067,-0.058437,0.262899,-0.333549,-0.113793,-0.065312,0.264576,-0.354487,-1.008576,-0.693716,-1.033228,0.606392,-0.282052,0.091583,-1.128281
0.16,0.0,-0.113793,-0.065312,0.264576,-0.354487,-0.108482,-0.072638,0.266565,-0.378717,-0.077773,0.845456,-0.016647,0.706474,-0.057685,0.107465,-1.296166
0.18,0.0,-0.108482,-0.072638,0.266565,-0.378717,-0.103128,-0.080484,0.268878,-0.406381,-0.281185,-2.252255,0.939947,-0.126844,1.291749,0.124003,-1.472
0.2,0.0,-0.103128,-0.080484,0.268878,-0.406381,-0.097725,-0.088918,0.27153,-0.437655,-0.986243,-1.252654,-0.480122,1.675304,-0.022559,0.141321,-1.657364
0.22,0.0,-0.097725,-0.088918,0.27153,-0.437655,-0.092264,-0.098015,0.274537,-0.472744,-0.484392,0.835062,-1.047068,0.01023,2.888585,0.159532,-1.853838
