time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-0.516459,-0.006219,-0.179701,0.002127,-0.291172,-0.006941,-0.1845,-0.074199,-0.19001,0.752828,-0.910562,-1.62143,0.857414,0.748432,-3.796129,4.878574
0.02,0.0,-0.006941,-0.1845,-0.074199,-0.19001,-0.008329,-0.189298,-0.064624,-0.28952,-0.283794,1.14015,0.759495,-0.388257,-0.325003,0.47499,-4.946611
0.04,0.0,-0.008329,-0.189298,-0.064624,-0.28952,-0.009527,-0.196076,-0.055166,-0.388264,-1.262421,0.340173,-0.165986,0.541161,0.181828,0.471477,-4.936417
0.06,0.0,-0.009527,-0.196076,-0.055166,-0.388264,-0.010536,-0.204831,-0.045735,-0.487344,1.559113,-0.163537,-0.454288,-0.623965,-0.106973,0.472336,-4.979744
0.08,0.0,-0.010536,-0.204831,-0.045735,-0.487344,-0.011356,-0.215579,-0.036246,-0.587802,-0.23014,0.867411,0.816253,-2.774107,0.033729,0.477123,-5.073965
0.1,0.0,-0.011356,-0.215579,-0.036246,-0.587802,-0.011985,-0.228359,-0.026626,-0.690632,1.470994,1.335239,0.174612,-1.788626,-0.427366,0.485359,-5.216775
0.12,0.0,-0.011985,-0.228359,-0.026626,-0.690632,-0.01242,-0.243227,-0.016812,-0.796787,-0.004937,-0.484697,-0.617735,-0.456158,1.074729,0.496499,-5.406079
0.14,0.0,-0.01242,-0.243227,-0.016812,-0.796787,-0.012656,-0.260258,-0.006751,-0.907174,-0.031901,0.497427,0.926718,-1.250621,1.36128,0.509908,-5.639872
0.16,0.0,-0.012656,-0.260258,-0.006751,-0.907174,-0.012688,-0.279548,0.003595,-1.022665,0.086972,-1.074115,0.520979,-0.744273,-0.82393,0.524824,-5.916099
0.18,0.0,-0.012688,-0.279548,0.003595,-1.022665,-0.01251,-0.301205,0.014247,-1.144086,-1.244943,-1.145704,-0.897572,1.067739,-0.265451,0.540316,-6.232502
0.2,0.0,-0.01251,-0.301205,0.014247,-1.144086,-0.012116,-0.325356,0.025204,-1.272214,0.118573,0.019185,0.388765,-0.902731,-1.00836,0.555242,-6.586463
0.22,0.0,-0.012116,-0.325356,0.025204,-1.272214,-0.0115,-0.352143,0.036443,-1.407771,-1.818199,-0.958555,-1.897573,-0.183907,0.305517,0.568194,-6.974834
0.24,-1.149513,-0.0115,-0.352143,0.036443,-1.407771,-0.012503,-0.377695,-0.136218,-1.152581,0.154179,-0.142651,2.371355,1.129076,-0.52955,-8.545364,12.013787
