time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-1.702323,-0.116883,0.156628,0.026852,-0.057982,-0.119255,0.162893,-0.263518,0.679701,0.673788,0.671473,-1.144736,-1.729179,0.203275,-14.435156,36.1919
0.02,0.0,-0.119255,0.162893,-0.263518,0.679701,-0.124587,0.177189,-0.269802,0.750693,0.533878,0.262874,0.996201,1.128394,1.316309,-0.325071,3.682817
0.04,0.0,-0.124587,0.177189,-0.269802,0.750693,-0.13005,0.192958,-0.27653,0.827187,0.982322,-0.816637,-2.49064,0.500147,-1.027776,-0.347985,3.97135
0.06,0.0,-0.13005,0.192958,-0.27653,0.827187,-0.135652,0.210316,-0.283729,0.909723,1.353801,-1.34893,-1.305983,1.107108,2.160129,-0.372111,4.287147
0.08,0.0,-0.135652,0.210316,-0.283729,0.909723,-0.141402,0.229391,-0.29142,0.998851,-0.666845,0.803522,-1.484269,-0.174669,-0.899482,-0.397078,4.630602
0.1,0.0,-0.141402,0.229391,-0.29142,0.998851,-0.147312,0.250318,-0.299614,1.095126,0.769223,0.729555,0.857292,-0.216186,0.553742,-0.422382,5.001837
0.12,0.0,-0.147312,0.250318,-0.299614,1.095126,-0.15339,0.273247,-0.308313,1.199102,-2.335688,-1.49518,0.325435,-1.071295,0.754505,-0.447341,5.400579
0.14,0.0,-0.15339,0.273247,-0.308313,1.199102,-0.159648,0.298337,-0.3175,1.311321,-0.007054,-0.522527,1.807853,2.637462,0.822036,-0.471063,5.826034
0.16,0.0,-0.159648,0.298337,-0.3175,1.311321,-0.166093,0.325758,-0.327139,1.432304,-0.016851,0.288239,0.009374,-1.084741,-0.57024,-0.49239,6.276748
0.18,0.0,-0.166093,0.325758,-0.327139,1.432304,-0.172736,0.355691,-0.337169,1.562537,0.200244,0.13653,-0.257132,0.705194,-1.438515,-0.50986,6.750462
0.2,0.0,-0.172736,0.355691,-0.337169,1.562537,-0.179582,0.388324,-0.347496,1.702449,1.32838,-1.086676,-0.397109,-0.615568,1.420393,-0.521651,7.243991
0.22,0.0,-0.179582,0.388324,-0.347496,1.702449,-0.186637,0.423856,-0.357983,1.852395,0.752311,-1.725237,0.303808,0.603536,0.272451,-0.525547,7.753131
