time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.737326,-0.034377,0.188427,0.246446,0.265763,-0.028331,0.191978,0.357935,0.091029,1.799445,-0.02441,-2.421855,-0.366296,1.926839,5.547738,-8.501636
0.02,0.0,-0.028331,0.191978,0.357935,0.091029,-0.021282,0.194903,0.347001,0.201021,0.217006,-0.462041,-0.540595,0.885122,-0.11305,-0.539629,5.434195
0.04,0.0,-0.021282,0.194903,0.347001,0.201021,-0.014449,0.200005,0.336312,0.308845,1.041726,-0.531386,-0.722637,-1.291463,0.516246,-0.530047,5.357867
0.06,0.0,-0.014449,0.200005,0.336312,0.308845,-0.007829,0.207251,0.325764,0.415755,-0.858365,0.839488,0.055729,0.330586,-0.342966,-0.525486,5.342272
0.08,0.0,-0.007829,0.207251,0.325764,0.415755,-0.001419,0.216637,0.315261,0.522929,0.850425,0.278269,0.343113,-0.506134,-1.875812,-0.525461,5.383991
0.1,0.0,-0.001419,0.216637,0.315261,0.522929,0.004781,0.228177,0.304718,0.631485,0.807357,0.874148,-0.687988,-0.581847,-1.169327,-0.52945,5.480002
0.12,0.0,0.004781,0.228177,0.304718,0.631485,0.010769,0.241912,0.294059,0.74248,0.190908,-0.705938,-1.750882,-1.307,0.95348,-0.536873,5.627578
0.14,0.0,0.010769,0.241912,0.294059,0.74248,0.016543,0.2579,0.283224,0.85692,-0.167022,-2.23894,0.131814,-1.010924,1.122902,-0.547067,5.82416
0.16,0.0,0.016543,0.2579,0.283224,0.85692,0.022097,0.276218,0.272163,0.975759,-1.338944,-0.780987,-0.374398,0.677589,-0.555491,-0.559248,6.067219
0.18,0.0,0.022097,0.276218,0.272163,0.975759,0.027427,0.296965,0.260846,1.099902,0.133469,-0.794278,-0.684584,-0.831071,0.784431,-0.572478,6.354101
0.2,0.0,0.027427,0.296965,0.260846,1.099902,0.032529,0.320255,0.249264,1.230196,-0.210561,0.614208,-0.121831,-1.099461,-0.134269,-0.585612,6.681863
0.22,0.0,0.032529,0.320255,0.249264,1.230196,0.037396,0.346219,0.237431,1.367425,-1.175874,0.217961,1.998953,-0.80934,-0.571873,-0.597258,7.047102
0.24,0.0,0.037396,0.346219,0.237431,1.367425,0.042025,0.375003,0.225394,1.512301,-0.471046,-1.023228,-0.519744,-0.404194,1.517116,-0.605716,7.445785
0.26,0.0,0.042025,0.375003,0.225394,1.512301,0.046411,0.406767,0.213237,1.665446,0.364969,-2.093602,0.270834,1.765209,-0.643015,-0.608942,7.873109
0.28,0.0,0.046411,0.406767,0.213237,1.665446,0.050554,0.44168,0.201087,1.827377,2.484073,-0.58992,2.045253,0.787635,-0.468942,-0.604497,8.323396
0.3,0.0,0.050554,0.44168,0.201087,1.827377,0.054456,0.479923,0.189126,1.99849,-0.574321,1.297789,-2.494387,0.571229,0.40925,-0.589535,8.79007
0.32,0.0,0.054456,0.479923,0.189126,1.99849,0.058122,0.521682,0.177596,2.179039,0.602884,-0.834625,-1.459496,0.7466,-0.063852,-0.560803,9.265735
0.34,1.998381,0.058122,0.521682,0.177596,2.179039,0.06465,0.560977,0.47393,1.760082,-0.310841,-0.924704,-0.235643,0.339546,0.474916,14.637337,-19.546856
0.36,0.0,0.06465,0.560977,0.47393,1.760082,0.073976,0.598415,0.458852,1.984401,-1.426809,-0.266776,-0.798571,0.349914,0.893069,-0.721887,11.325418
0.38,0.0,0.073976,0.598415,0.458852,1.984401,0.083013,0.640384,0.445161,2.213294,0.443285,-1.206608,1.298231,0.044662,0.583987,-0.643926,11.566902
0.4,0.0,0.083013,0.640384,0.445161,2.213294,0.091794,0.68698,0.433229,2.447196,0.064177,1.363686,-1.649483,-1.306656,0.715501,-0.545365,11.824569
0.42,0.0,0.091794,0.68698,0.433229,2.447196,0.100357,0.738307,0.423509,2.686327,-0.89768,-1.151584,0.435823,1.74562,-0.065354,-0.421988,12.088129
0.44,0.0,0.100357,0.738307,0.423509,2.686327,0.108752,0.794468,0.416538,2.930714,-0.471526,-0.441844,-0.181775,0.064104,-0.579856,-0.269748,12.348968
0.46,0.0,0.108752,0.794468,0.416538,2.930714,0.117041,0.85557,0.412932,3.180237,0.581293,-0.235953,-0.898914,-0.809796,0.155133,-0.084997,12.600848
0.48,0.0,0.117041,0.85557,0.412932,3.180237,0.125297,0.921711,0.413371,3.434678,-0.902184,-1.936827,2.029625,1.910701,0.716078,0.135265,12.840519
0.5,0.0,0.125297,0.921711,0.413371,3.434678,0.133608,0.992988,0.418589,3.693788,-0.41973,-0.740578,-1.162268,-1.54798,1.473846,0.393158,13.068075
