time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.142121,-0.025833,0.099965,0.07198,0.144135,-0.024559,0.101412,0.05575,-0.067622,-1.273353,0.926338,-0.091411
0.02,0.0,0.144135,-0.024559,0.101412,0.05575,0.146177,-0.023595,0.10273,0.040821,0.862012,0.006174,-0.285405,-1.304556
0.04,0.0,0.146177,-0.023595,0.10273,0.040821,0.148244,-0.022919,0.103943,0.026968,-0.483756,-0.670076,1.510806,0.660651
0.06,0.0,0.148244,-0.022919,0.103943,0.026968,0.150334,-0.02251,0.105069,0.013985,-1.371688,-0.132287,0.733798,0.53653
0.08,0.0,0.150334,-0.02251,0.105069,0.013985,0.152446,-0.022355,0.106128,0.001685,-0.109115,1.320513,0.583537,-0.633512
0.1,0.0,0.152446,-0.022355,0.106128,0.001685,0.154579,-0.022439,0.107136,-0.010103,0.100278,1.937008,0.243728,-0.043783
0.12,0.0,0.154579,-0.022439,0.107136,-0.010103,0.156731,-0.022756,0.108108,-0.021538,0.750243,-1.359421,1.089699,0.130609
0.14,0.0,0.156731,-0.022756,0.108108,-0.021538,0.158903,-0.0233,0.109059,-0.032769,0.145946,-0.345684,-0.293924,1.262694
0.16,0.0,0.158903,-0.0233,0.109059,-0.032769,0.161094,-0.024067,0.110003,-0.043934,0.864171,1.282195,-1.896908,1.162417
0.18,0.0,0.161094,-0.024067,0.110003,-0.043934,0.163303,-0.025057,0.110952,-0.055168,0.544286,-0.181157,1.335855,0.78911
0.2,0.0,0.163303,-0.025057,0.110952,-0.055168,0.165532,-0.026275,0.111918,-0.066599,1.106007,-0.60254,2.417064,-0.377909
0.22,0.0,0.165532,-0.026275,0.111918,-0.066599,0.16778,-0.027724,0.112915,-0.078353,-0.483184,0.309417,1.324904,-1.08576
0.24,0.0,0.16778,-0.027724,0.112915,-0.078353,0.170049,-0.029412,0.113954,-0.090555,-0.162494,-2.488713,-0.137208,-1.4023
0.26,0.0,0.170049,-0.029412,0.113954,-0.090555,0.172339,-0.03135,0.115046,-0.10333,-0.568334,0.865183,0.66814,-0.339316
0.28,0.0,0.172339,-0.03135,0.115046,-0.10333,0.174651,-0.03355,0.116205,-0.116804,-0.325317,-1.881322,0.085496,-0.358205
0.3,0.0,0.174651,-0.03355,0.116205,-0.116804,0.176987,-0.036027,0.117443,-0.131107,-0.261327,-0.85903,1.27661,-0.48354
0.32,0.0,0.176987,-0.036027,0.117443,-0.131107,0.179349,-0.0388,0.118772,-0.146372,-1.007766,-0.260704,-0.652122,-0.68277
0.34,0.0,0.179349,-0.0388,0.118772,-0.146372,0.181739,-0.04189,0.120205,-0.162739,0.807571,0.221588,-1.772856,-1.892177
0.36,0.0,0.181739,-0.04189,0.120205,-0.162739,0.184158,-0.045318,0.121758,-0.180355,-1.04872,-0.246436,0.887663,-1.675115
0.38,0.0,0.184158,-0.045318,0.121758,-0.180355,0.18661,-0.049113,0.123443,-0.199375,0.158364,0.995105,-0.325453,0.048998
0.4,0.0,0.18661,-0.049113,0.123443,-0.199375,0.189097,-0.053304,0.125277,-0.219963,-0.816355,0.066021,-0.642139,-0.844157
0.42,0.0,0.189097,-0.053304,0.125277,-0.219963,0.191622,-0.057923,0.127275,-0.242296,0.673463,0.52219,-1.775915,0.687052
0.44,0.0,0.191622,-0.057923,0.127275,-0.242296,0.194189,-0.063008,0.129457,-0.266561,-0.118671,-0.956195,-0.683541,-1.204692
0.46,0.0,0.194189,-0.063008,0.129457,-0.266561,0.196802,-0.0686,0.131839,-0.292962,-0.751043,0.131668,-1.931478,-0.252176
0.48,0.0,0.196802,-0.0686,0.131839,-0.292962,0.199464,-0.074743,0.134442,-0.321716,2.670811,0.385348,-0.886431,-0.510644
0.5,0.0,0.199464,-0.074743,0.134442,-0.321716,0.202181,-0.081486,0.137287,-0.353059,-0.084288,1.108855,-0.333171,2.075541
0.52,0.0,0.202181,-0.081486,0.137287,-0.353059,0.204958,-0.088884,0.140397,-0.387243,-0.946999,-1.873597,2.914972,-0.356917
0.54,0.0,0.204958,-0.088884,0.140397,-0.387243,0.207799,-0.096996,0.143794,-0.424543,1.173432,1.016557,-1.256634,-0.858013
0.56,0.0,0.207799,-0.096996,0.143794,-0.424543,0.210711,-0.105888,0.147505,-0.465252,0.793174,0.225986,0.200345,0.330397
0.58,0.0,0.210711,-0.105888,0.147505,-0.465252,0.213701,-0.115631,0.151555,-0.509688,-0.784104,-0.254575,-0.433523,1.392694
0.6,0.0,0.213701,-0.115631,0.151555,-0.509688,0.216776,-0.126303,0.155971,-0.558192,-1.005094,0.358859,-1.323202,1.081948
0.62,0.0,0.216776,-0.126303,0.155971,-0.558192,0.219943,-0.137988,0.160782,-0.611131,0.325997,-0.380585,0.703342,-0.278562
0.64,0.0,0.219943,-0.137988,0.160782,-0.611131,0.22321,-0.15078,0.166015,-0.668895,0.349228,-1.106902,0.717069,-0.247431
0.66,0.0,0.22321,-0.15078,0.166015,-0.668895,0.226586,-0.164779,0.171697,-0.7319,0.450252,0.183741,-1.912463,-2.029209
0.68,0.0,0.226586,-0.164779,0.171697,-0.7319,0.230081,-0.180094,0.177857,-0.800587,-0.608551,1.423754,-0.460613,0.323025
0.7,0.0,0.230081,-0.180094,0.177857,-0.800587,0.233704,-0.196844,0.184516,-0.875421,-0.090301,0.371705,1.197089,0.59216
0.72,0.0,0.233704,-0.196844,0.184516,-0.875421,0.237465,-0.215155,0.191695,-0.956885,1.437675,-1.638194,0.007996,-0.079732
0.74,0.0,0.237465,-0.215155,0.191695,-0.956885,0.241375,-0.235167,0.199407,-1.04548,-0.127644,-0.113215,-0.66085,0.407163
0.76,0.0,0.241375,-0.235167,0.199407,-1.04548,0.245445,-0.257025,0.207657,-1.141716,-1.087481,-0.600828,-0.320137,0.247078
0.78,0.0,0.245445,-0.257025,0.207657,-1.141716,0.249685,-0.28089,0.216437,-1.246104,-1.393355,1.40429,0.095447,0.088305
0.8,0.0,0.249685,-0.28089,0.216437,-1.246104,0.254106,-0.306927,0.225722,-1.359149,1.240355,-0.271719,1.093303,-1.108978
0.82,0.0,0.254106,-0.306927,0.225722,-1.359149,0.258717,-0.335316,0.235467,-1.481332,1.042113,-2.059635,1.345855,1.894899
0.84,0.0,0.258717,-0.335316,0.235467,-1.481332,0.263527,-0.366244,0.245599,-1.613095,-1.423094,0.60608,1.663381,-0.37809
0.86,0.0,0.263527,-0.366244,0.245599,-1.613095,0.268543,-0.399907,0.256008,-1.754826,1.262901,-1.934383,0.626673,0.128364
