time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,1.382478,0.178048,0.079468,-0.010894,-0.049332,0.180083,0.073634,0.21418,-0.531288,-0.285053,-1.327299,-0.237192,-0.258235,0.723496,11.211349,-23.715651
0.02,0.0,0.180083,0.073634,0.21418,-0.531288,0.184302,0.06365,0.207855,-0.468512,-0.636975,-0.981786,-0.515172,-0.307308,-0.359372,-0.296344,2.931528
0.04,0.0,0.184302,0.06365,0.207855,-0.468512,0.188403,0.054841,0.202293,-0.413669,0.5229,-0.051728,-1.221557,0.040012,0.23933,-0.260475,2.55935
0.06,0.0,0.188403,0.054841,0.202293,-0.413669,0.192399,0.047057,0.197407,-0.365822,-0.166522,-0.66563,-1.229156,-0.195172,-0.028356,-0.228697,2.231059
0.08,0.0,0.192399,0.047057,0.197407,-0.365822,0.196303,0.040167,0.193119,-0.324148,0.027354,1.584751,0.366012,0.930317,-0.246175,-0.200564,1.941387
0.1,0.0,0.196303,0.040167,0.193119,-0.324148,0.200127,0.034055,0.189361,-0.287922,-1.42575,0.822687,-1.529869,-0.959593,0.286631,-0.175663,1.685617
0.12,0.0,0.200127,0.034055,0.189361,-0.287922,0.203881,0.028618,0.186072,-0.256509,-0.914251,-0.113693,1.479595,2.087128,-2.068087,-0.153611,1.459545
0.14,0.0,0.203881,0.028618,0.186072,-0.256509,0.207573,0.023766,0.183198,-0.229353,-0.947532,0.104151,1.181127,-0.410516,-0.292543,-0.134065,1.259434
0.16,0.0,0.207573,0.023766,0.183198,-0.229353,0.211211,0.019419,0.180693,-0.205968,1.051287,-0.703531,-1.661134,0.425819,0.299327,-0.116714,1.081967
0.18,0.0,0.211211,0.019419,0.180693,-0.205968,0.214802,0.015505,0.178516,-0.185932,-0.821251,1.97046,0.793323,0.048205,1.059239,-0.101279,0.924203
0.2,0.0,0.214802,0.015505,0.178516,-0.185932,0.218353,0.011962,0.17663,-0.168876,0.526599,1.578527,1.462717,-0.130929,0.080904,-0.087512,0.783534
0.22,0.0,0.218353,0.011962,0.17663,-0.168876,0.221869,0.008732,0.175005,-0.154483,0.464986,-2.421317,-0.360405,-0.942057,1.256332,-0.075189,0.657647
0.24,0.0,0.221869,0.008732,0.175005,-0.154483,0.225355,0.005767,0.173613,-0.142478,1.288941,-0.410939,0.960608,0.82528,-0.339359,-0.064112,0.544486
0.26,0.0,0.225355,0.005767,0.173613,-0.142478,0.228815,0.003019,0.172433,-0.132624,-0.922449,2.656263,0.511784,-0.900198,-1.117621,-0.054104,0.442225
0.28,0.0,0.228815,0.003019,0.172433,-0.132624,0.232254,0.000449,0.171443,-0.124721,0.670876,-0.13117,-0.238309,-1.968796,0.892137,-0.045007,0.349235
0.3,0.0,0.232254,0.000449,0.171443,-0.124721,0.235674,-0.001982,0.170627,-0.118598,-0.100176,0.350143,0.172114,0.57738,-0.296511,-0.03668,0.264057
0.32,0.0,0.235674,-0.001982,0.170627,-0.118598,0.23908,-0.004306,0.169971,-0.114111,1.5546,-0.442967,0.478371,1.032112,-0.45992,-0.028994,0.185384
0.34,0.0,0.23908,-0.004306,0.169971,-0.114111,0.242474,-0.006556,0.169463,-0.111142,0.30092,-2.146578,-0.278597,0.040084,1.014866,-0.021834,0.112034
0.36,0.0,0.242474,-0.006556,0.169463,-0.111142,0.245859,-0.008761,0.169094,-0.109597,0.366929,-0.542379,0.68051,0.673596,0.672415,-0.015097,0.042935
0.38,0.0,0.245859,-0.008761,0.169094,-0.109597,0.249239,-0.010949,0.168857,-0.1094,0.580041,0.587961,1.101337,2.69356,-0.075732,-0.008687,-0.022891
0.4,2.476163,0.249239,-0.010949,0.168857,-0.1094,0.256744,-0.022761,0.581036,-1.066124,-0.857288,-0.504732,1.200905,0.087172,1.443159,20.515968,-47.038712
0.42,0.0,0.256744,-0.022761,0.581036,-1.066124,0.268329,-0.043799,0.577681,-1.039989,-1.447529,1.875553,0.844976,-1.032222,1.218047,-0.136049,0.971375
0.44,0.0,0.268329,-0.043799,0.577681,-1.039989,0.27986,-0.064448,0.575565,-1.026973,1.259122,-0.738135,0.437526,0.321078,0.277753,-0.076025,0.3344
0.46,0.0,0.27986,-0.064448,0.575565,-1.026973,0.291359,-0.084961,0.574615,-1.026373,-0.146421,0.282695,0.093411,-1.34524,-0.09563,-0.019328,-0.271391
0.48,0.0,0.291359,-0.084961,0.574615,-1.026373,0.302851,-0.105582,0.57477,-1.03764,-0.161597,0.067354,0.083021,0.287836,-0.692858,0.034519,-0.853218
0.5,0.0,0.302851,-0.105582,0.57477,-1.03764,0.314357,-0.126543,0.575977,-1.06036,2.183398,1.483432,1.506345,-0.113846,0.031191,0.085918,-1.417645
0.52,0.0,0.314357,-0.126543,0.575977,-1.06036,0.325897,-0.14807,0.57819,-1.094245,2.00792,0.647567,0.648892,-0.91983,-0.887476,0.135173,-1.970576
0.54,0.0,0.325897,-0.14807,0.57819,-1.094245,0.337491,-0.170386,0.581369,-1.139118,0.308436,-1.942023,0.467884,-0.139076,1.320509,0.182475,-2.517248
0.56,0.0,0.337491,-0.170386,0.581369,-1.139118,0.349158,-0.193708,0.585474,-1.194902,-0.131163,-0.908676,1.709813,-1.2966,1.115264,0.227868,-3.0622
0.58,0.0,0.349158,-0.193708,0.585474,-1.194902,0.360916,-0.218255,0.590468,-1.261601,-0.655769,-0.298999,0.049549,0.609549,-1.284953,0.271231,-3.609242
0.6,0.0,0.360916,-0.218255,0.590468,-1.261601,0.372783,-0.244245,0.596307,-1.339288,0.464748,0.995103,0.726415,-0.679633,-1.181634,0.312239,-4.161388
0.62,0.0,0.372783,-0.244245,0.596307,-1.339288,0.384774,-0.2719,0.602937,-1.428088,-0.317901,-0.40875,-2.002007,-0.845011,0.210643,0.350329,-4.720782
0.64,0.0,0.384774,-0.2719,0.602937,-1.428088,0.396905,-0.301444,0.610294,-1.52816,0.244903,-0.913185,1.43871,-0.317283,0.312563,0.384657,-5.288603
0.66,0.0,0.396905,-0.301444,0.610294,-1.52816,0.40919,-0.333103,0.61829,-1.639675,0.493163,-0.368069,-1.40955,2.650853,-2.242633,0.414053,-5.864964
0.68,0.0,0.40919,-0.333103,0.61829,-1.639675,0.42164,-0.367108,0.626812,-1.762795,-0.914285,-0.992274,0.163998,1.144499,-0.201686,0.436978,-6.44881
0.7,0.0,0.42164,-0.367108,0.626812,-1.762795,0.434265,-0.403693,0.635712,-1.897651,0.594667,-0.704747,1.277605,-0.310835,-0.098109,0.451482,-7.037857
0.72,0.0,0.434265,-0.403693,0.635712,-1.897651,0.44707,-0.443093,0.644799,-2.044311,-0.654984,-0.924226,-1.623794,-0.729916,-0.369664,0.455181,-7.628563
0.74,0.0,0.44707,-0.443093,0.644799,-2.044311,0.460056,-0.485544,0.653829,-2.202765,0.703843,0.021012,0.165086,-0.268176,-0.817948,0.445243,-8.216201
0.76,0.0,0.460056,-0.485544,0.653829,-2.202765,0.473221,-0.531281,0.662498,-2.372894,-0.265166,-1.446007,0.554477,0.122725,-1.259871,0.418422,-8.795042
0.78,0.0,0.473221,-0.531281,0.662498,-2.372894,0.486551,-0.580536,0.670431,-2.554461,1.502146,-1.382294,1.879524,-1.409607,1.202476,0.371114,-9.35869
0.8,0.04624,0.486551,-0.580536,0.670431,-2.554461,0.5001,-0.633669,0.68417,-2.760412,-0.202542,0.629044,1.139814,1.208601,2.456831,0.64278,-10.53337
0.82,0.0,0.5001,-0.633669,0.68417,-2.760412,0.513836,-0.690886,0.689063,-2.963028,0.217358,-0.909105,0.028175,0.135408,0.392239,0.19197,-10.387894
0.84,0.0,0.513836,-0.690886,0.689063,-2.963028,0.527647,-0.752257,0.691637,-3.175707,0.349047,0.335184,0.766067,2.196378,0.230744,0.059573,-10.873897
0.86,0.0,0.527647,-0.752257,0.691637,-3.175707,0.541481,-0.817977,0.691212,-3.397747,-0.277802,0.253541,2.238461,0.937846,-1.865216,-0.108468,-11.323708
0.88,0.0,0.541481,-0.817977,0.691212,-3.397747,0.555271,-0.888224,0.687046,-3.62842,-1.723759,0.581865,-0.520568,0.724915,-0.326521,-0.314928,-11.737437
0.9,0.0,0.555271,-0.888224,0.687046,-3.62842,0.568933,-0.963166,0.67835,-3.867032,-0.852456,1.041005,0.203306,0.539749,-1.713352,-0.56172,-12.118341
0.92,0.0,0.568933,-0.963166,0.67835,-3.867032,0.582369,-1.042955,0.664307,-4.112985,-0.417328,1.955292,1.166869,0.88472,-1.695664,-0.849682,-12.472853
0.94,0.0,0.582369,-1.042955,0.664307,-4.112985,0.595464,-1.127732,0.644096,-4.365838,0.638205,-0.373794,0.859549,0.879434,-0.598514,-1.178397,-12.810078
0.96,0.0,0.595464,-1.127732,0.644096,-4.365838,0.608087,-1.217632,0.616916,-4.62535,-0.859173,-1.239685,1.232623,-0.852108,-2.23748,-1.546003,-13.140653
0.98,0.0,0.608087,-1.217632,0.616916,-4.62535,0.620089,-1.31279,0.582024,-4.891494,-0.20998,1.222209,-0.040674,-1.773194,-1.386874,-1.948945,-13.474862
1.0,0.0,0.620089,-1.31279,0.582024,-4.891494,0.631312,-1.413337,0.538764,-5.164421,0.584991,0.208833,-0.536492,-0.69395,-1.524524,-2.381555,-13.819811
1.02,0.0,0.631312,-1.413337,0.538764,-5.164421,0.641581,-1.519413,0.486624,-5.444362,-0.177024,-0.983626,-0.133949,-1.205,0.333947,-2.835316,-14.175328
1.04,0.0,0.641581,-1.519413,0.486624,-5.444362,0.650715,-1.631159,0.425297,-5.731421,-1.006023,-0.69527,1.104383,1.192043,0.007797,-3.297621,-14.528006
1.06,0.0,0.650715,-1.631159,0.425297,-5.731421,0.658531,-1.748716,0.354789,-6.025236,-0.279283,0.519068,0.334163,0.611707,-0.713679,-3.749783,-14.842506
1.08,0.0,0.658531,-1.748716,0.354789,-6.025236,0.664849,-1.872205,0.275561,-6.324416,0.629602,-0.163068,0.835219,-0.828335,-1.407381,-4.16411,-15.049087
1.1,0.0,0.664849,-1.872205,0.275561,-6.324416,0.669503,-2.001707,0.188752,-6.625694,0.361719,-1.903005,-0.095409,0.44097,-0.17921,-4.500032,-15.026873
1.12,0.0,0.669503,-2.001707,0.188752,-6.625694,0.672362,-2.137206,0.096475,-6.922714,-0.591742,0.418569,1.026263,-0.670955,-0.895387,-4.700018,-14.584819
1.14,0.0,0.672362,-2.137206,0.096475,-6.922714,0.673348,-2.278516,0.002183,-7.204476,-0.487317,-0.034588,-0.346962,-0.33243,-1.128336,-4.687672,-13.448943
1.16,0.0,0.673348,-2.278516,0.002183,-7.204476,0.67247,-2.42517,-0.08899,-7.45375,0.409592,-0.043257,2.13156,-1.192271,-0.322798,-4.373468,-11.277199
1.18,0.0,0.67247,-2.42517,-0.08899,-7.45375,0.669855,-2.576289,-0.170153,-7.646359,0.31914,0.406134,-1.292211,1.752116,0.497587,-3.676605,-7.7378
1.2,-0.149071,0.669855,-2.576289,-0.170153,-7.646359,0.66555,-2.730925,-0.256907,-7.801212,-0.456808,0.155652,-0.853462,-0.990324,-1.14741,-3.781176,-5.205995
1.22,0.0,0.66555,-2.730925,-0.256907,-7.801212,0.659987,-2.887066,-0.294441,-7.791545,0.276106,1.564877,0.125393,0.249291,0.393707,-1.123865,3.763252
1.24,0.0,0.659987,-2.887066,-0.294441,-7.791545,0.653981,-3.04168,-0.300856,-7.646658,0.249774,-0.692535,-0.070318,0.779091,-1.870059,0.477619,10.713846
1.26,0.0,0.653981,-3.04168,-0.300856,-7.646658,0.648162,-3.19202,-0.27617,-7.365873,0.182985,-1.407706,-0.23991,0.02141,-0.3682,1.941383,17.179323
