time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.233781,-0.097479,-0.213662,-0.23695,-0.238005,-0.102704,-0.208685,-0.285723,-0.67064,0.056085,0.065666,1.508593
0.02,0.0,-0.238005,-0.102704,-0.208685,-0.285723,-0.242128,-0.108917,-0.203594,-0.335836,-2.119718,1.388093,-0.789947,0.614009
0.04,0.0,-0.242128,-0.108917,-0.203594,-0.335836,-0.246148,-0.11615,-0.198343,-0.387805,0.402834,-0.350368,-0.798432,0.322828
0.06,0.0,-0.246148,-0.11615,-0.198343,-0.387805,-0.25006,-0.124445,-0.192886,-0.442139,-0.57665,0.240808,0.375817,0.152558
0.08,0.0,-0.25006,-0.124445,-0.192886,-0.442139,-0.253861,-0.133855,-0.18718,-0.499349,0.365736,-0.608252,0.306845,1.020052
0.1,0.0,-0.253861,-0.133855,-0.18718,-0.499349,-0.257545,-0.144441,-0.181182,-0.559952,0.937393,-0.736997,2.070139,0.355305
0.12,0.0,-0.257545,-0.144441,-0.181182,-0.559952,-0.261106,-0.156279,-0.174852,-0.624469,-1.057087,-0.862197,0.967937,1.259892
0.14,0.0,-0.261106,-0.156279,-0.174852,-0.624469,-0.264537,-0.16945,-0.16815,-0.693431,-2.294494,-0.884994,-1.059178,0.346655
0.16,0.0,-0.264537,-0.16945,-0.16815,-0.693431,-0.26783,-0.184049,-0.161041,-0.767381,0.653038,-0.269702,0.117374,0.445404
0.18,0.0,-0.26783,-0.184049,-0.161041,-0.767381,-0.270976,-0.200182,-0.153492,-0.846871,1.284661,0.133599,0.97014,-1.720876
0.2,0.0,-0.270976,-0.200182,-0.153492,-0.846871,-0.273966,-0.217965,-0.145475,-0.932462,0.615439,-0.272809,-1.148843,-1.977622
0.22,0.0,-0.273966,-0.217965,-0.145475,-0.932462,-0.276792,-0.237525,-0.136971,-1.024724,-0.592005,-0.000809,-0.515664,0.961762
0.24,0.0,-0.276792,-0.237525,-0.136971,-1.024724,-0.279442,-0.259002,-0.127969,-1.124227,-0.963312,-0.390223,0.387988,0.110707
0.26,0.0,-0.279442,-0.259002,-0.127969,-1.124227,-0.281907,-0.282546,-0.118473,-1.231534,-0.438359,-0.769808,0.99721,0.431307
0.28,0.0,-0.281907,-0.282546,-0.118473,-1.231534,-0.284178,-0.308319,-0.108503,-1.347196,-0.962835,-1.501918,-1.266491,-0.74301
0.3,0.0,-0.284178,-0.308319,-0.108503,-1.347196,-0.286244,-0.336493,-0.098101,-1.471732,-0.363231,-0.871585,0.773844,0.630412
0.32,0.0,-0.286244,-0.336493,-0.098101,-1.471732,-0.288099,-0.367251,-0.087337,-1.605621,-0.859046,-0.319352,-1.017967,-2.067114
0.34,0.0,-0.288099,-0.367251,-0.087337,-1.605621,-0.289736,-0.400783,-0.076319,-1.749277,-1.357505,0.535136,-0.184202,1.204895
0.36,0.0,-0.289736,-0.400783,-0.076319,-1.749277,-0.291151,-0.437289,-0.065195,-1.903034,0.23034,2.412983,0.334898,-0.981773
0.38,0.0,-0.291151,-0.437289,-0.065195,-1.903034,-0.292344,-0.476973,-0.054166,-2.067122,-2.356161,-0.643154,1.607093,0.451011
0.4,0.0,-0.292344,-0.476973,-0.054166,-2.067122,-0.29332,-0.520044,-0.043493,-2.241651,0.266778,0.429599,-1.140823,0.572927
0.42,0.0,-0.29332,-0.520044,-0.043493,-2.241651,-0.294089,-0.566709,-0.033504,-2.426588,0.444492,1.715039,-0.711188,-0.197361
0.44,0.0,-0.294089,-0.566709,-0.033504,-2.426588,-0.294668,-0.617175,-0.024603,-2.621754,1.359281,0.314126,-1.211793,-0.638244
0.46,0.0,-0.294668,-0.617175,-0.024603,-2.621754,-0.295083,-0.671645,-0.017272,-2.82682,0.903766,-1.310755,0.543285,-0.597063
0.48,0.0,-0.295083,-0.671645,-0.017272,-2.82682,-0.295373,-0.730311,-0.012073,-3.041321,-0.089417,-1.54451,1.261909,-0.212707
0.5,0.0,-0.295373,-0.730311,-0.012073,-3.041321,-0.295585,-0.793357,-0.009644,-3.264685,0.089966,-0.572822,0.845104,-0.623754
0.52,0.0,-0.295585,-0.793357,-0.009644,-3.264685,-0.295782,-0.860953,-0.010693,-3.496277,-0.176305,0.530429,-1.111944,0.733104
0.54,0.0,-0.295782,-0.860953,-0.010693,-3.496277,-0.296041,-0.933259,-0.015981,-3.735456,0.420892,0.264466,-0.664205,0.628927
0.56,0.0,-0.296041,-0.933259,-0.015981,-3.735456,-0.296454,-1.010418,-0.026308,-3.981637,0.89521,-0.830787,0.141394,-0.722709
0.58,0.0,-0.296454,-1.010418,-0.026308,-3.981637,-0.297132,-1.092568,-0.042489,-4.234356,1.025009,0.866091,0.065402,-0.196868
0.6,0.0,-0.297132,-1.092568,-0.042489,-4.234356,-0.298198,-1.179834,-0.06533,-4.493328,0.816502,1.03311,1.086157,-1.467067
0.62,0.0,-0.298198,-1.179834,-0.06533,-4.493328,-0.299795,-1.272342,-0.095596,-4.758468,-0.130004,0.312255,-0.397076,2.056674
0.64,0.0,-0.299795,-1.272342,-0.095596,-4.758468,-0.302076,-1.370215,-0.133977,-5.029885,-0.886447,2.413263,0.134867,-0.92013
0.66,0.0,-0.302076,-1.370215,-0.133977,-5.029885,-0.305212,-1.473581,-0.181047,-5.307815,-1.085642,0.223506,1.109279,1.684749
0.68,0.0,-0.305212,-1.473581,-0.181047,-5.307815,-0.309379,-1.582572,-0.237201,-5.592464,-0.142977,-1.252407,1.129843,0.598117
0.7,0.0,-0.309379,-1.582572,-0.237201,-5.592464,-0.314761,-1.697324,-0.302576,-5.883734,-0.189429,-1.110176,0.572353,0.614408
0.72,0.0,-0.314761,-1.697324,-0.302576,-5.883734,-0.321542,-1.81796,-0.376922,-6.180772,-0.560876,-0.381681,0.401364,0.537826
0.74,0.0,-0.321542,-1.81796,-0.376922,-6.180772,-0.329893,-1.944578,-0.459418,-6.481257,0.270267,-1.011413,-0.815233,0.558541
0.76,0.0,-0.329893,-1.944578,-0.459418,-6.481257,-0.339962,-2.077203,-0.548414,-6.780367,-0.583455,-0.684633,-0.467928,0.606699
0.78,0.0,-0.339962,-2.077203,-0.548414,-6.780367,-0.351854,-2.215727,-0.641091,-7.069368,1.153651,-1.104577,0.081606,-1.665917
0.8,0.0,-0.351854,-2.215727,-0.641091,-7.069368,-0.365602,-2.359817,-0.733098,-7.333996,0.038179,1.363537,-0.635689,-0.184579
0.82,0.0,-0.365602,-2.359817,-0.733098,-7.333996,-0.381133,-2.508786,-0.818326,-7.553228,-0.275174,0.059705,0.873702,-0.08239
0.84,0.0,-0.381133,-2.508786,-0.818326,-7.553228,-0.398239,-2.661462,-0.889143,-7.69974,-0.351015,0.441383,-0.014273,0.629529
0.86,0.0,-0.398239,-2.661462,-0.889143,-7.69974,-0.416549,-2.81609,-0.93751,-7.74378,0.295123,0.416022,-0.186549,2.236045
0.88,0.0,-0.416549,-2.81609,-0.93751,-7.74378,-0.435546,-2.970363,-0.957072,-7.661131,-0.02141,1.944406,0.749043,1.016564
0.9,0.0,-0.435546,-2.970363,-0.957072,-7.661131,-0.454623,-3.121622,-0.945516,-7.442426,-1.733732,-0.082516,0.176602,-0.024849
0.92,0.0,-0.454623,-3.121622,-0.945516,-7.442426,-0.473177,-3.267217,-0.905709,-7.097915,-0.416977,0.714087,0.373805,1.140099
