time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-1.118319,-0.028161,0.0841,-0.027907,-0.049564,-0.030631,0.087947,-0.218681,0.431256,-2.002985,0.063291,-0.547026,-0.593912,-2.868649,-9.488832,23.606744
0.02,0.0,-0.030631,0.087947,-0.218681,0.431256,-0.035036,0.096935,-0.221929,0.468137,-0.393628,-0.303954,0.300222,-0.739684,-1.614459,-0.171212,1.939973
0.04,0.0,-0.035036,0.096935,-0.221929,0.468137,-0.03951,0.106699,-0.225537,0.508942,1.642382,-0.049268,0.689239,1.159974,0.32955,-0.189809,2.143293
0.06,0.0,-0.03951,0.106699,-0.225537,0.508942,-0.04406,0.11732,-0.229529,0.553966,0.368763,0.111613,-0.264261,-0.457737,-0.022878,-0.20959,2.362016
0.08,0.0,-0.04406,0.11732,-0.229529,0.553966,-0.048694,0.128887,-0.233928,0.60353,0.732754,-1.561785,-0.882595,0.624393,-1.883462,-0.23061,2.597606
0.1,0.0,-0.048694,0.128887,-0.233928,0.60353,-0.05342,0.141494,-0.238761,0.657986,0.160907,1.419535,0.204752,0.365615,1.567313,-0.252896,2.851524
0.12,0.0,-0.05342,0.141494,-0.238761,0.657986,-0.058248,0.155242,-0.244052,0.717716,-1.454035,0.162667,0.903839,-0.295051,0.945801,-0.276437,3.125203
0.14,0.0,-0.058248,0.155242,-0.244052,0.717716,-0.063185,0.170241,-0.249826,0.783129,1.604359,1.046249,-1.430752,-1.770386,0.93218,-0.301177,3.420016
0.16,0.0,-0.063185,0.170241,-0.249826,0.783129,-0.068244,0.186608,-0.256106,0.854659,-1.942221,0.924666,-1.525626,0.508204,1.038213,-0.326992,3.737233
0.18,0.0,-0.068244,0.186608,-0.256106,0.854659,-0.073433,0.204471,-0.262911,0.932767,-0.373505,-0.479728,-0.821629,-1.79927,-1.796797,-0.353674,4.07796
0.2,0.360029,-0.073433,0.204471,-0.262911,0.932767,-0.078172,0.222618,-0.21116,0.884116,1.133562,-0.952659,-1.113906,-1.802874,0.447706,2.554138,-2.104638
0.22,0.0,-0.078172,0.222618,-0.21116,0.884116,-0.082479,0.24126,-0.219666,0.981159,-0.489443,1.029536,-0.151542,0.135766,0.501126,-0.435992,5.010461
