time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.066386,-0.04955,0.056897,0.032551,-0.041885,-0.045491,0.048416,0.372848,-0.801783,-0.684736,0.011117,-0.462385,0.760818,-0.153511,16.947451,-37.382327
0.02,0.0,-0.045491,0.048416,0.372848,-0.801783,-0.038096,0.032978,0.366809,-0.744002,0.94571,0.797829,-1.11221,0.089291,0.781844,-0.274937,2.605858
0.04,0.0,-0.038096,0.032978,0.366809,-0.744002,-0.030812,0.018583,0.361816,-0.697171,1.887952,-1.095562,1.101501,0.568281,0.976401,-0.224865,2.083529
0.06,0.0,-0.030812,0.018583,0.361816,-0.697171,-0.023617,0.005024,0.357784,-0.660337,-0.426783,0.116342,-0.438635,1.413706,-0.368621,-0.178833,1.605282
0.08,0.0,-0.023617,0.005024,0.357784,-0.660337,-0.016494,-0.007891,0.354637,-0.632685,0.642343,-1.476558,0.568769,1.382241,0.505665,-0.136296,1.164302
0.1,0.0,-0.016494,-0.007891,0.354637,-0.632685,-0.009426,-0.02034,0.35231,-0.613534,0.071147,0.758985,-0.038233,0.266186,1.248412,-0.096729,0.754325
0.12,0.0,-0.009426,-0.02034,0.35231,-0.613534,-0.002397,-0.032485,0.350749,-0.602321,0.138062,-0.389654,-0.26409,2.187312,-0.443797,-0.059635,0.369605
0.14,0.0,-0.002397,-0.032485,0.350749,-0.602321,0.004608,-0.044482,0.349909,-0.598596,-0.64947,0.207904,0.17701,-0.66134,2.163034,-0.024552,0.004868
0.16,0.0,0.004608,-0.044482,0.349909,-0.598596,0.011604,-0.056477,0.349755,-0.602008,3.012834,-1.30965,3.380545,0.133194,0.291548,0.008947,-0.344732
0.18,0.0,0.011604,-0.056477,0.349755,-0.602008,0.018603,-0.068608,0.350258,-0.612298,-2.344549,-0.297752,0.880076,-0.575226,1.083537,0.04125,-0.683663
0.2,0.0,0.018603,-0.068608,0.350258,-0.612298,0.025619,-0.081013,0.351398,-0.629295,0.937902,-0.557308,1.127924,-0.522334,0.43122,0.072707,-1.016052
0.22,0.0,0.025619,-0.081013,0.351398,-0.629295,0.032663,-0.093824,0.353161,-0.652908,-2.545068,0.216219,-0.544217,-1.214277,0.123658,0.103629,-1.34573
0.24,0.0,0.032663,-0.093824,0.353161,-0.652908,0.039749,-0.107174,0.35554,-0.683117,-0.632831,0.64524,0.563546,0.586127,0.8796,0.134286,-1.676257
0.26,0.0,0.039749,-0.107174,0.35554,-0.683117,0.046889,-0.121193,0.358531,-0.719973,-0.835135,-0.037118,1.454801,-0.156115,-0.346418,0.164902,-2.010944
0.28,0.0,0.046889,-0.121193,0.358531,-0.719973,0.054094,-0.136018,0.362136,-0.763591,0.248988,0.822305,-0.397446,-1.251939,-0.346759,0.195652,-2.35287
0.3,0.0,0.054094,-0.136018,0.362136,-0.763591,0.061378,-0.151783,0.366358,-0.814143,0.019169,-2.402359,0.327781,0.194392,-1.368265,0.226652,-2.704876
0.32,0.0,0.061378,-0.151783,0.366358,-0.814143,0.068753,-0.168631,0.371203,-0.871859,1.488923,-1.018513,-0.001965,0.091542,1.70407,0.257948,-3.06956
0.34,0.0,0.068753,-0.168631,0.371203,-0.871859,0.076231,-0.186707,0.376676,-0.937015,0.74297,1.084554,0.189564,1.362491,1.004601,0.2895,-3.449241
0.36,0.0,0.076231,-0.186707,0.376676,-0.937015,0.083824,-0.206163,0.382783,-1.009931,0.403374,0.837094,0.078355,0.476984,-0.736099,0.321163,-3.845924
0.38,0.0,0.083824,-0.206163,0.382783,-1.009931,0.091546,-0.227158,0.389521,-1.090965,-1.177112,-0.803871,-1.482527,-1.32017,-0.240629,0.352663,-4.261231
0.4,0.0,0.091546,-0.227158,0.389521,-1.090965,0.099409,-0.249859,0.396884,-1.180502,0.660183,-2.233263,-1.180112,0.299331,0.976052,0.383564,-4.696321
0.42,0.0,0.099409,-0.249859,0.396884,-1.180502,0.107426,-0.274438,0.404855,-1.278944,-1.701344,0.817983,1.670662,-1.312875,-0.496802,0.413234,-5.151792
0.44,0.0,0.107426,-0.274438,0.404855,-1.278944,0.115607,-0.301078,0.413399,-1.386699,-0.778401,-1.521743,-1.803885,-0.399619,-0.623437,0.440803,-5.627565
0.46,0.0,0.115607,-0.301078,0.413399,-1.386699,0.123965,-0.329971,0.422465,-1.504166,-0.922987,-0.607221,-0.196548,0.767802,0.378007,0.465116,-6.122754
0.48,0.0,0.123965,-0.329971,0.422465,-1.504166,0.132509,-0.361312,0.431972,-1.631717,-0.087639,-1.800239,1.645235,-1.009708,0.715437,0.48469,-6.635544
0.5,0.0,0.132509,-0.361312,0.431972,-1.631717,0.141246,-0.395309,0.441808,-1.769678,1.388445,-1.365108,-0.265485,-1.835012,0.229518,0.497665,-7.163082
0.52,0.0,0.141246,-0.395309,0.441808,-1.769678,0.150182,-0.43217,0.45182,-1.918305,0.155715,0.110364,0.88065,0.921971,-0.308105,0.50177,-7.701409
0.54,0.0,0.150182,-0.43217,0.45182,-1.918305,0.159319,-0.472113,0.461803,-2.077766,-1.333536,-0.720901,-0.250987,-0.141913,1.028251,0.494303,-8.24546
0.56,0.0,0.159319,-0.472113,0.461803,-2.077766,0.168652,-0.515354,0.471495,-2.248117,-2.983148,-0.849765,0.706294,-0.87953,-2.610524,0.47214,-8.789179
0.58,0.0,0.168652,-0.515354,0.471495,-2.248117,0.178174,-0.56211,0.480568,-2.429283,0.069879,0.851053,1.398711,0.285337,1.405978,0.431775,-9.325756
0.6,0.0,0.178174,-0.56211,0.480568,-2.429283,0.187868,-0.612596,0.488621,-2.62105,-0.797314,-1.593496,-0.277791,-0.087742,-0.02848,0.369408,-9.848037
0.62,0.0,0.187868,-0.612596,0.488621,-2.62105,0.197709,-0.66702,0.495174,-2.823063,-0.151607,-1.201361,0.352907,-0.629316,-0.695408,0.281087,-10.349095
0.64,0.0,0.197709,-0.66702,0.495174,-2.823063,0.207662,-0.725583,0.499668,-3.034835,0.966615,-0.636005,-0.495295,-1.259174,0.483915,0.162886,-10.822936
0.66,0.0,0.207662,-0.725583,0.499668,-3.034835,0.217678,-0.788475,0.501469,-3.255775,0.393233,1.178912,1.210425,1.674653,-0.60284,0.011138,-11.265279
0.68,0.0,0.217678,-0.788475,0.501469,-3.255775,0.227698,-0.855871,0.499873,-3.48523,-0.294692,-0.240326,1.755031,0.860504,0.077167,-0.17732,-11.674293
0.7,0.0,0.227698,-0.855871,0.499873,-3.48523,0.237645,-0.927936,0.494119,-3.722539,-0.446181,-0.930352,1.711728,0.05468,-0.248465,-0.404905,-12.051159
0.72,0.0,0.237645,-0.927936,0.494119,-3.722539,0.247429,-1.004821,0.48341,-3.967099,0.243471,-0.607233,-0.806126,1.066866,-0.328621,-0.673056,-12.400314
0.74,0.0,0.247429,-1.004821,0.48341,-3.967099,0.256943,-1.086665,0.466929,-4.218424,-1.406968,-0.020744,-0.750556,-0.943623,0.260509,-0.982045,-12.729222
0.76,0.0,0.256943,-1.086665,0.466929,-4.218424,0.266063,-1.173601,0.443868,-4.476205,-1.039219,0.736013,0.813278,-0.518052,1.899415,-1.330793,-13.047574
0.78,0.0,0.266063,-1.173601,0.443868,-4.476205,0.274649,-1.265756,0.413454,-4.740333,-0.881102,0.872661,-1.142067,1.272209,0.252924,-1.716661,-13.365795
0.8,0.0,0.274649,-1.265756,0.413454,-4.740333,0.282547,-1.363257,0.374988,-5.0109,1.043697,-1.103052,0.030397,1.595337,0.117536,-2.135137,-13.692731
0.82,0.0,0.282547,-1.363257,0.374988,-5.0109,0.289591,-1.466236,0.327881,-5.288131,-0.718074,0.780947,0.443793,1.495348,1.614094,-2.579281,-14.032254
0.84,0.0,0.289591,-1.466236,0.327881,-5.288131,0.295602,-1.574828,0.271717,-5.57224,0.398674,0.470431,1.438876,1.530683,0.411304,-3.038775,-14.378353
0.86,0.0,0.295602,-1.574828,0.271717,-5.57224,0.300398,-1.689171,0.206332,-5.863163,0.537004,0.148722,0.342119,-1.679311,-0.600968,-3.498353,-14.707986
0.88,0.0,0.300398,-1.689171,0.206332,-5.863163,0.303795,-1.809396,0.131936,-6.160124,-0.153109,-0.448669,-1.001839,-0.933746,0.195208,-3.935386,-14.970696
0.9,0.0,0.303795,-1.809396,0.131936,-6.160124,0.30562,-1.935603,0.049293,-6.460945,-1.659586,-1.324774,0.394845,-0.023914,0.102622,-4.316489,-15.074124
0.92,0.0,0.30562,-1.935603,0.049293,-6.460945,0.305722,-2.06783,-0.040023,-6.761032,0.81817,1.337323,0.600339,0.688234,-0.137009,-4.593422,-14.865775
