time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.715596,0.226055,-0.231175,-0.255411,0.209785,0.225544,-0.238499,0.203364,-0.934321,0.246555,0.271143,-1.876759,-0.142663,0.204045,22.792036,-56.036489
0.02,0.0,0.225544,-0.238499,0.203364,-0.934321,0.229699,-0.258195,0.212255,-1.036387,-0.697245,1.046948,0.744253,-0.601764,0.755717,0.455076,-5.268134
0.04,0.0,0.229699,-0.258195,0.212255,-1.036387,0.234037,-0.28,0.221569,-1.145262,0.637441,1.078526,1.357417,1.721639,-0.724969,0.476336,-5.62502
0.06,0.0,0.234037,-0.28,0.221569,-1.145262,0.238565,-0.304055,0.231304,-1.261593,0.175121,1.022816,1.562656,0.043482,-0.56464,0.496939,-6.013455
0.08,0.0,0.238565,-0.304055,0.231304,-1.261593,0.243291,-0.330517,0.241434,-1.385993,1.80835,1.782784,-0.712013,-2.063082,-0.639955,0.515705,-6.431492
0.1,0.0,0.243291,-0.330517,0.241434,-1.385993,0.248224,-0.359552,0.25191,-1.519028,-0.169005,0.441948,0.22631,0.770934,1.004092,0.531161,-6.876468
0.12,0.0,0.248224,-0.359552,0.25191,-1.519028,0.25337,-0.391339,0.262647,-1.661203,2.639937,0.216611,-1.513764,2.469288,-1.035096,0.541489,-7.344868
0.14,0.0,0.25337,-0.391339,0.262647,-1.661203,0.258731,-0.426064,0.273521,-1.812944,0.638515,-0.048237,-0.623959,0.209501,-0.63936,0.544484,-7.832223
0.16,0.0,0.258731,-0.426064,0.273521,-1.812944,0.26431,-0.463923,0.284361,-1.974578,-1.793067,0.290468,1.124856,0.264205,0.580842,0.537527,-8.333063
0.18,0.0,0.26431,-0.463923,0.284361,-1.974578,0.270104,-0.505115,0.294937,-2.146311,-1.651046,0.157573,-1.627548,-0.111987,-0.709061,0.517579,-8.840971
0.2,0.0,0.270104,-0.505115,0.294937,-2.146311,0.276104,-0.549843,0.304956,-2.328214,-1.437674,-0.327777,-0.884417,-3.221597,-0.735522,0.481212,-9.348758
0.22,0.0,0.276104,-0.549843,0.304956,-2.328214,0.282296,-0.598311,0.314053,-2.520209,0.766636,0.053448,0.408344,-0.561452,-0.959383,0.42467,-9.848796
0.24,0.0,0.282296,-0.598311,0.314053,-2.520209,0.288657,-0.650717,0.321784,-2.722065,0.464748,-0.295063,-0.052772,-0.353027,0.269648,0.343995,-10.333523
0.26,0.0,0.288657,-0.650717,0.321784,-2.722065,0.295155,-0.707257,0.327628,-2.933405,0.155113,0.705468,-3.331673,0.717525,-0.126996,0.23519,-10.79609
0.28,0.0,0.295155,-0.707257,0.327628,-2.933405,0.301746,-0.768113,0.330982,-3.153729,2.010095,-0.388801,1.609457,1.025411,-1.292018,0.094435,-11.231116
0.3,0.0,0.301746,-0.768113,0.330982,-3.153729,0.308373,-0.833462,0.331173,-3.382451,0.852041,0.003335,-0.483528,-0.597287,-0.863196,-0.081677,-11.635453
0.32,0.0,0.308373,-0.833462,0.331173,-3.382451,0.314967,-0.903463,0.327465,-3.618948,0.139707,1.638808,0.639888,0.140588,-0.675603,-0.295887,-12.008817
0.34,0.0,0.314967,-0.903463,0.327465,-3.618948,0.32144,-0.978268,0.319075,-3.862624,-2.116289,1.505182,1.043306,-1.489811,0.637897,-0.550037,-12.354164
0.36,0.0,0.32144,-0.978268,0.319075,-3.862624,0.327693,-1.058013,0.305196,-4.112976,0.697732,-0.248252,1.204024,0.980958,-1.144051,-0.844866,-12.677642
0.38,0.0,0.327693,-1.058013,0.305196,-4.112976,0.333606,-1.142829,0.285017,-4.36965,0.30212,0.371115,-0.357142,0.143367,-1.925705,-1.179824,-12.988015
0.4,0.0,0.333606,-1.142829,0.285017,-4.36965,0.339046,-1.23284,0.257753,-4.632484,-0.50912,1.767386,-0.670703,1.30691,0.730881,-1.55288,-13.295434
0.42,0.0,0.339046,-1.23284,0.257753,-4.632484,0.343864,-1.328169,0.222677,-4.901517,1.460506,-0.001784,-0.240902,0.120098,-0.066519,-1.960263,-13.609439
0.44,0.0,0.343864,-1.328169,0.222677,-4.901517,0.347897,-1.428943,0.179157,-5.176951,0.039268,-0.412505,-0.016681,-0.682914,0.746029,-2.396008,-13.936007
0.46,0.0,0.347897,-1.428943,0.179157,-5.176951,0.350971,-1.535292,0.12671,-5.459034,-0.909993,0.284751,0.80468,0.226924,1.20968,-2.851183,-14.273265
0.48,0.0,0.350971,-1.535292,0.12671,-5.459034,0.352904,-1.64735,0.065071,-5.747853,-0.893702,1.177165,1.802073,0.211838,-0.711032,-3.312571,-14.605278
0.5,0.0,0.352904,-1.64735,0.065071,-5.747853,0.353513,-1.765248,-0.005701,-6.04296,-0.987889,0.794388,1.965813,0.831932,-0.75061,-3.760601,-14.893001
0.52,0.0,0.353513,-1.765248,-0.005701,-6.04296,0.352619,-1.8891,-0.085068,-6.342792,-0.843867,-0.853241,0.30569,-1.026246,-0.033666,-4.166334,-15.061411
0.54,0.0,0.352619,-1.8891,-0.085068,-6.342792,0.350061,-2.018968,-0.171786,-6.643787,0.562073,-2.006769,0.026339,1.326967,-2.646636,-4.487561,-14.982527
0.56,0.0,0.350061,-2.018968,-0.171786,-6.643787,0.345713,-2.154815,-0.263602,-6.939136,-0.138808,-0.078671,0.735544,-1.524011,1.51669,-4.664889,-14.456816
0.58,0.0,0.345713,-2.154815,-0.263602,-6.939136,0.339507,-2.296421,-0.356886,-7.217217,0.660789,-1.433812,0.21579,1.244258,0.016442,-4.620496,-13.202729
0.6,0.0,0.339507,-2.296421,-0.356886,-7.217217,0.331463,-2.443271,-0.446318,-7.46008,-0.483555,0.527019,-0.738693,-0.714407,0.60905,-4.265338,-10.877292
0.62,0.0,0.331463,-2.443271,-0.446318,-7.46008,0.321726,-2.594425,-0.524866,-7.642956,1.118179,0.59793,-0.320097,-0.848795,-0.740278,-3.523289,-7.163911
0.64,0.0,0.321726,-2.594425,-0.524866,-7.642956,0.310595,-2.748393,-0.584468,-7.736416,-0.250009,-0.14388,-0.075344,0.074353,-0.215989,-2.376424,-1.950003
0.66,0.0,0.310595,-2.748393,-0.584468,-7.736416,0.298524,-2.903097,-0.617725,-7.712624,-1.062574,-0.462411,0.805279,-1.149848,-0.267445,-0.915394,4.463852
0.68,0.0,0.298524,-2.903097,-0.617725,-7.712624,0.286092,-3.055997,-0.620288,-7.554646,1.909582,0.365311,0.596406,1.5932,2.351069,0.649625,11.303212
0.7,0.0,0.286092,-3.055997,-0.620288,-7.554646,0.273915,-3.204392,-0.592726,-7.263986,0.645546,-0.946502,-0.501013,1.578697,0.369167,2.054773,17.568212
0.72,0.0,0.273915,-3.204392,-0.592726,-7.263986,0.262548,-3.345802,-0.540485,-6.860726,-0.262836,0.216579,1.542574,1.112596,-0.181276,3.094,22.473135
0.74,0.0,0.262548,-3.345802,-0.540485,-6.860726,0.252405,-3.478276,-0.471882,-6.375857,-2.271018,-1.504387,-2.192122,-0.606555,1.088615,3.690875,25.730184
0.76,0.0,0.252405,-3.478276,-0.471882,-6.375857,0.243724,-3.600506,-0.395493,-5.841281,2.269861,-0.924468,-2.379977,0.295893,1.176334,3.887886,27.502289
