time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.165638,-0.194654,0.089193,0.056194,-0.163746,-0.194667,0.099843,-0.056741,-1.603723,0.547215,1.256092,-0.115675
0.02,0.0,-0.163746,-0.194667,0.099843,-0.056741,-0.161646,-0.196898,0.110106,-0.165824,-1.19882,-0.206166,-1.10704,0.430526
0.04,0.0,-0.161646,-0.196898,0.110106,-0.165824,-0.159344,-0.201283,0.120096,-0.272398,-1.163479,1.472042,-1.649097,0.629776
0.06,0.0,-0.159344,-0.201283,0.120096,-0.272398,-0.156844,-0.207785,0.12992,-0.377719,-0.866816,1.325673,0.15215,2.773172
0.08,0.0,-0.156844,-0.207785,0.12992,-0.377719,-0.154148,-0.216391,0.139675,-0.482971,1.061289,-0.363824,0.483978,0.355415
0.1,0.0,-0.154148,-0.216391,0.139675,-0.482971,-0.151257,-0.227111,0.149449,-0.589272,0.054632,0.203513,0.255507,-1.331324
0.12,0.0,-0.151257,-0.227111,0.149449,-0.589272,-0.148169,-0.239976,0.159319,-0.697683,-0.106202,0.059954,-0.441181,2.13487
0.14,0.0,-0.148169,-0.239976,0.159319,-0.697683,-0.144883,-0.255039,0.169352,-0.809212,-0.50997,0.910335,1.084263,1.14744
0.16,0.0,-0.144883,-0.255039,0.169352,-0.809212,-0.141394,-0.272372,0.179601,-0.924818,-0.286157,-0.905701,-0.393117,1.163966
0.18,0.0,-0.141394,-0.272372,0.179601,-0.924818,-0.137697,-0.292065,0.190102,-1.045414,0.326538,0.30157,-1.613458,1.231771
0.2,0.0,-0.137697,-0.292065,0.190102,-1.045414,-0.133788,-0.314228,0.200875,-1.171857,1.082636,-0.437074,1.225575,0.749872
0.22,0.0,-0.133788,-0.314228,0.200875,-1.171857,-0.12966,-0.338984,0.211916,-1.304952,0.331768,-0.869674,1.322123,0.943021
0.24,0.0,-0.12966,-0.338984,0.211916,-1.304952,-0.125309,-0.366475,0.223191,-1.445432,-2.993184,0.65199,0.135932,1.76498
0.26,0.0,-0.125309,-0.366475,0.223191,-1.445432,-0.120731,-0.396855,0.234635,-1.593954,-0.575861,-1.518407,-0.680843,-1.30942
0.28,0.0,-0.120731,-0.396855,0.234635,-1.593954,-0.115924,-0.430291,0.246141,-1.751079,-1.280442,0.276836,0.569381,-0.428659
0.3,0.0,-0.115924,-0.430291,0.246141,-1.751079,-0.110886,-0.466958,0.257553,-1.917254,-1.704761,1.044988,0.480944,0.900614
0.32,0.0,-0.110886,-0.466958,0.257553,-1.917254,-0.105624,-0.507043,0.268657,-2.092799,0.040481,-0.671163,0.575365,-1.28104
0.34,0.0,-0.105624,-0.507043,0.268657,-2.092799,-0.100144,-0.550734,0.279178,-2.277885,1.170609,-0.393111,0.123807,0.754596
0.36,0.0,-0.100144,-0.550734,0.279178,-2.277885,-0.094463,-0.598222,0.288763,-2.472525,0.091053,-1.612674,-0.084504,-0.1289
0.38,0.0,-0.094463,-0.598222,0.288763,-2.472525,-0.088602,-0.649698,0.296987,-2.676572,-0.649913,-0.555615,-0.208927,1.076521
0.4,0.0,-0.088602,-0.649698,0.296987,-2.676572,-0.082596,-0.705346,0.30334,-2.889725,1.041038,-0.407719,0.820984,-0.882825
0.42,0.0,-0.082596,-0.705346,0.30334,-2.889725,-0.076485,-0.765345,0.307236,-3.111546,-0.971432,0.415866,0.288806,-0.012731
0.44,0.0,-0.076485,-0.765345,0.307236,-3.111546,-0.070327,-0.829862,0.308013,-3.341504,-0.264729,1.810942,1.324291,-1.208282
0.46,0.0,-0.070327,-0.829862,0.308013,-3.341504,-0.06419,-0.899055,0.304946,-3.579019,-0.214961,-1.701362,-1.240171,-0.440792
0.48,0.0,-0.06419,-0.899055,0.304946,-3.579019,-0.05816,-0.973069,0.297262,-3.823525,-0.266759,1.132998,0.579797,-0.477163
0.5,0.0,-0.05816,-0.973069,0.297262,-3.823525,-0.052336,-1.05204,0.284158,-4.074537,0.082941,-0.823101,0.338057,1.065295
0.52,0.0,-0.052336,-1.05204,0.284158,-4.074537,-0.046835,-1.136092,0.264826,-4.331711,0.330168,1.948681,0.243953,0.299919
0.54,0.0,-0.046835,-1.136092,0.264826,-4.331711,-0.04179,-1.225348,0.238482,-4.594885,-0.64015,-1.095738,0.798127,-2.522255
0.56,0.0,-0.04179,-1.225348,0.238482,-4.594885,-0.037347,-1.319928,0.204394,-4.864097,0.620246,2.502543,0.260937,1.789714
0.58,0.0,-0.037347,-1.319928,0.204394,-4.864097,-0.03367,-1.419953,0.161922,-5.139547,0.58148,-0.055344,-0.921848,-0.878819
0.6,0.0,-0.03367,-1.419953,0.161922,-5.139547,-0.03093,-1.525553,0.110566,-5.421497,-1.288328,-0.559354,-1.019018,0.167573
0.62,0.0,-0.03093,-1.525553,0.110566,-5.421497,-0.029308,-1.636858,0.050039,-5.710069,0.677302,0.48416,0.028512,-0.75435
0.64,0.0,-0.029308,-1.636858,0.050039,-5.710069,-0.028989,-1.753998,-0.019637,-6.004896,-0.182125,0.342401,0.218357,-1.020843
0.66,0.0,-0.028989,-1.753998,-0.019637,-6.004896,-0.030152,-1.877086,-0.097981,-6.304564,0.596033,0.930107,-0.817037,-0.674006
0.68,0.0,-0.030152,-1.877086,-0.097981,-6.304564,-0.032959,-2.006191,-0.183832,-6.605768,0.008142,-0.749238,-1.292781,0.049833
0.7,0.0,-0.032959,-2.006191,-0.183832,-6.605768,-0.037541,-2.141286,-0.275057,-6.902103,-1.473083,0.280395,0.914946,0.712144
0.72,0.0,-0.037541,-2.141286,-0.275057,-6.902103,-0.043974,-2.282171,-0.368188,-7.182531,-0.051629,0.851067,-0.572,0.15939
0.74,0.0,-0.043974,-2.282171,-0.368188,-7.182531,-0.052248,-2.428368,-0.458094,-7.429834,0.372746,0.095024,0.573316,0.361512
0.76,0.0,-0.052248,-2.428368,-0.458094,-7.429834,-0.062231,-2.578985,-0.537921,-7.61996,-1.511872,-1.436103,-0.164396,-0.187994
0.78,0.0,-0.062231,-2.578985,-0.537921,-7.61996,-0.073644,-2.732591,-0.599674,-7.723834,0.498551,0.433649,0.344913,1.881308
0.8,0.0,-0.073644,-2.732591,-0.599674,-7.723834,-0.086046,-2.887171,-0.635805,-7.713146,0.119583,-0.047593,0.536456,1.841969
0.82,0.0,-0.086046,-2.887171,-0.635805,-7.713146,-0.098872,-3.040225,-0.64156,-7.569479,0.451254,-0.890587,-0.710715,0.964974
0.84,0.0,-0.098872,-3.040225,-0.64156,-7.569479,-0.111505,-3.189054,-0.61696,-7.292282,-1.010056,-0.841,-0.390677,-0.826101
0.86,0.0,-0.111505,-3.189054,-0.61696,-7.292282,-0.12338,-3.331144,-0.566997,-6.899907,-0.088042,0.624241,-0.078793,-0.696179
0.88,0.0,-0.12338,-3.331144,-0.566997,-6.899907,-0.13407,-3.464483,-0.499788,-6.422601,0.737986,0.121025,0.667253,-0.245073
0.9,0.0,-0.13407,-3.464483,-0.499788,-6.422601,-0.143315,-3.587697,-0.423959,-5.892481,1.436723,-0.359,0.786494,2.519542
0.92,0.0,-0.143315,-3.587697,-0.423959,-5.892481,-0.151019,-3.700011,-0.346714,-5.336309,0.633782,-0.017,0.740009,-1.271911
