time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-0.023761,-0.194053,-0.142845,-0.229751,-0.004407,-0.198605,-0.143675,-0.225423,-0.078218,0.38677,-0.463116,0.158625,0.012224,2.535467,0.210483,-3.631505
0.02,0.0,-0.198605,-0.143675,-0.225423,-0.078218,-0.203032,-0.146051,-0.217369,-0.159012,0.127735,0.032165,0.804764,1.125177,1.361593,0.397986,-3.995634
0.04,0.0,-0.203032,-0.146051,-0.217369,-0.159012,-0.2073,-0.150026,-0.209473,-0.238381,0.535004,-0.247273,-1.979151,-1.102777,0.182517,0.392269,-3.948618
0.06,0.0,-0.2073,-0.150026,-0.209473,-0.238381,-0.211412,-0.155583,-0.20165,-0.317274,-0.079435,0.181594,-0.777593,-0.576761,0.576075,0.390668,-3.947671
0.08,0.0,-0.211412,-0.155583,-0.20165,-0.317274,-0.215366,-0.16272,-0.19382,-0.396588,0.96072,0.40351,-0.45906,-1.405064,-0.894173,0.392897,-3.990572
0.1,0.0,-0.215366,-0.16272,-0.19382,-0.396588,-0.219164,-0.171455,-0.185909,-0.477183,-0.664063,0.256031,-1.466851,2.308254,1.090363,0.398678,-4.075527
0.12,0.0,-0.219164,-0.171455,-0.185909,-0.477183,-0.222802,-0.181821,-0.17785,-0.559885,0.509716,-1.290313,-0.979705,-0.190791,-0.475323,0.40773,-4.201095
0.14,0.0,-0.222802,-0.181821,-0.17785,-0.559885,-0.226276,-0.193869,-0.16958,-0.645493,0.765257,-0.574047,-0.095392,0.405192,1.135628,0.419752,-4.366114
0.16,0.0,-0.226276,-0.193869,-0.16958,-0.645493,-0.229583,-0.207666,-0.161042,-0.734787,0.232895,1.575062,-0.499493,0.95141,-0.443622,0.434406,-4.569623
0.18,0.0,-0.229583,-0.207666,-0.161042,-0.734787,-0.232716,-0.223291,-0.152189,-0.828528,-0.561454,1.39294,0.158352,2.200706,1.079675,0.451292,-4.810761
0.2,0.0,-0.232716,-0.223291,-0.152189,-0.828528,-0.235668,-0.240841,-0.142979,-0.927461,-2.441749,0.818496,-0.49535,-0.252058,-0.364914,0.469924,-5.088666
0.22,0.0,-0.235668,-0.240841,-0.142979,-0.927461,-0.238433,-0.260429,-0.133384,-1.032311,-0.59273,0.080335,2.581386,-0.082656,-0.532108,0.489693,-5.402356
0.24,0.0,-0.238433,-0.260429,-0.133384,-1.032311,-0.241001,-0.282178,-0.123389,-1.143782,2.352153,0.138615,-1.513591,-0.129258,0.844766,0.509829,-5.750593
0.26,0.0,-0.241001,-0.282178,-0.123389,-1.143782,-0.243365,-0.306228,-0.112995,-1.26255,-0.049928,1.488481,-0.465947,1.216236,-0.108922,0.529361,-6.131736
0.28,0.0,-0.243365,-0.306228,-0.112995,-1.26255,-0.245518,-0.332733,-0.102227,-1.389252,0.471716,0.152444,-0.969613,-0.488946,0.601543,0.547068,-6.543591
0.3,0.0,-0.245518,-0.332733,-0.102227,-1.389252,-0.247452,-0.361855,-0.091134,-1.524475,0.422343,-0.298781,-0.093847,-0.074961,-0.470858,0.561427,-6.983252
0.32,0.0,-0.247452,-0.361855,-0.091134,-1.524475,-0.249162,-0.393772,-0.079804,-1.668738,0.286878,-1.179269,1.327458,0.429565,-0.655707,0.570569,-7.446965
0.34,0.0,-0.249162,-0.393772,-0.079804,-1.668738,-0.250644,-0.428668,-0.068361,-1.822478,0.125548,0.783658,1.5202,0.313282,0.192376,0.572234,-7.930022
0.36,0.0,-0.250644,-0.428668,-0.068361,-1.822478,-0.251897,-0.466737,-0.056981,-1.986026,1.976826,-0.032844,-0.893257,-0.056328,-0.382545,0.563749,-8.426727
0.38,0.0,-0.251897,-0.466737,-0.056981,-1.986026,-0.252925,-0.508176,-0.045898,-2.159591,0.805868,0.139259,-0.752614,-0.380644,0.00342,0.542018,-8.930449
0.4,0.0,-0.252925,-0.508176,-0.045898,-2.159591,-0.253737,-0.553187,-0.035411,-2.343241,-0.313797,-0.304685,1.255978,-0.688873,-0.470382,0.50356,-9.433819
0.42,0.0,-0.253737,-0.553187,-0.035411,-2.343241,-0.254348,-0.601972,-0.025891,-2.53689,0.603509,2.475764,-0.103138,-1.885443,-1.269688,0.444579,-9.929072
0.44,0.0,-0.254348,-0.601972,-0.025891,-2.53689,-0.254782,-0.654728,-0.017789,-2.7403,-0.520702,-2.760427,-0.01207,-1.158291,-0.765438,0.361087,-10.408571
0.46,0.0,-0.254782,-0.654728,-0.017789,-2.7403,-0.255072,-0.711647,-0.011635,-2.953085,-0.705315,-0.887534,1.063092,0.796087,-1.232221,0.24908,-10.865469
0.48,0.0,-0.255072,-0.711647,-0.011635,-2.953085,-0.255264,-0.772911,-0.008038,-3.174738,0.499512,-0.84656,-0.109672,-1.133718,0.600159,0.104754,-11.294479
0.5,0.0,-0.255264,-0.772911,-0.008038,-3.174738,-0.255415,-0.838692,-0.007679,-3.404665,-0.522418,0.237823,-0.106676,-0.956965,0.967996,-0.075252,-11.692625
0.52,0.0,-0.255415,-0.838692,-0.007679,-3.404665,-0.255598,-0.909148,-0.011299,-3.642244,0.410436,0.26827,-0.119747,1.016975,0.287214,-0.293606,-12.05987
0.54,0.0,-0.255598,-0.909148,-0.011299,-3.642244,-0.255899,-0.984428,-0.019686,-3.886883,-0.948465,-0.054029,0.440346,-1.475552,-0.948909,-0.552051,-12.399452
0.56,0.0,-0.255899,-0.984428,-0.019686,-3.886883,-0.256422,-1.064667,-0.033648,-4.138088,0.602379,0.751109,0.161356,0.403263,-0.017558,-0.851196,-12.717794
0.58,0.0,-0.256422,-1.064667,-0.033648,-4.138088,-0.257288,-1.149993,-0.053996,-4.39552,-1.861423,-1.028439,0.829711,-2.402908,-1.87901,-1.190342,-13.023863
0.6,0.0,-0.257288,-1.149993,-0.053996,-4.39552,-0.25863,-1.240529,-0.08151,-4.659036,0.105757,-0.794629,1.14406,0.2708,-0.173405,-1.567285,-13.32787
