time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.15002,-0.236237,0.088197,-0.081007,-0.148133,-0.239176,0.100465,-0.212229,2.920328,0.15638,-1.430433,-0.284596
0.02,0.0,-0.148133,-0.239176,0.100465,-0.212229,-0.146004,-0.244707,0.112403,-0.34052,-0.614469,0.528303,-1.358493,1.307355
0.04,0.0,-0.146004,-0.244707,0.112403,-0.34052,-0.143638,-0.252787,0.124124,-0.467338,1.678673,0.046291,-1.315168,-0.983921
0.06,0.0,-0.143638,-0.252787,0.124124,-0.467338,-0.141039,-0.2634,0.13573,-0.594049,-0.420691,0.314999,-0.582114,0.307401
0.08,0.0,-0.141039,-0.2634,0.13573,-0.594049,-0.138209,-0.276556,0.147309,-0.721937,-0.293975,0.766236,-0.236415,-0.438787
0.1,0.0,-0.138209,-0.276556,0.147309,-0.721937,-0.135147,-0.292293,0.158934,-0.852201,0.261723,-0.75156,0.909154,3.097321
0.12,0.0,-0.135147,-0.292293,0.158934,-0.852201,-0.131851,-0.310668,0.170657,-0.985967,-0.187481,-0.908092,0.419324,-2.815873
0.14,0.0,-0.131851,-0.310668,0.170657,-0.985967,-0.12832,-0.331762,0.182511,-1.124281,1.332974,-0.158607,-0.516422,0.871509
0.16,0.0,-0.12832,-0.331762,0.182511,-1.124281,-0.12455,-0.355676,0.194503,-1.268105,1.643346,-0.190451,0.937883,0.013157
0.18,0.0,-0.12455,-0.355676,0.194503,-1.268105,-0.120539,-0.382529,0.206609,-1.418315,0.909024,-0.144999,1.762683,1.005825
0.2,0.0,-0.120539,-0.382529,0.206609,-1.418315,-0.116285,-0.412456,0.218766,-1.575682,-0.115378,-0.641302,1.895012,0.454231
0.22,0.0,-0.116285,-0.412456,0.218766,-1.575682,-0.111788,-0.445608,0.23087,-1.740866,0.345594,-0.049733,-1.232548,-1.465538
0.24,0.0,-0.111788,-0.445608,0.23087,-1.740866,-0.107052,-0.482147,0.242764,-1.914396,-1.913312,0.659382,0.515896,0.232413
0.26,0.0,-0.107052,-0.482147,0.242764,-1.914396,-0.102081,-0.522242,0.25423,-2.096653,-1.205208,-0.122931,0.645664,-0.173519
0.28,0.0,-0.102081,-0.522242,0.25423,-2.096653,-0.096887,-0.566072,0.264986,-2.287859,-0.179291,-0.126986,-0.048122,-1.672718
0.3,0.0,-0.096887,-0.566072,0.264986,-2.287859,-0.091488,-0.613817,0.274672,-2.488068,0.956749,1.352625,1.19196,0.937437
0.32,0.0,-0.091488,-0.613817,0.274672,-2.488068,-0.08591,-0.665654,0.282851,-2.697163,-1.353448,1.761371,-1.159875,0.634471
0.34,0.0,-0.08591,-0.665654,0.282851,-2.697163,-0.080188,-0.721761,0.289004,-2.914871,-1.309052,-0.096293,-0.91306,1.361206
0.36,0.0,-0.080188,-0.721761,0.289004,-2.914871,-0.074368,-0.782304,0.292534,-3.140782,-1.097432,-0.53884,0.56278,0.557958
0.38,0.0,-0.074368,-0.782304,0.292534,-3.140782,-0.068508,-0.847443,0.292769,-3.374395,0.240641,-0.092501,-0.035477,-1.416067
0.4,0.0,-0.068508,-0.847443,0.292769,-3.374395,-0.062684,-0.917328,0.288979,-3.615169,-0.157328,1.522825,-0.982203,-0.417509
