time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-1.310408,0.086557,-0.147411,0.132169,-0.06035,0.087106,-0.144439,-0.077009,0.354986,0.955047,-0.458899,0.439884,0.046464,-0.510655,-10.419549,20.408537
0.02,0.0,0.087106,-0.144439,-0.077009,0.354986,0.085659,-0.138304,-0.067775,0.259753,-0.283864,-0.956478,-0.742502,-0.690804,-0.789786,0.444683,-4.582117
0.04,0.0,0.085659,-0.138304,-0.067775,0.259753,0.084391,-0.134004,-0.05918,0.171237,-0.429287,0.003134,1.609247,-0.207075,1.389222,0.415669,-4.278699
0.06,0.0,0.084391,-0.134004,-0.05918,0.171237,0.083289,-0.131418,-0.05111,0.088181,0.764224,0.055804,1.35073,0.118647,-1.21473,0.392116,-4.035371
0.08,0.0,0.083289,-0.131418,-0.05111,0.088181,0.082344,-0.130448,-0.043459,0.009433,-0.555308,-1.321322,-0.576788,0.876094,0.248392,0.373643,-3.847335
0.1,0.0,0.082344,-0.130448,-0.043459,0.009433,0.081548,-0.131019,-0.036131,-0.06607,-0.321886,2.628406,-0.993977,0.678238,0.851857,0.359894,-3.710434
0.12,0.0,0.081548,-0.131019,-0.036131,-0.06607,0.080897,-0.133076,-0.029033,-0.139316,-1.684627,0.421971,-0.99992,0.990435,1.322864,0.350541,-3.621121
0.14,0.0,0.080897,-0.133076,-0.029033,-0.139316,0.080386,-0.136583,-0.022081,-0.211224,1.498064,0.121764,0.186073,-0.161801,-0.920929,0.345287,-3.576421
0.16,0.0,0.080386,-0.136583,-0.022081,-0.211224,0.080013,-0.141522,-0.015195,-0.282663,-0.498109,1.317691,1.547538,1.144355,-0.663569,0.343863,-3.573881
0.18,0.0,0.080013,-0.141522,-0.015195,-0.282663,0.079778,-0.147892,-0.008301,-0.354455,1.117089,0.590338,1.147305,-1.394637,1.513455,0.346025,-3.611516
0.2,0.0,0.079778,-0.147892,-0.008301,-0.354455,0.079682,-0.155708,-0.001331,-0.427387,-0.477537,0.147451,0.731003,-0.366793,-0.152462,0.351542,-3.687761
0.22,0.0,0.079682,-0.155708,-0.001331,-0.427387,0.079726,-0.165,0.005782,-0.502219,0.433248,-2.092614,0.210918,0.111023,-0.809814,0.360193,-3.801406
0.24,0.0,0.079726,-0.165,0.005782,-0.502219,0.079914,-0.175814,0.013097,-0.579689,0.291792,-1.280155,-0.209349,0.816547,0.210557,0.371747,-3.951538
0.26,0.0,0.079914,-0.175814,0.013097,-0.579689,0.080252,-0.18821,0.020669,-0.66052,-1.048583,-0.732448,0.574836,1.150247,1.058269,0.385957,-4.137473
0.28,0.0,0.080252,-0.18821,0.020669,-0.66052,0.080743,-0.202262,0.028551,-0.745422,-0.031473,0.965993,-1.524398,0.686922,-1.246772,0.402533,-4.358678
0.3,0.0,0.080743,-0.202262,0.028551,-0.745422,0.081396,-0.218059,0.036784,-0.835097,1.214986,-0.231704,0.043796,0.613529,-0.922753,0.421125,-4.614687
0.32,0.0,0.081396,-0.218059,0.036784,-0.835097,0.082217,-0.235702,0.045406,-0.930236,0.415444,-0.83162,-0.116682,-0.225467,2.034175,0.441296,-4.905004
0.34,0.0,0.082217,-0.235702,0.045406,-0.930236,0.083215,-0.255309,0.054443,-1.031519,-1.007786,0.198807,-0.300473,-1.329088,0.958306,0.462491,-5.22899
0.36,0.0,0.083215,-0.255309,0.054443,-1.031519,0.084398,-0.277009,0.063908,-1.13961,0.242011,0.057287,-0.290917,-0.166042,-1.976696,0.483995,-5.585736
0.38,0.0,0.084398,-0.277009,0.063908,-1.13961,0.085774,-0.300943,0.073799,-1.255153,0.455193,0.219501,0.209706,0.508995,-0.863584,0.504899,-5.973926
0.4,0.0,0.085774,-0.300943,0.073799,-1.255153,0.087352,-0.327268,0.084092,-1.378759,0.07934,0.29154,-0.388425,-0.231214,-1.937378,0.524046,-6.391686
0.42,0.0,0.087352,-0.327268,0.084092,-1.378759,0.08914,-0.356151,0.094739,-1.510995,0.283405,-0.950742,1.296099,-0.472653,0.952949,0.539987,-6.836432
0.44,0.0,0.08914,-0.356151,0.094739,-1.510995,0.091144,-0.387769,0.105658,-1.652368,-2.016818,-0.985469,-1.64399,-1.765956,0.106743,0.550932,-7.304732
0.46,0.0,0.091144,-0.387769,0.105658,-1.652368,0.093367,-0.42231,0.116729,-1.803308,-1.654573,0.445248,0.490677,-0.5625,-0.038806,0.554704,-7.792198
0.48,0.0,0.093367,-0.42231,0.116729,-1.803308,0.095813,-0.459967,0.127782,-1.964144,1.327504,-0.434181,-0.443108,2.168055,-0.531739,0.548714,-8.293436
0.5,0.0,0.095813,-0.459967,0.127782,-1.964144,0.098477,-0.500943,0.138593,-2.135091,-0.40631,0.597636,-0.013721,-1.475458,0.418445,0.529952,-8.802093
0.52,0.0,0.098477,-0.500943,0.138593,-2.135091,0.101353,-0.545439,0.148874,-2.316228,-1.591083,0.895612,-0.607317,-0.359045,0.733569,0.49501,-9.31102
0.54,0.0,0.101353,-0.545439,0.148874,-2.316228,0.104426,-0.593659,0.158263,-2.507483,1.22494,-1.938347,-1.062446,0.12885,-0.215531,0.44015,-9.812595
0.56,0.0,0.104426,-0.593659,0.158263,-2.507483,0.107675,-0.645804,0.166323,-2.708633,-1.033429,0.160705,-0.117751,-0.712353,0.952809,0.361419,-10.299216
