time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.254859,0.000759,-0.243988,-0.166938,0.249976,-0.002515,-0.244269,-0.160807,0.458572,2.307223,1.023648,-0.351757
0.02,0.0,0.249976,-0.002515,-0.244269,-0.160807,0.24509,-0.005688,-0.244342,-0.156807,-2.25978,-1.705404,-1.00358,-1.506174
0.04,0.0,0.24509,-0.005688,-0.244342,-0.156807,0.240204,-0.008801,-0.244222,-0.154803,1.382614,1.703529,0.969817,-0.633564
0.06,0.0,0.240204,-0.008801,-0.244222,-0.154803,0.235322,-0.011893,-0.243918,-0.154694,1.827036,-0.439046,-0.240865,-0.161679
0.08,0.0,0.235322,-0.011893,-0.243918,-0.154694,0.230448,-0.015001,-0.243438,-0.156401,1.267513,-0.388642,-0.403699,1.256728
0.1,0.0,0.230448,-0.015001,-0.243438,-0.156401,0.225586,-0.01816,-0.242787,-0.159873,0.149478,0.295409,-0.584949,1.623059
0.12,0.0,0.225586,-0.01816,-0.242787,-0.159873,0.220738,-0.021407,-0.241969,-0.165077,0.742578,-0.200654,1.431765,0.095072
0.14,0.0,0.220738,-0.021407,-0.241969,-0.165077,0.215908,-0.024775,-0.240985,-0.172007,0.179808,0.086811,0.758982,-0.274516
0.16,0.0,0.215908,-0.024775,-0.240985,-0.172007,0.2111,-0.028299,-0.239834,-0.180673,0.72257,0.019699,-0.604185,0.094017
0.18,0.0,0.2111,-0.028299,-0.239834,-0.180673,0.206316,-0.032014,-0.238514,-0.191107,0.122481,0.438022,-1.632229,-1.324565
0.2,0.0,0.206316,-0.032014,-0.238514,-0.191107,0.20156,-0.035955,-0.237019,-0.203359,-1.249157,0.328487,0.740849,0.322852
0.22,0.0,0.20156,-0.035955,-0.237019,-0.203359,0.196836,-0.040161,-0.235344,-0.217499,0.31319,0.778659,0.41788,0.485397
0.24,0.0,0.196836,-0.040161,-0.235344,-0.217499,0.192148,-0.044668,-0.23348,-0.233615,0.035897,0.528277,-1.403675,1.417259
0.26,0.0,0.192148,-0.044668,-0.23348,-0.233615,0.187498,-0.049519,-0.231418,-0.251815,-0.234523,0.29797,-1.511131,0.771169
0.28,0.0,0.187498,-0.049519,-0.231418,-0.251815,0.182892,-0.054756,-0.229146,-0.272227,0.906779,-2.003402,-2.099211,-0.236615
0.3,0.0,0.182892,-0.054756,-0.229146,-0.272227,0.178334,-0.060424,-0.226651,-0.294996,2.641364,0.978423,0.889713,0.482694
0.32,0.0,0.178334,-0.060424,-0.226651,-0.294996,0.173828,-0.066572,-0.223918,-0.320291,-0.375875,0.185015,-0.096028,-1.391457
0.34,0.0,0.173828,-0.066572,-0.223918,-0.320291,0.169379,-0.073254,-0.220929,-0.3483,0.524358,-1.827627,1.305831,0.027235
0.36,0.0,0.169379,-0.073254,-0.220929,-0.3483,0.164993,-0.080524,-0.217668,-0.379234,0.310921,-1.385728,-2.513997,-0.582484
0.38,0.0,0.164993,-0.080524,-0.217668,-0.379234,0.160674,-0.088444,-0.214112,-0.413327,0.028441,-0.098954,-0.450315,0.357858
0.4,0.0,0.160674,-0.088444,-0.214112,-0.413327,0.15643,-0.09708,-0.21024,-0.450837,0.085691,0.120266,-0.160295,1.274708
0.42,0.0,0.15643,-0.09708,-0.21024,-0.450837,0.152267,-0.106502,-0.206029,-0.492048,-0.528603,1.062357,-0.172016,0.337674
0.44,0.0,0.152267,-0.106502,-0.206029,-0.492048,0.148192,-0.116788,-0.201454,-0.537267,1.176954,-0.709868,-0.39185,-1.02659
0.46,0.0,0.148192,-0.116788,-0.201454,-0.537267,0.144211,-0.128022,-0.196489,-0.586831,2.163421,0.432514,-1.201388,0.176725
0.48,0.0,0.144211,-0.128022,-0.196489,-0.586831,0.140335,-0.140293,-0.191107,-0.641102,0.07937,0.374964,-0.618022,0.146169
0.5,0.0,0.140335,-0.140293,-0.191107,-0.641102,0.13657,-0.1537,-0.185281,-0.700471,0.149687,-0.679306,1.951062,-0.862158
0.52,0.0,0.13657,-0.1537,-0.185281,-0.700471,0.132927,-0.168348,-0.178986,-0.765353,-1.280304,-0.308113,1.123661,-0.538679
0.54,0.0,0.132927,-0.168348,-0.178986,-0.765353,0.129414,-0.184354,-0.172195,-0.836191,0.626107,-0.082985,0.835803,1.06053
0.56,0.0,0.129414,-0.184354,-0.172195,-0.836191,0.126042,-0.201839,-0.164889,-0.91345,0.827888,1.179729,-0.895497,0.070064
0.58,0.0,0.126042,-0.201839,-0.164889,-0.91345,0.122822,-0.220938,-0.15705,-0.997615,-0.282166,-0.539267,-0.510177,1.510424
0.6,0.0,0.122822,-0.220938,-0.15705,-0.997615,0.119764,-0.241793,-0.148668,-1.089186,-0.105349,-0.549751,-1.335614,-1.512415
0.62,0.0,0.119764,-0.241793,-0.148668,-1.089186,0.116879,-0.264558,-0.139745,-1.188669,-0.40195,-0.807744,-2.274095,-0.820955
