time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.02733,-0.135837,-0.116487,0.203547,0.025085,-0.132629,-0.108121,0.118139,-0.964102,1.6651,0.876352,0.816503
0.02,0.0,0.025085,-0.132629,-0.108121,0.118139,0.023003,-0.13108,-0.100214,0.037471,-1.564251,-0.838238,-2.10979,0.690594
0.04,0.0,0.023003,-0.13108,-0.100214,0.037471,0.021074,-0.131106,-0.092665,-0.039559,0.953811,1.739675,-1.146535,0.624582
0.06,0.0,0.021074,-0.131106,-0.092665,-0.039559,0.019294,-0.132645,-0.085381,-0.113968,-0.717496,1.568071,-0.989743,1.682911
0.08,0.0,0.019294,-0.132645,-0.085381,-0.113968,0.017658,-0.135653,-0.078273,-0.186706,-0.955221,1.092548,1.195099,-0.275348
0.1,0.0,0.017658,-0.135653,-0.078273,-0.186706,0.016163,-0.140108,-0.071261,-0.258663,1.215199,0.313041,0.990834,1.167588
0.12,0.0,0.016163,-0.140108,-0.071261,-0.258663,0.014807,-0.146,-0.064267,-0.330682,-0.523951,-0.512899,-1.235038,0.188191
0.14,0.0,0.014807,-0.146,-0.064267,-0.330682,0.013592,-0.153341,-0.057221,-0.403567,-1.541098,-0.531475,0.349079,-0.201833
0.16,0.0,0.013592,-0.153341,-0.057221,-0.403567,0.012519,-0.162154,-0.050055,-0.478089,-0.742084,1.405173,0.755929,2.304352
0.18,0.0,0.012519,-0.162154,-0.050055,-0.478089,0.011591,-0.17248,-0.042708,-0.555,-0.424642,-0.638164,-0.836446,1.608597
0.2,0.0,0.011591,-0.17248,-0.042708,-0.555,0.010813,-0.184375,-0.035122,-0.63503,-0.426693,-0.368582,-0.477462,-1.731961
0.22,0.0,0.010813,-0.184375,-0.035122,-0.63503,0.010188,-0.197907,-0.027244,-0.718897,0.241361,0.111023,-1.464989,0.702829
0.24,0.0,0.010188,-0.197907,-0.027244,-0.718897,0.009725,-0.213161,-0.019028,-0.807309,-1.176223,1.214591,-1.415096,0.16331
0.26,0.0,0.009725,-0.213161,-0.019028,-0.807309,0.00943,-0.230234,-0.010436,-0.900964,1.07462,-0.534598,0.101965,0.952463
0.28,0.0,0.00943,-0.230234,-0.010436,-0.900964,0.00931,-0.249239,-0.001437,-1.000547,2.043492,-0.167904,0.012458,0.816136
0.3,0.0,0.00931,-0.249239,-0.001437,-1.000547,0.009375,-0.2703,0.007987,-1.106731,-1.705717,0.785546,-0.418429,1.614332
0.32,0.0,0.009375,-0.2703,0.007987,-1.106731,0.009633,-0.293557,0.017837,-1.220169,0.169125,0.366353,1.493035,-0.742221
0.34,0.0,0.009633,-0.293557,0.017837,-1.220169,0.010091,-0.31916,0.028098,-1.341485,-0.578197,-1.646713,-0.178933,0.660235
0.36,0.0,0.010091,-0.31916,0.028098,-1.341485,0.010759,-0.347272,0.03873,-1.471261,1.122272,0.673592,-2.327983,1.057288
0.38,0.0,0.010759,-0.347272,0.03873,-1.471261,0.011643,-0.37807,0.04966,-1.610025,0.061922,0.329096,0.004425,0.496376
0.4,0.0,0.011643,-0.37807,0.04966,-1.610025,0.012747,-0.411736,0.060781,-1.758233,0.967644,0.226193,-0.100895,0.412758
0.42,0.0,0.012747,-0.411736,0.060781,-1.758233,0.014074,-0.448465,0.071938,-1.916247,-2.596611,-0.857518,1.077093,-1.114564
0.44,0.0,0.014074,-0.448465,0.071938,-1.916247,0.015623,-0.488453,0.082924,-2.084317,1.416746,-0.575307,-0.954262,-0.002862
0.46,0.0,0.015623,-0.488453,0.082924,-2.084317,0.017388,-0.531905,0.09347,-2.262563,0.173872,-1.787376,-2.269131,-1.402403
