time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.071645,0.156488,-0.141085,-0.290117,0.068727,0.151707,-0.150575,-0.189131,-0.289013,1.538467,1.855512,-0.731214
0.02,0.0,0.068727,0.151707,-0.150575,-0.189131,0.065626,0.148882,-0.159483,-0.09427,0.886489,-0.756361,-0.367087,-0.711487
0.04,0.0,0.065626,0.148882,-0.159483,-0.09427,0.062351,0.147904,-0.167923,-0.004237,0.403117,2.018091,-1.396043,-0.575442
0.06,0.0,0.062351,0.147904,-0.167923,-0.004237,0.058911,0.148688,-0.176004,0.082169,-1.120627,-0.101998,-0.397977,1.328034
0.08,0.0,0.058911,0.148688,-0.176004,0.082169,0.055313,0.151174,-0.183828,0.166063,2.017674,-0.623137,0.129318,-0.612521
0.1,0.0,0.055313,0.151174,-0.183828,0.166063,0.051559,0.155321,-0.191488,0.248485,0.932712,1.57308,-0.270731,0.442178
0.12,0.0,0.051559,0.155321,-0.191488,0.248485,0.047654,0.16111,-0.199071,0.330416,-1.159023,-0.892154,-0.765249,-0.877543
0.14,0.0,0.047654,0.16111,-0.199071,0.330416,0.043596,0.16854,-0.20666,0.412784,1.701181,-1.50569,2.182818,0.741175
0.16,0.0,0.043596,0.16854,-0.20666,0.412784,0.039387,0.17763,-0.214328,0.496476,-0.288197,1.655711,0.185034,1.945476
0.18,0.0,0.039387,0.17763,-0.214328,0.496476,0.035022,0.188414,-0.222147,0.582343,-0.008841,-0.774648,0.702248,0.968479
0.2,0.0,0.035022,0.188414,-0.222147,0.582343,0.030499,0.200944,-0.230177,0.67121,0.721764,0.864358,0.081445,0.81776
0.22,0.0,0.030499,0.200944,-0.230177,0.67121,0.025813,0.215288,-0.238475,0.763876,0.415687,-1.270012,-0.948146,-0.338573
0.24,0.0,0.025813,0.215288,-0.238475,0.763876,0.020958,0.23153,-0.247088,0.861121,1.237024,1.847111,0.203632,-0.524891
0.26,0.0,0.020958,0.23153,-0.247088,0.861121,0.015928,0.249768,-0.256054,0.963703,0.110526,0.302867,-0.360706,-0.218005
0.28,0.0,0.015928,0.249768,-0.256054,0.963703,0.010714,0.270118,-0.265397,1.072358,-0.019222,-0.207776,-0.755605,-1.042199
0.3,0.0,0.010714,0.270118,-0.265397,1.072358,0.005309,0.292708,-0.275128,1.187796,-1.500078,-0.823134,-0.045207,0.028196
0.32,0.0,0.005309,0.292708,-0.275128,1.187796,-0.000294,0.31768,-0.285236,1.310691,-0.359338,-0.690582,-0.812449,-1.767162
0.34,0.0,-0.000294,0.31768,-0.285236,1.310691,-0.006103,0.345189,-0.295687,1.441673,0.523139,-0.222062,-1.943307,-0.110703
0.36,0.0,-0.006103,0.345189,-0.295687,1.441673,-0.012123,0.375404,-0.306418,1.581313,-1.45038,-1.026519,0.924585,-0.27933
0.38,0.0,-0.012123,0.375404,-0.306418,1.581313,-0.018361,0.408503,-0.317327,1.730107,0.540534,0.497302,-1.142731,-0.04172
0.4,0.0,-0.018361,0.408503,-0.317327,1.730107,-0.024817,0.444672,-0.328267,1.888456,-1.236521,-0.37901,-1.068483,0.746029
0.42,0.0,-0.024817,0.444672,-0.328267,1.888456,-0.03149,0.484107,-0.33904,2.056649,0.236606,-2.851247,-0.275131,-1.616084
0.44,0.0,-0.03149,0.484107,-0.33904,2.056649,-0.038375,0.527005,-0.349385,2.234843,0.96745,0.747735,-1.681352,1.212337
0.46,0.0,-0.038375,0.527005,-0.349385,2.234843,-0.045461,0.573567,-0.358974,2.423049,0.81482,1.643648,1.506422,-0.405345
0.48,0.0,-0.045461,0.573567,-0.358974,2.423049,-0.052727,0.623993,-0.3674,2.621123,-1.259443,0.375934,-0.634912,0.168216
0.5,0.0,-0.052727,0.623993,-0.3674,2.621123,-0.060146,0.678476,-0.374182,2.828771,0.014785,-0.106926,-1.889306,-0.83767
0.52,0.0,-0.060146,0.678476,-0.374182,2.828771,-0.067679,0.737205,-0.378754,3.045558,-0.300603,-0.812238,0.602584,0.887639
0.54,0.0,-0.067679,0.737205,-0.378754,3.045558,-0.075277,0.800356,-0.380477,3.270946,-0.046463,-0.457561,0.274832,-0.410884
0.56,0.0,-0.075277,0.800356,-0.380477,3.270946,-0.082875,0.868096,-0.378643,3.504333,1.938488,-0.974692,-1.149473,0.083129
0.58,0.0,-0.082875,0.868096,-0.378643,3.504333,-0.090394,0.940578,-0.372492,3.745112,-0.183932,-0.813141,-1.225856,2.300667
0.6,0.0,-0.090394,0.940578,-0.372492,3.745112,-0.09774,1.017946,-0.361225,3.992738,-0.018191,-0.019946,0.081244,0.827282
0.62,0.0,-0.09774,1.017946,-0.361225,3.992738,-0.104803,1.100331,-0.34403,4.246789,0.496008,-1.420054,-0.037305,-0.63001
0.64,0.0,-0.104803,1.100331,-0.34403,4.246789,-0.111457,1.187859,-0.320109,4.507016,0.071141,0.237542,1.562446,0.893044
0.66,0.0,-0.111457,1.187859,-0.320109,4.507016,-0.117558,1.280652,-0.288704,4.773373,-0.540766,0.664417,-1.567695,-0.508183
0.68,0.0,-0.117558,1.280652,-0.288704,4.773373,-0.12295,1.378835,-0.249133,5.045998,-2.127594,0.523971,-0.533043,0.469409
0.7,0.0,-0.12295,1.378835,-0.249133,5.045998,-0.127465,1.482536,-0.200839,5.325141,0.267403,-0.64448,-0.133572,-0.086886
0.72,0.0,-0.127465,1.482536,-0.200839,5.325141,-0.130923,1.591886,-0.143444,5.611,-0.585492,-0.067232,0.441568,-0.807544
0.74,0.0,-0.130923,1.591886,-0.143444,5.611,-0.133141,1.70702,-0.076843,5.903433,-0.297816,0.421182,1.09295,-2.077434
0.76,0.0,-0.133141,1.70702,-0.076843,5.903433,-0.133937,1.828061,-0.001328,6.201485,1.193492,0.494025,-1.346459,-1.452655
0.78,0.0,-0.133937,1.828061,-0.001328,6.201485,-0.133141,1.955101,0.082217,6.50265,1.473228,0.128867,0.929355,1.521384
0.8,0.0,-0.133141,1.955101,0.082217,6.50265,-0.130606,2.088155,0.172049,6.801801,-0.451482,-0.839379,0.487409,-0.168172
0.82,0.0,-0.130606,2.088155,0.172049,6.801801,-0.126236,2.227099,0.265222,7.089753,0.125162,-1.526148,-1.513717,-0.531016
0.84,0.0,-0.126236,2.227099,0.265222,7.089753,-0.120005,2.371573,0.35723,7.351644,0.639804,-1.338164,-2.207362,-0.040411
0.86,0.0,-0.120005,2.371573,0.35723,7.351644,-0.111996,2.520849,0.441801,7.565805,-1.10005,0.690232,0.521538,-0.219245
0.88,0.0,-0.111996,2.520849,0.441801,7.565805,-0.102434,2.673702,0.511211,7.704466,-0.628909,-0.05795,1.620977,-0.611004
0.9,0.0,-0.102434,2.673702,0.511211,7.704466,-0.091702,2.828325,0.557484,7.738028,-1.386772,0.744521,1.036261,-1.836249
0.92,0.0,-0.091702,2.828325,0.557484,7.738028,-0.08033,2.982363,0.574561,7.643332,0.071523,1.132159,-0.261171,0.11718
0.94,0.0,-0.08033,2.982363,0.574561,7.643332,-0.068929,3.133146,0.560603,7.412789,-0.425443,-1.81953,1.116407,0.084083
0.96,0.0,-0.068929,3.133146,0.560603,7.412789,-0.058092,3.278044,0.518944,7.05843,-2.311589,1.063697,-0.477528,-0.351413
0.98,0.0,-0.058092,3.278044,0.518944,7.05843,-0.048307,3.414837,0.456896,6.60744,0.047666,-0.346949,-0.138973,-0.170323
1.0,0.0,-0.048307,3.414837,0.456896,6.60744,-0.039894,3.541916,0.383207,6.092404,1.37715,0.255735,1.047878,0.60694
1.02,0.0,-0.039894,3.541916,0.383207,6.092404,-0.033003,3.658303,0.305754,5.542588,-0.846806,-1.239485,-0.973406,-1.050918
