time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.436315,-0.021378,-0.09834,-0.083602,-0.209479,-0.01895,-0.11241,0.325633,-1.191565,0.309344,2.136834,0.346646,1.682011,0.171856,20.350922,-48.235452
0.02,0.0,-0.01895,-0.11241,0.325633,-1.191565,-0.012426,-0.136441,0.327003,-1.213699,1.623344,-0.854653,-1.124192,0.989004,0.948798,0.097511,-1.431402
0.04,0.0,-0.012426,-0.136441,0.327003,-1.213699,-0.005862,-0.161044,0.329511,-1.24868,-0.645847,-0.322345,0.188584,0.730874,-0.404656,0.152907,-2.065743
0.06,0.0,-0.005862,-0.161044,0.329511,-1.24868,0.000762,-0.186472,0.333097,-1.296228,0.110946,1.603098,1.688183,-0.437477,-0.544779,0.205378,-2.688909
0.08,0.0,0.000762,-0.186472,0.333097,-1.296228,0.007468,-0.212975,0.337704,-1.35617,-0.025684,0.352338,-1.991159,-1.240035,0.78854,0.254851,-3.305745
0.1,0.0,0.007468,-0.212975,0.337704,-1.35617,0.014276,-0.240801,0.343268,-1.42842,0.29018,0.031454,-0.552125,1.620889,-0.323669,0.30103,-3.920143
0.12,0.0,0.014276,-0.240801,0.343268,-1.42842,0.021205,-0.270194,0.349718,-1.512958,-0.834807,0.663067,1.249431,0.374493,-0.962489,0.343361,-4.534972
0.14,0.0,0.021205,-0.270194,0.349718,-1.512958,0.02827,-0.301401,0.356969,-1.609815,0.630423,-0.710687,-0.291815,-0.560747,0.460977,0.380985,-5.151983
0.16,0.0,0.02827,-0.301401,0.356969,-1.609815,0.035488,-0.334669,0.364917,-1.719039,-2.154628,0.516155,-0.259461,0.451823,-0.377247,0.412696,-5.771719
0.18,0.0,0.035488,-0.334669,0.364917,-1.719039,0.042871,-0.370246,0.373426,-1.840682,-0.452576,0.588624,-0.678847,0.795194,0.645955,0.436894,-6.393431
0.2,0.0,0.042871,-0.370246,0.373426,-1.840682,0.050428,-0.408379,0.382329,-1.974763,-0.25662,-0.936147,-1.836921,0.826612,-2.722134,0.45155,-7.015031
0.22,0.0,0.050428,-0.408379,0.382329,-1.974763,0.058165,-0.449319,0.391408,-2.121248,-0.354752,-2.062966,-0.83698,-1.960611,-1.167397,0.454183,-7.633103
0.24,0.0,0.058165,-0.449319,0.391408,-2.121248,0.066084,-0.493311,0.400397,-2.280024,-2.010034,-1.342287,-1.384532,-0.031594,-1.454463,0.441865,-8.243011
0.26,0.0,0.066084,-0.493311,0.400397,-2.280024,0.074178,-0.5406,0.408962,-2.45087,-1.499548,-0.001354,-0.646816,0.062644,-0.79618,0.411257,-8.839139
0.28,0.0,0.074178,-0.5406,0.408962,-2.45087,0.082437,-0.591424,0.416702,-2.633452,-0.069536,-0.509934,0.374789,-0.65479,0.195062,0.358687,-9.415285
0.3,-2.825002,0.082437,-0.591424,0.416702,-2.633452,0.086553,-0.637817,-0.003085,-2.020094,0.094826,-0.237446,1.398042,1.693256,-1.286819,-20.707778,28.601154
0.32,0.0,0.086553,-0.637817,-0.003085,-2.020094,0.086624,-0.680602,0.009856,-2.259117,-0.577825,-0.889864,0.886687,-0.706812,-0.511812,0.599371,-12.05126
0.34,0.0,0.086624,-0.680602,0.009856,-2.259117,0.086934,-0.728209,0.020746,-2.502274,1.087996,1.246858,1.233559,1.544613,-1.966142,0.485438,-12.265755
0.36,0.0,0.086934,-0.728209,0.020746,-2.502274,0.087437,-0.780722,0.029102,-2.74981,1.420618,-0.135521,1.287258,0.616472,-0.919115,0.345338,-12.487635
0.38,0.0,0.087437,-0.780722,0.029102,-2.74981,0.088077,-0.838231,0.034363,-3.001788,-0.871023,-1.44237,0.103428,-1.113033,0.50964,0.175184,-12.708875
0.4,0.0,0.088077,-0.838231,0.034363,-3.001788,0.088787,-0.900823,0.035891,-3.258137,0.860059,-0.059934,1.417625,0.014895,-0.114984,-0.028404,-12.924135
0.42,0.0,0.088787,-0.900823,0.035891,-3.258137,0.089483,-0.968585,0.03299,-3.51871,-0.329187,-0.438305,-0.371619,1.248613,-2.279084,-0.268059,-13.131251
0.44,0.0,0.089483,-0.968585,0.03299,-3.51871,0.090072,-1.041599,0.024921,-3.783352,1.061142,0.816044,0.171622,-0.001852,-0.702961,-0.545437,-13.331432
0.46,0.0,0.090072,-1.041599,0.024921,-3.783352,0.090441,-1.119945,0.010922,-4.051961,1.396133,0.294754,-1.498305,0.073902,-1.855968,-0.861018,-13.529013
0.48,0.0,0.090441,-1.119945,0.010922,-4.051961,0.090464,-1.203704,-0.009765,-4.324549,-0.469524,-0.362587,-2.272072,-0.693802,1.780236,-1.213914,-13.73064
0.5,0.0,0.090464,-1.203704,-0.009765,-4.324549,0.090001,-1.292955,-0.037863,-4.601271,-1.001357,-0.724963,-0.078242,-1.346716,0.500623,-1.601648,-13.943796
0.52,0.0,0.090001,-1.292955,-0.037863,-4.601271,0.088896,-1.387784,-0.07403,-4.882424,-0.53178,-0.151523,-0.514286,-0.006629,-0.960888,-2.019829,-14.174489
0.54,0.0,0.088896,-1.387784,-0.07403,-4.882424,0.086982,-1.488284,-0.118811,-5.168382,-0.283988,-0.545908,1.325966,-1.435936,-0.614104,-2.461595,-14.423882
0.56,0.0,0.086982,-1.488284,-0.118811,-5.168382,0.084083,-1.594553,-0.17258,-5.459454,0.306746,0.486707,-1.824647,-0.861915,-2.452398,-2.916677,-14.683436
0.58,0.0,0.084083,-1.594553,-0.17258,-5.459454,0.080018,-1.706696,-0.235463,-5.755627,-1.030383,-0.881433,-2.153785,-0.512335,-0.570099,-3.369868,-14.927874
