time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.177277,0.06431,-0.27962,-0.07005,0.189332,0.066617,-0.285441,0.299978,-0.764922,0.136113,-0.084952,-0.193079,-0.319547,0.469141,18.382093,-46.747309
0.02,0.0,0.066617,-0.285441,0.299978,-0.764922,0.072732,-0.302062,0.311561,-0.897762,-0.826708,2.328752,0.333204,-1.487181,-0.346582,0.581293,-6.72756
0.04,0.0,0.072732,-0.302062,0.311561,-0.897762,0.07908,-0.321376,0.323243,-1.034388,-1.353929,0.005804,0.514142,-0.020781,0.490663,0.587088,-6.943334
0.06,0.0,0.07908,-0.321376,0.323243,-1.034388,0.085663,-0.34347,0.335049,-1.175829,0.412607,1.498746,0.438197,0.464546,-0.390756,0.593406,-7.208503
0.08,0.0,0.085663,-0.34347,0.335049,-1.175829,0.092483,-0.368448,0.346973,-1.32303,0.32275,-0.198265,0.769031,-0.280804,0.554359,0.598722,-7.518526
0.1,0.0,0.092483,-0.368448,0.346973,-1.32303,0.099542,-0.396435,0.358979,-1.476837,0.275983,-0.290442,-0.578916,-1.516356,-0.375283,0.60121,-7.868344
0.12,0.0,0.099542,-0.396435,0.358979,-1.476837,0.106842,-0.42757,0.370989,-1.637992,-0.624528,0.277698,-1.056967,1.369184,-0.207895,0.598701,-8.252221
0.14,0.0,0.106842,-0.42757,0.370989,-1.637992,0.114381,-0.462008,0.382878,-1.80711,-0.853006,-0.929078,-1.130276,0.899934,-2.066835,0.588642,-8.663655
0.16,0.0,0.114381,-0.462008,0.382878,-1.80711,0.122155,-0.499911,0.394466,-1.984674,0.503665,-0.025232,-1.664709,0.144222,0.332329,0.56808,-9.095352
0.18,0.0,0.122155,-0.499911,0.394466,-1.984674,0.130156,-0.541453,0.405511,-2.171007,1.049086,-1.983216,0.871018,0.448219,0.311337,0.533672,-9.539316
0.2,0.0,0.130156,-0.541453,0.405511,-2.171007,0.13837,-0.586811,0.415698,-2.366274,-0.694804,-1.122755,-0.544235,-0.490964,2.561797,0.481725,-9.987089
0.22,0.0,0.13837,-0.586811,0.415698,-2.366274,0.146776,-0.636164,0.424639,-2.570462,1.144486,-1.265318,-0.692371,-1.073441,-0.065798,0.408295,-10.430141
