time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.062386,0.150022,-0.123216,0.143231,-0.064929,0.153716,-0.130992,0.226006,-0.548951,-0.618229,-0.666769,0.609802
0.02,0.0,-0.064929,0.153716,-0.130992,0.226006,-0.067625,0.159057,-0.138669,0.308025,0.543213,0.194171,-0.850328,-0.407999
0.04,0.0,-0.067625,0.159057,-0.138669,0.308025,-0.070475,0.166038,-0.146328,0.390229,-0.445391,0.968246,0.510162,0.317608
0.06,0.0,-0.070475,0.166038,-0.146328,0.390229,-0.073479,0.174673,-0.154048,0.473518,0.620871,1.07329,-0.318292,0.718754
0.08,0.0,-0.073479,0.174673,-0.154048,0.473518,-0.076638,0.184992,-0.161898,0.558751,-2.159161,-0.145551,0.867989,-0.965803
0.1,0.0,-0.076638,0.184992,-0.161898,0.558751,-0.079956,0.197042,-0.169945,0.646761,0.226089,-0.00755,0.237226,2.556974
0.12,0.0,-0.079956,0.197042,-0.169945,0.646761,-0.083437,0.210886,-0.178244,0.738354,1.48217,-0.031915,-1.540661,-1.498139
0.14,0.0,-0.083437,0.210886,-0.178244,0.738354,-0.087088,0.226605,-0.186847,0.834315,-1.214345,-0.959664,-0.386513,0.701125
0.16,0.0,-0.087088,0.226605,-0.186847,0.834315,-0.090914,0.244293,-0.195793,0.935409,1.44792,-0.414906,0.369448,-0.919435
0.18,0.0,-0.090914,0.244293,-0.195793,0.935409,-0.094922,0.264061,-0.205111,1.04238,-0.45148,0.286785,-1.500765,1.426767
0.2,0.0,-0.094922,0.264061,-0.205111,1.04238,-0.099121,0.286032,-0.214816,1.155943,1.690583,0.202315,0.185266,1.357714
0.22,0.0,-0.099121,0.286032,-0.214816,1.155943,-0.103517,0.310347,-0.224903,1.276786,0.009807,-0.049359,0.337617,-0.687533
0.24,0.0,-0.103517,0.310347,-0.224903,1.276786,-0.108119,0.337157,-0.235346,1.405552,0.939762,-1.390305,-0.467259,-0.574681
0.26,0.0,-0.108119,0.337157,-0.235346,1.405552,-0.112933,0.366626,-0.246089,1.542828,1.291186,-1.240193,0.367166,1.031583
