time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.229183,-0.128101,-0.038234,-0.153834,-0.229881,-0.131865,-0.031585,-0.22243,1.965815,-2.849139,1.368398,-0.785769
0.02,0.0,-0.229881,-0.131865,-0.031585,-0.22243,-0.230447,-0.136997,-0.024977,-0.29082,-1.521491,1.622844,0.631727,1.365783
0.04,0.0,-0.230447,-0.136997,-0.024977,-0.29082,-0.23088,-0.143501,-0.018339,-0.359783,0.287933,0.550067,0.706976,0.027914
0.06,0.0,-0.23088,-0.143501,-0.018339,-0.359783,-0.23118,-0.151397,-0.011605,-0.430068,-0.831011,-1.953811,-2.113967,0.459594
0.08,0.0,-0.23118,-0.151397,-0.011605,-0.430068,-0.231343,-0.160718,-0.004713,-0.502399,-1.139111,0.099509,-0.22779,-0.383068
0.1,0.0,-0.231343,-0.160718,-0.004713,-0.502399,-0.231367,-0.171511,0.002395,-0.577482,0.159574,1.692928,-0.114143,-1.865041
0.12,0.0,-0.231367,-0.171511,0.002395,-0.577482,-0.231246,-0.18384,0.009772,-0.656013,0.425971,-0.952656,-0.743298,-0.116891
0.14,0.0,-0.231246,-0.18384,0.009772,-0.656013,-0.230974,-0.19778,0.017468,-0.738676,1.445056,-0.370539,-1.124497,0.706119
0.16,0.0,-0.230974,-0.19778,0.017468,-0.738676,-0.230545,-0.213419,0.025524,-0.82615,-0.863869,0.580467,0.260626,0.47442
0.18,0.0,-0.230545,-0.213419,0.025524,-0.82615,-0.22995,-0.230862,0.033978,-0.919107,-1.33217,-1.317029,0.083348,0.555046
0.2,0.0,-0.22995,-0.230862,0.033978,-0.919107,-0.229183,-0.250224,0.042856,-1.018212,-0.149765,0.131327,-1.371824,-0.366888
0.22,0.0,-0.229183,-0.250224,0.042856,-1.018212,-0.228233,-0.271636,0.052172,-1.124116,-0.042315,-0.264643,1.880209,0.634109
0.24,0.0,-0.228233,-0.271636,0.052172,-1.124116,-0.227093,-0.295239,0.061925,-1.237454,-0.098774,-0.528577,0.157134,-0.799788
0.26,0.0,-0.227093,-0.295239,0.061925,-1.237454,-0.225753,-0.321188,0.072097,-1.35883,-2.323647,-0.938111,-2.070361,-0.33917
0.28,0.0,-0.225753,-0.321188,0.072097,-1.35883,-0.224207,-0.349649,0.082642,-1.488812,-0.055179,-0.133654,-0.801228,1.676268
0.3,0.0,-0.224207,-0.349649,0.082642,-1.488812,-0.222446,-0.380801,0.093485,-1.627909,-1.506632,-0.585398,0.631289,-0.912785
0.32,0.0,-0.222446,-0.380801,0.093485,-1.627909,-0.220466,-0.414829,0.104511,-1.776558,1.359577,-1.444069,-0.472467,0.129826
