time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.014673,0.110017,-0.277955,-0.249967,-0.020299,0.105752,-0.28459,-0.177429,-1.957852,0.37474,-0.196061,-0.197974
0.02,0.0,-0.020299,0.105752,-0.28459,-0.177429,-0.026054,0.102887,-0.290749,-0.109814,-0.577918,-0.028335,1.764908,1.726435
0.04,0.0,-0.026054,0.102887,-0.290749,-0.109814,-0.031927,0.101333,-0.296523,-0.046155,0.635134,-0.209202,-0.428866,-1.253195
0.06,0.0,-0.031927,0.101333,-0.296523,-0.046155,-0.037912,0.10102,-0.301994,0.014434,0.151185,1.123085,0.389444,-0.611823
0.08,0.0,-0.037912,0.10102,-0.301994,0.014434,-0.044005,0.101895,-0.30724,0.072773,0.996328,-0.746555,0.095082,-1.588687
0.1,0.0,-0.044005,0.101895,-0.30724,0.072773,-0.050201,0.103921,-0.312333,0.129621,-1.436534,0.454425,-2.143188,-0.012097
0.12,0.0,-0.050201,0.103921,-0.312333,0.129621,-0.056498,0.107075,-0.31734,0.185691,-1.165955,-0.536226,0.223908,0.792107
0.14,0.0,-0.056498,0.107075,-0.31734,0.185691,-0.062894,0.111348,-0.322324,0.241658,0.279298,-0.638859,0.075968,-0.302051
0.16,0.0,-0.062894,0.111348,-0.322324,0.241658,-0.069391,0.116745,-0.327343,0.298162,-0.077613,-0.56704,1.754747,0.448716
0.18,0.0,-0.069391,0.116745,-0.327343,0.298162,-0.075989,0.123282,-0.332455,0.355825,-1.073966,0.696999,-1.212328,1.601932
0.2,0.0,-0.075989,0.123282,-0.332455,0.355825,-0.08269,0.13099,-0.337713,0.41525,0.100541,-2.308577,-0.1536,-0.843329
0.22,0.0,-0.08269,0.13099,-0.337713,0.41525,-0.089499,0.139908,-0.343169,0.477029,-1.377463,1.042828,1.310775,0.550438
0.24,0.0,-0.089499,0.139908,-0.343169,0.477029,-0.096419,0.15009,-0.348871,0.541749,0.37918,0.145139,-0.211767,0.995049
0.26,0.0,-0.096419,0.15009,-0.348871,0.541749,-0.103455,0.161601,-0.354866,0.609995,1.267458,-0.203006,-1.821872,-0.266388
0.28,0.0,-0.103455,0.161601,-0.354866,0.609995,-0.110615,0.174518,-0.361199,0.682356,0.309044,-0.760201,-0.617688,-0.044784
0.3,0.0,-0.110615,0.174518,-0.361199,0.682356,-0.117906,0.188927,-0.367909,0.759421,-0.215037,-0.798731,-0.181975,-0.126534
0.32,0.0,-0.117906,0.188927,-0.367909,0.759421,-0.125335,0.20493,-0.375031,0.841786,-0.103206,1.388192,1.864198,-1.315547
0.34,0.0,-0.125335,0.20493,-0.375031,0.841786,-0.13291,0.222638,-0.382596,0.930051,-0.810037,0.774021,-0.410368,-1.308241
0.36,0.0,-0.13291,0.222638,-0.382596,0.930051,-0.140642,0.242175,-0.390626,1.024815,-0.553818,0.764016,-0.87071,-1.237642
0.38,0.0,-0.140642,0.242175,-0.390626,1.024815,-0.148538,0.263678,-0.39913,1.126677,-0.49169,-0.424505,-0.630841,0.558648
0.4,0.0,-0.148538,0.263678,-0.39913,1.126677,-0.15661,0.287293,-0.408107,1.236222,-0.056072,-1.576473,1.739102,-0.517488
0.42,0.0,-0.15661,0.287293,-0.408107,1.236222,-0.164866,0.313182,-0.417536,1.354018,0.53954,-0.97506,-0.758025,-0.243407
0.44,0.0,-0.164866,0.313182,-0.417536,1.354018,-0.173314,0.341513,-0.427371,1.480599,-0.1239,-0.536283,0.14984,0.944996
0.46,0.0,-0.173314,0.341513,-0.427371,1.480599,-0.181963,0.372467,-0.43754,1.616451,0.272756,1.279014,0.832573,-0.013244
0.48,0.0,-0.181963,0.372467,-0.43754,1.616451,-0.190817,0.406235,-0.447931,1.761994,0.425993,-0.736183,-0.195335,-0.440506
0.5,0.0,-0.190817,0.406235,-0.447931,1.761994,-0.19988,0.443014,-0.458392,1.917563,-0.906745,1.357258,-0.326422,0.585459
0.52,0.0,-0.19988,0.443014,-0.458392,1.917563,-0.209152,0.483006,-0.468714,2.083385,-0.929644,0.845498,-1.149566,0.416793
0.54,0.0,-0.209152,0.483006,-0.468714,2.083385,-0.218626,0.526419,-0.47863,2.259564,-1.139773,0.148104,0.525213,0.506508
0.56,0.0,-0.218626,0.526419,-0.47863,2.259564,-0.228292,0.573458,-0.487803,2.446062,0.283938,0.126797,0.614845,0.194016
0.58,0.0,-0.228292,0.573458,-0.487803,2.446062,-0.238131,0.624329,-0.495821,2.642691,-1.336816,1.28755,0.56301,0.374032
0.6,0.0,-0.238131,0.624329,-0.495821,2.642691,-0.248114,0.679231,-0.502194,2.849117,-0.525782,1.183826,-0.655232,-0.584629
0.62,0.0,-0.248114,0.679231,-0.502194,2.849117,-0.258204,0.738356,-0.506352,3.064875,-1.265324,-0.559919,1.054368,-1.005383
0.64,0.0,-0.258204,0.738356,-0.506352,3.064875,-0.268349,0.801884,-0.507649,3.289395,-0.170336,0.125955,-1.084666,-0.717056
0.66,0.0,-0.268349,0.801884,-0.507649,3.289395,-0.278486,0.869986,-0.505373,3.522054,1.015565,-0.581058,2.147339,0.4816
0.68,0.0,-0.278486,0.869986,-0.505373,3.522054,-0.288535,0.942816,-0.498757,3.762228,-0.174382,-0.02348,0.298382,0.284381
0.7,0.0,-0.288535,0.942816,-0.498757,3.762228,-0.298402,1.020521,-0.487002,4.009362,-0.5473,0.477473,-0.341438,0.84643
0.72,0.0,-0.298402,1.020521,-0.487002,4.009362,-0.307975,1.103234,-0.469294,4.263025,-0.173749,0.692743,0.718661,-1.007388
0.74,0.0,-0.307975,1.103234,-0.469294,4.263025,-0.317129,1.191084,-0.444833,4.522968,-0.772565,0.049768,-1.226964,-1.050072
0.76,0.0,-0.317129,1.191084,-0.444833,4.522968,-0.325719,1.284195,-0.412861,4.789143,1.485345,1.96854,0.796062,-0.725758
0.78,0.0,-0.325719,1.284195,-0.412861,4.789143,-0.333588,1.382692,-0.372701,5.061689,0.949303,0.524663,-1.947327,-0.849567
0.8,0.0,-0.333588,1.382692,-0.372701,5.061689,-0.340568,1.486706,-0.323798,5.340853,0.898235,-0.581926,-0.362533,-2.178285
0.82,0.0,-0.340568,1.486706,-0.323798,5.340853,-0.34648,1.596372,-0.265782,5.626823,-0.142341,1.904036,0.784785,1.272391
0.84,0.0,-0.34648,1.596372,-0.265782,5.626823,-0.351138,1.711824,-0.19856,5.91943,1.468705,-1.439842,0.712842,-0.435743
0.86,0.0,-0.351138,1.711824,-0.19856,5.91943,-0.354363,1.833187,-0.122444,6.217669,1.35357,-0.304086,0.267716,0.365421
0.88,0.0,-0.354363,1.833187,-0.122444,6.217669,-0.355983,1.960551,-0.038346,6.518947,-1.163407,-1.851962,0.281698,1.618099
0.9,0.0,-0.355983,1.960551,-0.038346,6.518947,-0.355855,2.093931,0.051948,6.817993,0.896563,0.81796,-0.318734,0.52105
0.92,0.0,-0.355855,2.093931,0.051948,6.817993,-0.353883,2.233195,0.14543,7.105401,0.213839,-0.886666,-1.29274,0.32959
0.94,0.0,-0.353883,2.233195,0.14543,7.105401,-0.350046,2.37797,0.237516,7.366014,1.942408,0.536906,-0.431715,-0.966108
0.96,0.0,-0.350046,2.37797,0.237516,7.366014,-0.344434,2.527512,0.321852,7.577831,0.376343,1.047194,-1.107896,-0.757196
0.98,0.0,-0.344434,2.527512,0.321852,7.577831,-0.337276,2.680572,0.390656,7.712833,-0.72275,-0.93441,-0.322233,-1.430714
1.0,0.0,-0.337276,2.680572,0.390656,7.712833,-0.328965,2.835314,0.43597,7.741442,0.649757,-0.970202,0.428557,1.401341
1.02,0.0,-0.328965,2.835314,0.43597,7.741442,-0.320035,2.989364,0.451863,7.640946,-0.06005,0.00657,0.368704,0.517278
1.04,0.0,-0.320035,2.989364,0.451863,7.640946,-0.311099,3.140039,0.436713,7.404572,-0.45932,-0.920314,0.029782,-0.665412
1.06,0.0,-0.311099,3.140039,0.436713,7.404572,-0.302751,3.284722,0.394078,7.04519,-0.205011,0.540686,0.450826,-1.724714
1.08,0.0,-0.302751,3.284722,0.394078,7.04519,-0.29547,3.42121,0.331405,6.590496,-1.244856,-0.151857,-0.972063,-0.683379
1.1,0.0,-0.29547,3.42121,0.331405,6.590496,-0.289569,3.547924,0.257463,6.073136,-0.701164,0.054566,-1.068872,0.277418
1.12,0.0,-0.289569,3.547924,0.257463,6.073136,-0.285194,3.663913,0.180067,5.522137,-0.318835,-2.253449,-1.231889,-0.44041
1.14,0.0,-0.285194,3.663913,0.180067,5.522137,-0.282351,3.768731,0.104967,4.958917,-1.628,0.293152,1.1488,1.038481
1.16,0.0,-0.282351,3.768731,0.104967,4.958917,-0.280955,3.862282,0.035732,4.397216,-1.300501,0.625381,-0.379562,-0.483804
1.18,0.0,-0.280955,3.862282,0.035732,4.397216,-0.28087,3.944683,-0.025839,3.844852,-0.131299,0.505765,1.482101,0.68962
1.2,0.0,-0.28087,3.944683,-0.025839,3.844852,-0.281934,4.016165,-0.079203,3.305741,0.152605,-1.019036,0.993878,0.646076
1.22,0.0,-0.281934,4.016165,-0.079203,3.305741,-0.283985,4.077012,-0.124633,2.781509,-0.636223,0.694383,0.112443,0.170433
1.24,0.0,-0.283985,4.077012,-0.124633,2.781509,-0.286871,4.127527,-0.162891,2.272582,1.303957,-1.132253,-0.72995,-2.002419
1.26,0.0,-0.286871,4.127527,-0.162891,2.272582,-0.29046,4.168016,-0.195006,1.778839,0.104265,-0.188382,-1.014714,-1.197071
1.28,0.0,-0.29046,4.168016,-0.195006,1.778839,-0.294638,4.19878,-0.222132,1.299974,0.855207,-0.228124,1.701626,0.827492
1.3,0.0,-0.294638,4.19878,-0.222132,1.299974,-0.29932,4.220112,-0.245455,0.835676,0.033152,-0.282091,1.586962,-3.22719
1.32,0.0,-0.29932,4.220112,-0.245455,0.835676,-0.304439,4.232303,-0.266135,0.385708,0.259119,-0.55862,-0.398452,1.20222
1.34,0.0,-0.304439,4.232303,-0.266135,0.385708,-0.309955,4.235635,-0.285264,-0.050072,-0.995169,1.308764,-0.955769,0.026259
1.36,0.0,-0.309955,4.235635,-0.285264,-0.050072,-0.315846,4.230394,-0.303841,-0.4717,2.33391,-1.78493,0.68389,0.697964
1.38,0.0,-0.315846,4.230394,-0.303841,-0.4717,-0.322111,4.216862,-0.322755,-0.879105,1.384826,-0.001004,0.371098,-0.209405
1.4,0.0,-0.322111,4.216862,-0.322755,-0.879105,-0.328763,4.195326,-0.342762,-1.272089,-0.642774,-2.038004,0.218269,-1.2947
1.42,0.0,-0.328763,4.195326,-0.342762,-1.272089,-0.335833,4.166077,-0.364471,-1.650296,-0.059618,-0.279261,0.622151,0.145826
1.44,0.0,-0.335833,4.166077,-0.364471,-1.650296,-0.343357,4.129416,-0.388324,-2.013154,-0.636717,1.010977,0.428236,1.418484
1.46,0.0,-0.343357,4.129416,-0.388324,-2.013154,-0.351381,4.085659,-0.41457,-2.35979,0.417046,1.707387,-0.550872,-0.011469
1.48,0.0,-0.351381,4.085659,-0.41457,-2.35979,-0.359956,4.035141,-0.443242,-2.688919,1.260429,0.106256,1.928194,-1.617114
1.5,0.0,-0.359956,4.035141,-0.443242,-2.688919,-0.369126,3.978231,-0.474121,-2.998714,-1.163011,0.556841,0.839646,0.753407
1.52,0.0,-0.369126,3.978231,-0.474121,-2.998714,-0.378932,3.915338,-0.506708,-3.286656,1.138704,1.076709,0.341947,-0.697715
1.54,0.0,-0.378932,3.915338,-0.506708,-3.286656,-0.3894,3.846932,-0.5402,-3.549405,-0.600994,-0.876055,0.622005,-0.020858
1.56,0.0,-0.3894,3.846932,-0.5402,-3.549405,-0.400539,3.773558,-0.573477,-3.782718,-0.999706,0.533896,-0.857403,-0.194367
1.58,0.0,-0.400539,3.773558,-0.573477,-3.782718,-0.412329,3.695854,-0.605128,-3.981479,1.991805,-0.431401,1.792161,-0.391615
1.6,0.0,-0.412329,3.695854,-0.605128,-3.981479,-0.424722,3.614568,-0.633522,-4.139919,-0.477409,-0.581434,1.202724,-0.528087
1.62,0.0,-0.424722,3.614568,-0.633522,-4.139919,-0.437636,3.530566,-0.656935,-4.252074,1.808175,-0.700598,0.566977,0.916161
1.64,0.0,-0.437636,3.530566,-0.656935,-4.252074,-0.450955,3.44483,-0.673749,-4.312499,-0.154053,-0.441019,-0.501969,-1.681547
1.66,0.0,-0.450955,3.44483,-0.673749,-4.312499,-0.464534,3.358439,-0.682679,-4.317144,0.347675,-0.20388,-1.484108,-0.843122
1.68,0.0,-0.464534,3.358439,-0.682679,-4.317144,-0.478205,3.272529,-0.682989,-4.264186,1.259729,0.814777,0.275064,-0.365429
1.7,0.0,-0.478205,3.272529,-0.682989,-4.264186,-0.491795,3.18825,-0.674624,-4.154569,1.838053,0.709268,0.350432,0.949907
1.72,0.0,-0.491795,3.18825,-0.674624,-4.154569,-0.505136,3.1067,-0.658224,-3.992043,0.466933,0.461197,0.159755,-0.425791
1.74,0.0,-0.505136,3.1067,-0.658224,-3.992043,-0.518078,3.028881,-0.634989,-3.782676,-0.25822,-1.314265,0.863316,0.361947
1.76,0.0,-0.518078,3.028881,-0.634989,-3.782676,-0.5305,2.955655,-0.606467,-3.53401,1.891878,0.983198,0.057778,-0.981227
