time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-1.514013,0.077914,0.068849,0.12877,0.151562,0.077931,0.0781,-0.126613,0.77,-0.626186,0.100223,0.33135,-0.246019,-0.143036,-12.707502,30.412492
0.02,0.0,0.077931,0.0781,-0.126613,0.77,0.075384,0.093685,-0.128268,0.78986,-0.139398,0.217648,-0.612663,-0.855434,-0.338401,-0.102241,1.201992
0.04,0.0,0.075384,0.093685,-0.128268,0.78986,0.072796,0.10975,-0.130694,0.818027,-1.105829,-0.606829,-0.267968,0.043494,-0.443437,-0.140335,1.615107
0.06,0.0,0.072796,0.10975,-0.130694,0.818027,0.070151,0.126461,-0.133875,0.854442,-1.582982,-0.212162,-1.005626,0.729923,0.25316,-0.177721,2.027369
0.08,0.0,0.070151,0.126461,-0.133875,0.854442,0.067436,0.143983,-0.137798,0.899127,-0.049167,0.770731,0.195695,2.854139,-1.02289,-0.214595,2.442663
0.1,0.0,0.067436,0.143983,-0.137798,0.899127,0.064634,0.162482,-0.142455,0.952177,-0.103515,0.131809,-0.432534,0.064688,-0.209719,-0.251067,2.864481
0.12,0.0,0.064634,0.162482,-0.142455,0.952177,0.061733,0.182127,-0.147837,1.013756,-0.309261,1.549713,-0.366791,-2.670716,-0.170535,-0.287143,3.295906
0.14,0.0,0.061733,0.182127,-0.147837,1.013756,0.058716,0.20309,-0.153936,1.084081,0.601724,-0.723172,-0.325042,2.365181,-0.267272,-0.322702,3.739573
0.16,0.0,0.058716,0.20309,-0.153936,1.084081,0.05557,0.22555,-0.160739,1.163421,-1.657786,-0.314016,0.644173,-0.725295,0.277533,-0.357476,4.197608
0.18,0.0,0.05557,0.22555,-0.160739,1.163421,0.052282,0.249689,-0.168226,1.252079,0.168223,-0.838211,0.398591,-0.367773,-0.821532,-0.391012,4.671553
0.2,0.0,0.052282,0.249689,-0.168226,1.252079,0.048837,0.275698,-0.176366,1.350383,-0.116766,1.439108,0.915667,0.493489,-1.092349,-0.422636,5.162266
0.22,0.0,0.048837,0.275698,-0.176366,1.350383,0.045223,0.303771,-0.185112,1.458671,-0.104994,0.693375,-0.366626,-0.835102,0.368029,-0.451413,5.66981
0.24,0.0,0.045223,0.303771,-0.185112,1.458671,0.041429,0.334113,-0.194395,1.577272,-1.581081,-1.016891,-0.576308,-1.32003,-0.658588,-0.476096,6.193327
0.26,0.0,0.041429,0.334113,-0.194395,1.577272,0.037445,0.366933,-0.204117,1.706488,0.586472,0.36614,-0.765158,0.95364,1.594439,-0.495084,6.73093
0.28,0.0,0.037445,0.366933,-0.204117,1.706488,0.033262,0.402445,-0.214147,1.846574,-0.847646,-0.578899,-0.044163,-0.585112,-0.757251,-0.506378,7.279608
0.3,0.0,0.033262,0.402445,-0.214147,1.846574,0.028878,0.44087,-0.224305,1.997711,-0.787785,1.021283,-0.292938,-0.304502,1.246396,-0.507555,7.835191
0.32,0.0,0.028878,0.44087,-0.224305,1.997711,0.024291,0.482428,-0.234363,2.159986,-1.210883,2.02551,0.382673,-0.302278,-0.41335,-0.495751,8.392393
0.34,0.0,0.024291,0.482428,-0.234363,2.159986,0.019506,0.527343,-0.244028,2.333371,-1.019474,1.215453,-0.579103,1.240715,1.642347,-0.467689,8.944982
0.36,0.0,0.019506,0.527343,-0.244028,2.333371,0.014535,0.575836,-0.25294,2.517706,0.322653,-0.749415,-1.14085,-0.30306,0.693383,-0.419737,9.486086
0.38,0.0,0.014535,0.575836,-0.25294,2.517706,0.009396,0.628122,-0.260661,2.71269,2.469907,0.73681,-0.231204,2.064759,2.390881,-0.348019,10.008683
0.4,0.0,0.009396,0.628122,-0.260661,2.71269,0.004119,0.684412,-0.266678,2.917887,-0.02386,1.058668,-0.067744,-2.477717,1.11022,-0.248568,10.506233
0.42,0.0,0.004119,0.684412,-0.266678,2.917887,-0.001256,0.744902,-0.270396,3.13274,1.246772,1.582939,1.130621,1.305868,-1.611367,-0.117541,10.973435
0.44,0.0,-0.001256,0.744902,-0.270396,3.13274,-0.006677,0.809781,-0.271149,3.356605,1.068069,1.369764,-0.192087,0.319504,1.384961,0.048551,11.407012
0.46,0.0,-0.006677,0.809781,-0.271149,3.356605,-0.012077,0.879222,-0.268205,3.588799,0.566271,-0.526688,1.695173,1.621043,0.109322,0.252585,11.806402
0.48,0.0,-0.012077,0.879222,-0.268205,3.588799,-0.017375,0.953384,-0.260784,3.828658,0.669402,-0.374941,0.794164,-0.386273,-0.366834,0.496592,12.174209
0.5,0.0,-0.017375,0.953384,-0.260784,3.828658,-0.022473,1.032415,-0.248073,4.075603,0.684138,0.142875,0.06391,-1.736546,-0.569767,0.781541,12.51627
0.52,0.0,-0.022473,1.032415,-0.248073,4.075603,-0.027257,1.116453,-0.229255,4.329202,0.892712,-0.364339,-0.943717,-0.746001,-0.846407,1.107151,12.841208
0.54,0.0,-0.027257,1.116453,-0.229255,4.329202,-0.031597,1.205626,-0.203531,4.589213,-0.488956,0.750792,-0.092501,-0.787095,0.404786,1.471712,13.159354
0.56,0.0,-0.031597,1.205626,-0.203531,4.589213,-0.035347,1.300064,-0.170153,4.855605,-0.138406,0.714473,-2.059237,-0.911949,1.195543,1.871842,13.480938
0.58,0.0,-0.035347,1.300064,-0.170153,4.855605,-0.038348,1.399894,-0.12846,5.128528,-0.765208,0.98017,-0.548867,-0.370421,2.155486,2.302097,13.813362
0.6,0.0,-0.038348,1.399894,-0.12846,5.128528,-0.040427,1.50525,-0.077926,5.408221,-0.813055,0.304229,-0.296374,1.313853,-1.592443,2.754281,14.15726
0.62,0.0,-0.040427,1.50525,-0.077926,5.408221,-0.041404,1.616269,-0.018226,5.694822,0.092649,-0.178583,0.151547,-0.937658,-0.803474,3.216269,14.500773
0.64,0.0,-0.041404,1.616269,-0.018226,5.694822,-0.041094,1.733087,0.050668,5.98804,0.326882,0.074258,0.585368,1.560561,-0.383845,3.670121,14.811207
0.66,0.0,-0.041094,1.733087,0.050668,5.98804,-0.039318,1.855827,0.128344,6.286626,0.393634,-0.02651,-2.00741,-0.483001,1.851822,4.089274,15.023061
0.68,0.0,-0.039318,1.855827,0.128344,6.286626,-0.035909,1.984569,0.213743,6.58756,-0.389623,0.756661,-0.240365,-0.115964,-1.70955,4.434782,15.021817
0.7,0.0,-0.035909,1.984569,0.213743,6.58756,-0.03073,2.119306,0.304867,6.884884,1.30499,-0.811542,-0.105392,-1.777494,1.777422,4.651229,14.625081
0.72,0.0,-0.03073,2.119306,0.304867,6.884884,-0.023698,2.259872,0.398423,7.168182,1.139559,0.077622,-0.983624,0.097453,-0.502688,4.664452,13.568661
0.74,0.0,-0.023698,2.259872,0.398423,7.168182,-0.014809,2.405832,0.489474,7.420986,-0.767893,-1.42354,0.314369,-0.660796,-0.720376,4.386148,11.51722
0.76,0.0,-0.014809,2.405832,0.489474,7.420986,-0.00418,2.556354,0.571324,7.619914,-0.445387,1.752492,-1.587073,0.271033,0.293145,3.733546,8.133896
0.78,0.0,-0.00418,2.556354,0.571324,7.619914,0.007929,2.710077,0.636003,7.736079,1.184728,-1.113246,0.099294,-1.108884,-1.414216,2.670569,3.239558
0.8,0.0,0.007929,2.710077,0.636003,7.736079,0.021093,2.865049,0.675732,7.740405,0.397656,0.254905,-0.676593,0.33598,0.386001,1.260472,-2.971684
0.82,0.0,0.021093,2.865049,0.675732,7.740405,0.034755,3.018807,0.68525,7.612597,-0.607497,-1.696869,0.129466,0.7146,-1.322407,-0.309544,-9.818336
0.84,0.0,0.034755,3.018807,0.68525,7.612597,0.048296,3.168646,0.663948,7.349688,-1.144415,0.063449,-0.494793,1.151573,0.270922,-1.776915,-16.30931
0.86,0.0,0.048296,3.168646,0.663948,7.349688,0.061137,3.311999,0.616327,6.96814,-2.21038,-0.661743,-1.499259,1.335717,-1.103237,-2.912614,-21.571344
0.88,0.0,0.061137,3.311999,0.616327,6.96814,0.072826,3.446776,0.550335,6.497538,0.378349,1.737702,0.70186,-0.226882,1.648217,-3.609097,-25.197299
0.9,0.0,0.072826,3.446776,0.550335,6.497538,0.083086,3.571525,0.474729,5.970463,-0.387762,-0.586518,-0.465266,0.327152,-0.160058,-3.887062,-27.268756
0.92,0.0,0.083086,3.571525,0.474729,5.970463,0.091802,3.685406,0.396988,5.414677,1.916411,1.169615,1.314431,0.781705,-0.01514,-3.842257,-28.141525
0.94,0.0,0.091802,3.685406,0.396988,5.414677,0.098988,3.788055,0.322427,4.850039,-0.213688,0.233189,0.771804,0.704903,0.550376,-3.587605,-28.219566
0.96,0.0,0.098988,3.788055,0.322427,4.850039,0.104742,3.879433,0.254232,4.288968,-0.271282,-0.596731,-0.956785,0.363147,1.370028,-3.219878,-27.832043
0.98,0.0,0.104742,3.879433,0.254232,4.288968,0.10921,3.959685,0.193912,3.738357,-0.515874,-1.166162,2.31751,-0.616302,0.45173,-2.809699,-27.20334
1.0,0.0,0.10921,3.959685,0.193912,3.738357,0.112553,4.029059,0.141815,3.201547,0.108949,-1.334312,1.125472,-0.534534,-0.595789,-2.403714,-26.468645
1.02,0.0,0.112553,4.029059,0.141815,3.201547,0.114935,4.087848,0.097545,2.679843,1.030907,-1.42244,-1.571441,0.303302,-0.31299,-2.030473,-25.701021
1.04,0.0,0.114935,4.087848,0.097545,2.679843,0.116502,4.136356,0.06027,2.17351,-0.933159,0.99667,1.191172,0.155263,0.947402,-1.706077,-24.93512
1.06,0.0,0.116502,4.136356,0.06027,2.17351,0.117385,4.174889,0.028923,1.682356,1.020103,1.430185,1.65501,-1.161691,-0.287053,-1.438462,-24.183964
1.08,0.0,0.117385,4.174889,0.028923,1.682356,0.117691,4.203749,0.002335,1.206055,0.948626,-0.193988,0.186328,-2.000398,1.382678,-1.230317,-23.449517
1.1,0.0,0.117691,4.203749,0.002335,1.206055,0.117502,4.223229,-0.020682,0.744299,0.915108,1.891974,1.04489,-0.578511,1.413079,-1.08097,-22.72879
1.12,0.0,0.117502,4.223229,-0.020682,0.744299,0.116879,4.233616,-0.041278,0.296858,1.958538,-1.043789,-1.507974,-0.323308,0.817749,-0.987573,-22.017017
1.14,0.0,0.116879,4.233616,-0.041278,0.296858,0.11586,4.235197,-0.06053,-0.136394,0.970056,-1.813969,-0.225724,-1.014292,-1.103261,-0.945814,-21.309016
1.16,0.0,0.11586,4.235197,-0.06053,-0.136394,0.114461,4.228255,-0.07942,-0.555479,0.030194,-0.060092,0.898114,0.707212,0.377011,-0.950311,-20.59944
1.18,0.0,0.114461,4.228255,-0.07942,-0.555479,0.11268,4.213073,-0.098811,-0.960309,-0.918188,-1.300478,-0.778323,0.475383,-2.406221,-0.994797,-19.882369
