time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,1.475376,-0.221474,0.094978,0.068867,-0.291551,-0.217708,0.084132,0.307485,-0.790805,1.534466,-0.053887,-0.382264,-1.057115,-1.977926,11.896991,-24.652873
0.02,0.0,-0.217708,0.084132,0.307485,-0.790805,-0.211639,0.069114,0.299634,-0.712944,0.54546,-0.005923,0.319662,-1.139411,0.207479,-0.364765,3.598908
0.04,0.0,-0.211639,0.069114,0.299634,-0.712944,-0.205716,0.055539,0.292855,-0.646395,-2.050168,0.565466,-0.650981,0.169207,0.834323,-0.313897,3.063987
0.06,0.0,-0.205716,0.055539,0.292855,-0.646395,-0.199918,0.043191,0.287043,-0.589985,0.860345,-0.666023,-0.187809,0.410464,-1.79799,-0.267914,2.584051
0.08,0.0,-0.199918,0.043191,0.287043,-0.589985,-0.194228,0.031879,0.282106,-0.542684,-1.673099,3.402173,-0.315968,1.003835,-0.777173,-0.226302,2.152079
0.1,0.0,-0.194228,0.031879,0.282106,-0.542684,-0.188629,0.021429,0.277962,-0.503599,-0.535998,-1.452227,0.387594,-1.138154,-0.391795,-0.188548,1.76163
0.12,0.0,-0.188629,0.021429,0.277962,-0.503599,-0.183105,0.011685,0.27454,-0.471958,-1.924472,0.942486,-0.671114,0.308316,-0.690152,-0.154156,1.406832
0.14,0.0,-0.183105,0.011685,0.27454,-0.471958,-0.177643,0.002505,0.271775,-0.447103,-1.94882,0.34615,-0.520521,0.411142,1.936314,-0.12266,1.082349
0.16,0.0,-0.177643,0.002505,0.271775,-0.447103,-0.17223,-0.006241,0.269615,-0.428476,-0.330895,1.194884,-0.334709,0.586759,-0.092157,-0.093621,0.783334
0.18,0.0,-0.17223,-0.006241,0.269615,-0.428476,-0.166855,-0.014672,0.268015,-0.415613,-0.280777,-0.823698,0.107863,0.876379,0.60925,-0.066636,0.505385
0.2,0.0,-0.166855,-0.014672,0.268015,-0.415613,-0.161506,-0.022901,0.266937,-0.408132,0.305567,1.121044,0.117947,0.312624,0.910864,-0.041334,0.244494
0.22,0.0,-0.161506,-0.022901,0.266937,-0.408132,-0.156174,-0.031031,0.266351,-0.40573,-1.156946,0.678907,0.43816,-1.209088,-0.278592,-0.017372,-0.003006
0.24,0.0,-0.156174,-0.031031,0.266351,-0.40573,-0.150849,-0.039162,0.266234,-0.408173,-0.806445,0.583164,-0.355957,1.027221,0.201107,0.005563,-0.240481
0.26,0.0,-0.150849,-0.039162,0.266234,-0.408173,-0.145521,-0.047389,0.266568,-0.415292,-0.936697,1.573663,-2.331864,-1.048787,2.648655,0.02776,-0.471041
0.28,0.0,-0.145521,-0.047389,0.266568,-0.415292,-0.140183,-0.055805,0.26734,-0.426978,1.38358,-0.906019,-0.178626,1.414701,0.17516,0.049484,-0.697581
0.3,0.0,-0.140183,-0.055805,0.26734,-0.426978,-0.134825,-0.064499,0.268545,-0.443177,-0.875281,-0.299797,-0.553866,0.367828,1.287236,0.07098,-0.922814
0.32,0.0,-0.134825,-0.064499,0.268545,-0.443177,-0.129438,-0.073562,0.270178,-0.46389,-1.698891,-1.502524,0.225755,0.429717,0.905286,0.092472,-1.149299
0.34,0.0,-0.129438,-0.073562,0.270178,-0.46389,-0.124015,-0.083085,0.272244,-0.489165,-0.882547,0.548166,-0.620527,0.113097,0.251464,0.114165,-1.379473
0.36,0.0,-0.124015,-0.083085,0.272244,-0.489165,-0.118546,-0.093159,0.274747,-0.5191,1.523205,0.567411,0.721282,-0.6946,0.87264,0.136245,-1.615664
0.38,0.0,-0.118546,-0.093159,0.274747,-0.5191,-0.113022,-0.103881,0.277697,-0.553838,-1.074935,0.912623,0.739588,2.764783,0.282207,0.158878,-1.860113
