time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.266443,0.259886,-0.222067,0.147865,0.26187,0.264279,-0.235166,0.290881,-0.391369,-0.518416,1.379741,1.631608
0.02,0.0,0.26187,0.264279,-0.235166,0.290881,0.257039,0.271503,-0.247939,0.431274,-1.307472,-1.687257,1.668874,-0.991888
0.04,0.0,0.257039,0.271503,-0.247939,0.431274,0.251954,0.281522,-0.260496,0.570573,1.083964,-0.472154,1.405322,-1.238462
0.06,0.0,0.251954,0.281522,-0.260496,0.570573,0.24662,0.294329,-0.272929,0.710203,0.042306,0.79161,0.547475,-0.300011
0.08,0.0,0.24662,0.294329,-0.272929,0.710203,0.241037,0.309942,-0.285318,0.851493,-2.404141,-0.785647,-0.112774,0.144283
0.1,0.0,0.241037,0.309942,-0.285318,0.851493,0.235207,0.328408,-0.297716,0.995676,-0.780695,0.580009,-1.0598,-1.03914
0.12,0.0,0.235207,0.328408,-0.297716,0.995676,0.229128,0.349796,-0.310157,1.14389,-1.50659,0.859491,-0.495726,-0.191031
0.14,0.0,0.229128,0.349796,-0.310157,1.14389,0.2228,0.374197,-0.322642,1.297173,-0.222962,-0.447939,0.309406,-0.292946
0.16,0.0,0.2228,0.374197,-0.322642,1.297173,0.216222,0.401723,-0.335137,1.456452,0.375659,-0.36079,-2.082008,-0.108341
0.18,0.0,0.216222,0.401723,-0.335137,1.456452,0.209395,0.432501,-0.34757,1.622537,-1.291555,0.107539,0.900881,-1.833161
0.2,0.0,0.209395,0.432501,-0.34757,1.622537,0.202321,0.466674,-0.359816,1.796106,-0.600415,0.589781,1.061277,1.112335
0.22,0.0,0.202321,0.466674,-0.359816,1.796106,0.195005,0.504398,-0.371697,1.977687,0.511791,0.176511,-0.023116,-1.16994
0.24,0.0,0.195005,0.504398,-0.371697,1.977687,0.187457,0.545837,-0.38297,2.167647,-0.049516,-1.246043,-0.565685,0.125455
0.26,0.0,0.187457,0.545837,-0.38297,2.167647,0.179692,0.591161,-0.393318,2.366182,-1.104899,1.304988,-1.389966,-0.570036
0.28,0.0,0.179692,0.591161,-0.393318,2.366182,0.171733,0.640542,-0.40235,2.573312,-0.379926,0.758577,1.164115,1.074726
0.3,0.0,0.171733,0.640542,-0.40235,2.573312,0.16361,0.69415,-0.409593,2.788883,-1.048132,0.10481,-0.527844,0.180788
0.32,0.0,0.16361,0.69415,-0.409593,2.788883,0.155365,0.752152,-0.414491,3.012593,1.546533,0.374302,0.314386,-0.654709
0.34,0.0,0.155365,0.752152,-0.414491,3.012593,0.14705,0.814705,-0.416413,3.244018,-1.191293,0.108431,-0.36976,0.965668
0.36,0.0,0.14705,0.814705,-0.416413,3.244018,0.138733,0.881961,-0.414662,3.482664,-1.202016,-0.76356,-1.847431,-0.945247
0.38,0.0,0.138733,0.881961,-0.414662,3.482664,0.130493,0.954057,-0.408483,3.728022,0.158177,0.475622,-0.676485,0.877598
0.4,0.0,0.130493,0.954057,-0.408483,3.728022,0.122428,1.031123,-0.39709,3.979637,1.346435,0.486775,0.364254,0.562574
0.42,0.0,0.122428,1.031123,-0.39709,3.979637,0.11465,1.113282,-0.37968,4.237171,-1.746181,-1.016043,0.642335,0.289074
0.44,0.0,0.11465,1.113282,-0.37968,4.237171,0.107286,1.200648,-0.355465,4.50045,-1.265027,0.263208,-1.007502,1.880574
0.46,0.0,0.107286,1.200648,-0.355465,4.50045,0.100482,1.293338,-0.323702,4.76949,1.535441,1.496082,0.827641,1.313923
0.48,0.0,0.100482,1.293338,-0.323702,4.76949,0.094393,1.391467,-0.283725,5.04448,-1.185526,-0.914436,-2.195074,1.483772
0.5,0.0,0.094393,1.391467,-0.283725,5.04448,0.089191,1.495159,-0.234995,5.325699,-1.2322,-0.222123,-0.114507,-0.344949
0.52,0.0,0.089191,1.495159,-0.234995,5.325699,0.085054,1.604538,-0.17716,5.613346,-0.186187,0.772446,0.243097,-3.085922
0.54,0.0,0.085054,1.604538,-0.17716,5.613346,0.082166,1.719734,-0.110145,5.907245,0.306731,2.179877,1.168714,-1.189029
0.56,0.0,0.082166,1.719734,-0.110145,5.907245,0.080707,1.840863,-0.034289,6.206347,0.275413,-0.659478,0.223803,0.484537
0.58,0.0,0.080707,1.840863,-0.034289,6.206347,0.080847,1.968006,0.049462,6.507983,-0.232691,0.721802,0.150991,-2.09188
0.6,0.0,0.080847,1.968006,0.049462,6.507983,0.082727,2.101165,0.139283,6.806761,1.584907,-2.158869,1.636222,0.088522
0.62,0.0,0.082727,2.101165,0.139283,6.806761,0.086439,2.240195,0.232122,7.093122,-0.574516,0.847215,-0.211776,0.089725
0.64,0.0,0.086439,2.240195,0.232122,7.093122,0.092001,2.384707,0.32335,7.351745,-0.371664,2.298843,0.331138,-0.170492
0.66,0.0,0.092001,2.384707,0.32335,7.351745,0.09932,2.533934,0.406593,7.560531,-1.7205,0.720626,-0.849499,-0.849282
0.68,0.0,0.09932,2.533934,0.406593,7.560531,0.10816,2.68661,0.474097,7.69154,-0.491955,-1.064187,1.622439,-0.058123
0.7,0.0,0.10816,2.68661,0.474097,7.69154,0.118126,2.84088,0.518013,7.71558,-0.225528,-0.094206,1.160772,-0.149246
0.72,0.0,0.118126,2.84088,0.518013,7.71558,0.128684,2.994368,0.53259,7.610622,-0.013118,-0.050371,0.71747,0.87728
0.74,0.0,0.128684,2.994368,0.53259,7.610622,0.139223,3.144399,0.516401,7.370658,1.065041,-0.616905,1.639078,-0.210033
0.76,0.0,0.139223,3.144399,0.516401,7.370658,0.149158,3.288378,0.473129,7.009069,-0.467868,0.681317,0.656348,0.423828
0.78,0.0,0.149158,3.288378,0.473129,7.009069,0.158017,3.424134,0.41023,6.553614,-0.741223,-0.592361,0.294546,0.367242
0.8,0.0,0.158017,3.424134,0.41023,6.553614,0.165494,3.550114,0.336383,6.036653,0.504322,-0.142162,-0.590479,-1.320485
0.82,0.0,0.165494,3.550114,0.336383,6.036653,0.171451,3.665383,0.259284,5.486793,-0.473088,0.30059,1.103074,-0.539482
0.84,0.0,0.171451,3.665383,0.259284,5.486793,0.175882,3.769509,0.184569,4.925085,0.370685,-0.281111,-0.709849,0.237439
0.86,0.0,0.175882,3.769509,0.184569,4.925085,0.178874,3.862399,0.115729,4.365022,0.883971,-1.7955,-1.016485,0.50087
0.88,0.0,0.178874,3.862399,0.115729,4.365022,0.180563,3.944173,0.054512,3.814284,-0.805897,-0.394318,0.316997,-0.981707
0.9,0.0,0.180563,3.944173,0.054512,3.814284,0.181108,4.015059,0.001433,3.276723,0.566297,-0.121656,-0.273781,-1.332102
0.92,0.0,0.181108,4.015059,0.001433,3.276723,0.180672,4.075341,-0.043792,2.75395,0.91006,0.836879,0.822134,-0.885326
0.94,0.0,0.180672,4.075341,-0.043792,2.75395,0.179404,4.125319,-0.081928,2.246395,-0.821138,1.50126,1.460522,0.318883
0.96,0.0,0.179404,4.125319,-0.081928,2.246395,0.177436,4.165297,-0.114001,1.753953,1.113034,-0.829407,0.058854,1.267535
0.98,0.0,0.177436,4.165297,-0.114001,1.753953,0.174877,4.195576,-0.141158,1.276334,0.506047,0.579446,0.957792,-0.543532
1.0,0.0,0.174877,4.195576,-0.141158,1.276334,0.171814,4.216447,-0.164579,0.813243,-1.287252,1.380228,-0.685984,-0.634318
1.02,0.0,0.171814,4.216447,-0.164579,0.813243,0.168311,4.228201,-0.185413,0.364456,0.563754,0.391286,0.815202,0.673497
1.04,0.0,0.168311,4.228201,-0.185413,0.364456,0.164408,4.23112,-0.204744,-0.070155,0.453093,-0.748934,-0.349709,-0.681299
1.06,0.0,0.164408,4.23112,-0.204744,-0.070155,0.160125,4.225489,-0.223562,-0.490616,-3.214532,0.301923,-0.525599,1.267423
1.08,0.0,0.160125,4.225489,-0.223562,-0.490616,0.155463,4.21159,-0.242744,-0.896842,-1.566788,0.270254,-0.334334,0.736253
1.1,0.0,0.155463,4.21159,-0.242744,-0.896842,0.150407,4.189711,-0.263036,-1.288623,0.384856,-1.826995,1.092548,0.724426
1.12,0.0,0.150407,4.189711,-0.263036,-1.288623,0.14493,4.160144,-0.285034,-1.665582,1.163804,0.573108,-2.307432,0.600075
1.14,0.0,0.14493,4.160144,-0.285034,-1.665582,0.138992,4.123191,-0.309168,-2.027124,-1.276448,-1.826545,-0.236961,1.060616
