time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.17225,0.052766,-0.088972,0.120512,-0.174054,0.05545,-0.091521,0.147994,1.282309,-0.042766,0.571981,0.068398
0.02,0.0,-0.174054,0.05545,-0.091521,0.147994,-0.175911,0.05869,-0.094125,0.176102,-0.441567,-1.843725,-0.090329,-0.424752
0.04,0.0,-0.175911,0.05869,-0.094125,0.176102,-0.17782,0.0625,-0.096814,0.205139,0.80681,-0.375172,1.588036,0.514479
0.06,0.0,-0.17782,0.0625,-0.096814,0.205139,-0.179784,0.066903,-0.099616,0.235403,-2.408422,2.223152,-0.189575,0.457381
0.08,0.0,-0.179784,0.066903,-0.099616,0.235403,-0.181806,0.071927,-0.102559,0.267194,-0.454502,1.382659,-0.39324,-0.049154
0.1,0.0,-0.181806,0.071927,-0.102559,0.267194,-0.183888,0.077603,-0.105671,0.300819,-0.049514,2.263656,0.040374,-0.251038
0.12,0.0,-0.183888,0.077603,-0.105671,0.300819,-0.186034,0.083974,-0.108981,0.336589,-1.412467,0.822961,0.558032,-1.142425
0.14,0.0,-0.186034,0.083974,-0.108981,0.336589,-0.188248,0.091083,-0.112518,0.374826,-0.182585,-0.669669,1.158783,0.992862
0.16,0.0,-0.188248,0.091083,-0.112518,0.374826,-0.190536,0.098985,-0.116311,0.415865,-0.220967,0.730258,-0.857864,0.358325
0.18,0.0,-0.190536,0.098985,-0.116311,0.415865,-0.192903,0.107739,-0.120391,0.460056,1.065973,0.949572,-1.138112,0.916484
0.2,0.0,-0.192903,0.107739,-0.120391,0.460056,-0.195354,0.117411,-0.124787,0.507764,-1.487491,-0.991543,-1.012808,0.361278
0.22,0.0,-0.195354,0.117411,-0.124787,0.507764,-0.197896,0.128076,-0.129532,0.559377,-1.331081,-0.611723,-0.054231,-0.811899
0.24,0.0,-0.197896,0.128076,-0.129532,0.559377,-0.200538,0.139815,-0.134656,0.615298,0.315558,0.298465,-0.029329,0.375561
0.26,0.0,-0.200538,0.139815,-0.134656,0.615298,-0.203285,0.152719,-0.14019,0.675956,-0.958065,0.400072,-1.338778,-0.798861
0.28,0.0,-0.203285,0.152719,-0.14019,0.675956,-0.206148,0.166888,-0.146165,0.741799,0.466451,-0.711328,-0.221301,1.538886
0.3,0.0,-0.206148,0.166888,-0.146165,0.741799,-0.209135,0.182429,-0.152607,0.813296,0.376871,1.455364,-0.178222,0.484816
0.32,0.0,-0.209135,0.182429,-0.152607,0.813296,-0.212256,0.19946,-0.159542,0.890937,0.916494,-2.126204,-0.309872,-0.843499
0.34,0.0,-0.212256,0.19946,-0.159542,0.890937,-0.21552,0.218111,-0.166989,0.975228,0.674177,-0.491884,0.103109,-0.670956
0.36,0.0,-0.21552,0.218111,-0.166989,0.975228,-0.218939,0.238517,-0.174962,1.066688,-0.897241,0.099166,1.068849,-0.984725
0.38,0.0,-0.218939,0.238517,-0.174962,1.066688,-0.222522,0.260829,-0.183462,1.165841,-0.47949,0.493967,-0.477803,-0.618855
0.4,0.0,-0.222522,0.260829,-0.183462,1.165841,-0.226281,0.285206,-0.192479,1.27321,-1.277154,-1.908867,0.397425,-0.030007
0.42,0.0,-0.226281,0.285206,-0.192479,1.27321,-0.230225,0.311816,-0.201985,1.389303,-0.702231,0.719102,1.214648,-1.947536
0.44,0.0,-0.230225,0.311816,-0.201985,1.389303,-0.234363,0.340839,-0.211926,1.514601,0.651969,1.226829,0.073888,0.554656
0.46,0.0,-0.234363,0.340839,-0.211926,1.514601,-0.238704,0.372464,-0.222221,1.649542,-0.986296,-0.111323,1.112189,-0.485247
0.48,0.0,-0.238704,0.372464,-0.222221,1.649542,-0.243254,0.406888,-0.232752,1.794499,-0.414058,-1.218026,1.328361,0.719833
0.5,0.0,-0.243254,0.406888,-0.232752,1.794499,-0.248015,0.444313,-0.243354,1.949761,0.597484,-0.052078,0.820804,0.08398
0.52,0.0,-0.248015,0.444313,-0.243354,1.949761,-0.252987,0.484948,-0.253811,2.115513,0.335137,1.988773,0.948447,-0.176058
0.54,0.0,-0.252987,0.484948,-0.253811,2.115513,-0.258164,0.529004,-0.263845,2.291815,2.104614,-0.531758,0.060875,-0.158638
0.56,0.0,-0.258164,0.529004,-0.263845,2.291815,-0.263535,0.57669,-0.273106,2.478587,1.009354,0.221468,-1.767114,-1.031895
0.58,0.0,-0.263535,0.57669,-0.273106,2.478587,-0.269081,0.628216,-0.281172,2.675601,0.567353,-0.636183,-0.293701,-0.953595
0.6,0.0,-0.269081,0.628216,-0.281172,2.675601,-0.274771,0.68378,-0.287539,2.882485,-1.489035,-1.500363,0.613379,-0.153961
0.62,0.0,-0.274771,0.68378,-0.287539,2.882485,-0.280567,0.743577,-0.291626,3.09874,0.181522,0.62896,1.297311,0.434714
0.64,0.0,-0.280567,0.743577,-0.291626,3.09874,-0.286416,0.807788,-0.292775,3.323769,-1.004038,0.847165,-0.260327,-0.792906
0.66,0.0,-0.286416,0.807788,-0.292775,3.323769,-0.292254,0.876582,-0.290265,3.55693,-0.435682,-1.632962,1.991561,0.886492
0.68,0.0,-0.292254,0.876582,-0.290265,3.55693,-0.297998,0.950116,-0.283323,3.797588,-0.07154,0.073228,-0.38369,0.077701
0.7,0.0,-0.297998,0.950116,-0.283323,3.797588,-0.303552,1.028532,-0.271142,4.045184,-0.102096,-0.158394,-0.213641,-0.908152
0.72,0.0,-0.303552,1.028532,-0.271142,4.045184,-0.308803,1.111966,-0.252908,4.299298,-1.188393,-0.603893,-0.759385,-0.630967
0.74,0.0,-0.308803,1.111966,-0.252908,4.299298,-0.313622,1.200546,-0.227823,4.559693,-0.96586,0.492778,-0.784396,-0.234686
0.76,0.0,-0.313622,1.200546,-0.227823,4.559693,-0.317865,1.294396,-0.195136,4.826338,-0.078272,-0.669411,1.621721,0.708547
0.78,0.0,-0.317865,1.294396,-0.195136,4.826338,-0.321373,1.393642,-0.154181,5.099385,1.294103,-0.027399,0.144049,-0.846611
0.8,0.0,-0.321373,1.393642,-0.154181,5.099385,-0.323974,1.498415,-0.104421,5.379079,-0.701637,-0.224999,-2.164942,2.579744
0.82,0.0,-0.323974,1.498415,-0.104421,5.379079,-0.325488,1.608851,-0.045517,5.665582,-0.352976,0.068293,1.668177,-1.175602
0.84,0.0,-0.325488,1.608851,-0.045517,5.665582,-0.325733,1.725083,0.022585,5.958654,-2.409799,-0.776869,-0.396407,0.116474
0.86,0.0,-0.325733,1.725083,0.022585,5.958654,-0.324526,1.847234,0.099511,6.257145,0.623673,0.153815,1.356889,0.220599
0.88,0.0,-0.324526,1.847234,0.099511,6.257145,-0.3217,1.975387,0.18426,6.558206,1.140579,0.171906,0.162924,-0.029469
0.9,0.0,-0.3217,1.975387,0.18426,6.558206,-0.317116,2.109542,0.274917,6.856153,0.480835,0.402129,1.058302,0.009501
0.92,0.0,-0.317116,2.109542,0.274917,6.856153,-0.310685,2.249547,0.368302,7.140978,0.510788,-1.120483,0.015126,0.411306
