time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35259582558388,-14.94100526238344,3.0814124116499144,2.127302692080111,0.5216268919016489,-2.980532469498698e-06,0.46817121159543706,-11.515528743267296,-6.697363018251318,-1.4363958293431758,0.042008132146110995,-0.00018184966383630465
0.01,0.0003336308130990159,1.568511903451535,-1.5696968860742797,0.0001944326195849687,4.32086278884075e-05,5.556814279654377e-07,0.03336308130990159,-0.1488096548465234,0.030311392572035026,0.01944326195849687,0.00432086278884075,5.556814279654376e-05,3.2902134622984582,-14.822466598176657,2.9669208026709875,1.9214584823981475,0.4372632079086607,0.005581628539787831,0.45826211583401866,-11.481611031061995,-6.69128970749763,-1.43567284950366,0.04127305945004863,-0.00018963721625246075
0.02,0.0009944160876544682,1.5655475799945873,-1.5691029898869333,0.0005664954844738894,0.00012432033635043497,1.6894211546997495e-06,0.06607852745554522,-0.2964323456947733,0.05938961873465036,0.03720628648889207,0.008111170846202748,0.00011337397267343119,3.2191152220629613,-14.696372385721325,2.838858000341723,1.7510366170048854,0.38571128786580466,0.005884660960793431,0.4423088520194675,-11.427369238099693,-6.675579582703948,-1.4328353286933213,0.04015576728779995,-0.0001995790606922917
0.03,0.001975119066557147,1.561119620553281,-1.5682317271920332,0.001102052735442728,0.0002400133684271785,3.363725575107007e-06,0.09807029789026786,-0.4427959441306358,0.08712626949001538,0.05355572509688386,0.01156930320767435,0.0001674304420407258,3.139764404748316,-14.56237175116404,2.7004390493780868,1.6075401309331312,0.35490899876467275,0.005647503306481116,0.4206371340919073,-11.352700743403858,-6.650234721264887,-1.4278934756927664,0.03866408922284057,-0.0002115993504102022
0.04,0.0032677474336401994,1.555241379792738,-1.5670973400249064,0.0017889941270481662,0.0003882204965170252,5.547066471857904e-06,0.12926283670830524,-0.5878240760542854,0.11343871671267691,0.0686941391605438,0.014820712808984667,0.00021833408967508963,3.052180141519122,-14.420004887574038,2.5542907644137074,1.4845455532977212,0.3375745235094687,0.005534951811582811,0.3936621739131344,-11.25747204134426,-6.615238938684074,-1.4208536719543667,0.036806839424983875,-0.00022563975175563558
0.05,0.004863531108794323,1.547927027742831,-1.5657146827709456,0.0026167515192191087,0.0005676850761540984,8.21939926231245e-06,0.15957836751541238,-0.7314352049907149,0.13826572539607934,0.08277573921709425,0.01794645796370732,0.0002672332790454546,2.9561137832709283,-14.268729694593757,2.402599452115915,1.3772128805861428,0.3292933040828405,0.0056112337430818116,0.36188697724271024,-11.141523900278845,-6.5705607974684614,-1.4117192962781822,0.03459408697747232,-0.00024165223928833624
0.06,0.006752883747096224,1.5391916083417532,-1.5640990408938404,0.00357593574676967,0.000777689264254151,1.1370136421278961e-05,0.18893526383019002,-0.8735419401077822,0.16156418771052308,0.09591842275505616,0.021000418810005268,0.00031507371589665107,2.851154480951003,-14.107944848704093,2.2472226922692897,1.2819124761389489,0.32738664979023646,0.005868318859181265,0.32590055280167707,-11.004677672982226,-6.516156960649495,-1.4004915716696307,0.03203753459070513,-0.00025959322477072354
0.07,0.008925354475836662,1.529051102906628,-1.5622659738421305,0.004658065556311132,0.0010178864325465962,1.4996080859681549e-05,0.21724707287404385,-1.0140505435125189,0.18330670517099024,0.10821298095414622,0.02401971682924451,0.00036259444384025875,2.736793461321624,-13.937010419796286,2.08977355307071,1.1959397204256064,0.3302307102483386,0.006301649041619672,0.28637530750776863,-10.846742670805597,-6.451975864863668,-1.387170438583749,0.02915096642264895,-0.0002794182835532173
0.08,0.011369573949139187,1.5175224967083547,-1.5602311757733471,0.005855366938782204,0.0012881966060157343,1.9100068712796544e-05,0.24442194733025252,-1.152860619827327,0.2034798068783319,0.11973013824710722,0.027031017346913818,0.0004103987853114994,2.612464213628708,-13.755266776586003,1.9316834485742262,1.117296549959267,0.33684201222991383,0.00691841738925425,0.24406296946511388,-10.667524511570306,-6.377961681339627,-1.371755454160711,0.025950739909778947,-0.00030107708407648
0.09,0.014073197383691713,1.5046238469421769,-1.5580103493857542,0.00716062625947666,0.0015887397567905643,2.3690182702461963e-05,0.2703623434552526,-1.289864976617783,0.22208263875928239,0.13052593206944557,0.030054315077483,0.0004590113989665421,2.4775688178680713,-13.562052266780507,1.774248375255695,1.0445240922749548,0.34662108586736906,0.007737088987942453,0.1997884222369089,-10.466834344979176,-6.2940585285551345,-1.354246713823188,0.022456301126831592,-0.00032450831388514004
0.1,0.017022846444680474,1.4903743504648186,-1.5556190894381872,0.00856708446245421,0.001919791305811156,2.877935537511194e-05,0.29496490609887627,-1.424949647735826,0.2391259947566967,0.14064582029775494,0.03310515490205918,0.0005089172672649978,2.3314967206453465,-13.356719965204993,1.6186621709215174,0.9765743128705786,0.35918839299555927,0.008786619920632788,0.1544408747560709,-10.244498847729634,-6.200214896459155,-1.3346457892858328,0.018690704552139635,-0.0003496345109003156
0.11,0.02020405144604837,1.4747944097293701,-1.5530727735514243,0.01006836258237901,0.0022817497645525233,3.438523154961747e-05,0.3181205001367896,-1.5579940735448436,0.254631588676299,0.1501278119924801,0.03619584587413674,0.0005605876174505526,2.1736402152907215,-13.138652884922886,1.4660396295703357,0.9127114275716153,0.37427152341216896,0.010106229644189502,0.10896184967085887,-10.000370486360648,-6.096388105656431,-1.312956648448808,0.014681117798880908,-0.0003763567669555067
0.12,0.023601195196842197,1.4579056954774758,-1.5503864586802316,0.01165841104966641,0.0026751095819179753,4.053019804519424e-05,0.33971437507938285,-1.6888714251894383,0.26863148711925905,0.15900484672874,0.0393359817365452,0.0006144966495576765,2.003409921622428,-12.907281055747676,1.317431593474943,0.852435964331697,0.39161676994991446,0.011745451441957933,0.06432954499151103,-9.734339606025785,-5.982549357963484,-1.2891866711136903,0.010459289089825938,-0.0004045494201303345
0.13,0.027197459912222995,1.4397312045434747,-1.5475747822819574,0.013331476988652117,0.0031004338172795527,4.724150763344716e-05,0.35962647153807975,-1.8174490934001237,0.281167639827424,0.16730659389857058,0.04253242353615772,0.0006711309588252924,1.8202539175277372,-12.662092399463981,1.17383391063996,0.795426172780914,0.4109058620433448,0.013763927623224259,0.02153926795694866,-9.446344137260155,-5.8586878936767945,-1.263347459743386,0.006061955598310097,-0.00043405462955504743
0.14,0.030974778959052825,1.4202953117289854,-1.5446518676896217,0.015082085015880032,0.0035583217335969967,5.455142503392243e-05,0.37773190468298296,-1.9435892814489422,0.29229145923358313,0.17506080272279156,0.04578879163174439,0.0007309917400475266,1.623684707029281,-12.402643933690975,1.036191507136845,0.7414925669490913,0.43166236459128804,0.016230140368363066,-0.018420235905210552,-9.13638009858538,-5.724815418573017,-1.2354556849123455,0.0015311643859091777,-0.00046467709891471906
0.15,0.03491379585847293,1.399623814663025,-1.5416312335888833,0.01690502803651764,0.0040493660616138065,6.249730587103173e-05,0.39390168994201064,-2.0671497065960294,0.3020634100738321,0.18229430206376074,0.04910443280168094,0.0007945880837109299,1.4133186083864369,-12.12862161631148,0.9053980630181293,0.6905421413800816,0.45313383064926427,0.019217792814536144,-0.054594643615992755,-8.804536802486309,-5.580979162798344,-1.2055356446869463,-0.0030855376959786907,-0.000496180218672848
0.16,0.038993833921201274,1.3777439657084456,-1.538525707893172,0.018795365292486634,0.004574093670444506,7.112148209373461e-05,0.40800380627283434,-2.187984895457957,0.31055256957112354,0.18903372559689935,0.05247276088306993,0.0008624176222702879,1.1889423807982191,-11.839721054616827,0.7822950854559672,0.6425520300798446,0.47413723296048893,0.0227978068560895,-0.08609535139993446,-8.450943012106322,-5.427243535563677,-1.1736154780903432,-0.007735030496625547,-0.0005282785931253657
0.17,0.043192882092351295,1.3546845028184114,-1.5353473462025558,0.02074842552803892,0.005132881862680258,8.04707655619055e-05,0.41990481711500227,-2.3059462890034252,0.3178361690616295,0.19530602355522841,0.05587881922357522,0.0009349283468170887,0.9506065135214291,-11.535794138005858,0.6676662878762052,0.5975462001811174,0.49285958842792876,0.027022883784187823,-0.11213448817850871,-8.075845891470275,-5.263719025987752,-1.1397329104046232,-0.012358795125056506,-0.0005606373456459541
0.18,0.047487604458506166,1.3304756647478857,-1.5321073556284999,0.02275981351431922,0.005725840674046177,9.059528737849894e-05,0.4294722366154873,-2.4208838070525656,0.3239990574055786,0.20113879862803008,0.0592958811365919,0.001012452181659343,0.6987792559694886,-11.216503768146442,0.5622353288587405,0.5555813885308218,0.5066178686920195,0.03190053413709526,-0.13206142714479518,-7.679445954596193,-5.090505399787743,-1.1039238040519856,-0.016893247029022493,-0.0005928613024832796
0.19,0.051853385820409395,1.3051492250340297,-1.528816024087596,0.02482541858684007,0.006352650139753045,0.000101546266915635,0.4365781361903226,-2.5326439713855953,0.3291331540903855,0.20656050725208522,0.06268094657068679,0.0010950979537136059,0.43463506902249555,-10.878649725227563,0.46668214794853213,0.5167480103365101,0.5116126806628021,0.037350245596723064,-0.14539605010054696,-7.260588724907502,-4.907242044223812,-1.066133054858006,-0.02126989114694107,-0.0006244324543399351
0.2,0.05626443779094957,1.2787388112020843,-1.5254826518816542,0.026941423579504853,0.007012342113101849,0.00011337217299286908,0.4411051970540175,-2.641041383194536,0.33333722059418147,0.21160049926647803,0.06596919733488041,0.0011825906077234073,0.17627533698895295,-10.017124866584867,0.3849564507947356,0.4839483002474765,0.5028777590543785,0.04314276003795514,-0.15104464258850922,-6.572000801398536,-4.628495100165415,-1.009466476732957,-0.025325306097227822,-0.0006433873497777162
0.21,0.06069554219552496,1.2513302322597517,-1.5221148493873289,0.029104219919253577,0.007703115221945873,0.00012611571922209935,0.44311044045753906,-2.7408578942332515,0.3367802494325319,0.2162796339748724,0.06907731088440248,0.001274354622923027,-0.07672525682866183,-8.83179349354581,0.318011299183258,0.45221013328758985,0.4747623487470406,0.0487938716003915,-0.14911129443707097,-5.714447870447855,-4.29387030332521,-0.9421744294345133,-0.0289712077738825,-0.0006535859670742417
0.22,0.06512196768182545,1.2230415689562177,-1.5187185963493885,0.03131015523098486,0.008422018673169586,0.0001398041658737606,0.4426425486300487,-2.828866330353396,0.3396253037940348,0.2205935311731286,0.07189034512237125,0.001368844665166125,-0.3277572356702737,-7.621580722171924,0.26532350888219547,0.4185567323616688,0.4207483319265245,0.05351417907421385,-0.14039318347790847,-4.836410281614737,-3.9580514049774633,-0.8753285859463398,-0.03215729908196288,-0.0006611685114235528
0.23,0.06951908664855651,1.1939933917073984,-1.5152984895889297,0.033555494906540216,0.009164559252131069,0.00015443484341270397,0.43971189667310595,-2.904817724881946,0.3420106760458877,0.22453396755553554,0.07425405789614829,0.0014630677538943373,-0.5718885086967895,-6.403262911312384,0.2261736822870315,0.3839433990206764,0.3352865748840347,0.05630727053430917,-0.12582820439496006,-3.947771849574535,-3.6253089715375624,-0.8098385829844881,-0.03483522263070433,-0.0006660852521636173
0.24,0.07386280480940204,1.1643070880527389,-1.5118578165530718,0.035836502169947444,0.00992438897010686,0.00016996040464297655,0.43437181608455233,-2.9686303654659625,0.34406730358577886,0.22810072634072287,0.07598297179757911,0.0015525561230272573,-0.8036280026581977,-5.197850470499458,0.19984805807979455,0.34917991690177885,0.21652324875958118,0.056165382986614776,-0.10661781160689639,-3.0604064890556115,-3.3003516175840106,-0.7466760279098036,-0.036968998345027905,-0.0006683844743412255
