time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.243886353935776,-3.864564263997701,11.66794078973367,5.017203614299824,-1.072986099606176,-2.3170240162073696e-06,-1.0096497974433432,-4.284676008219835,-3.415092135652092,-0.69365058077642,-0.09130842401311257,-0.001422422888003454
0.01,-0.0007206638474014305,1.5696189187316023,-1.5688392679547978,0.00046662633032916077,-9.023699253080083e-05,-6.602952513439897e-07,-0.07206638474014304,-0.03810812683977732,0.11607320452022776,0.046662633032916075,-0.009023699253080083,-6.602952513439897e-05,-7.220377584567198,-3.6964569389672004,11.678994412836843,4.6943368839817445,-0.9092752265592949,-0.006589987135665609,-1.010441557310712,-4.214049436028166,-3.3837040966895264,-0.6863362243960802,-0.0914305698019281,-0.001417064161584105
0.02,-0.002159093803048642,1.568873708817434,-1.56651866106935,0.0013747375557561694,-0.00026071165256525824,-2.0062057802120447e-06,-0.14384299556472113,-0.07452099141683138,0.23206068854477385,0.09081112254270085,-0.01704746600344574,-0.0001345910528868055,-7.192043397515761,-3.5178898179254765,11.67337516805711,4.442315632870081,-0.8100005673609729,-0.006776729490100664,-1.0096861512678212,-4.141836450525418,-3.350442042861319,-0.678267763543349,-0.09146479125095298,-0.0014058263482236582
0.03,-0.004312133953565448,1.5677823015518852,-1.5630401774875413,0.0027045833017323865,-0.000505322828300039,-3.996225727108304e-06,-0.21530401505168067,-0.10914072655488777,0.34784835818087856,0.1329845745976217,-0.024461117573478075,-0.00019900199468962597,-7.160777132434205,-3.330004061985972,11.655704038344062,4.243671681023521,-0.7500060830286586,-0.006211705385180899,-1.0075043424941672,-4.068847314585618,-3.315644058438867,-0.6695210486478125,-0.09141606953775124,-0.0013887956897645636
0.04,-0.007176470900990373,1.5663635075590163,-1.558406619980285,0.0044404739030431215,-0.0008203503089415055,-6.595904868618562e-06,-0.2864336947424926,-0.14187939928690124,0.46335575072562657,0.17358906013107347,-0.03150274806414664,-0.0002599679141510258,-7.127537972031166,-3.1338381023337205,11.629240135075282,4.084985766268236,-0.7140598230755231,-0.005616885292784701,-1.0039959239120748,-3.9959683627792097,-3.279668378790504,-0.6601728124942767,-0.09128723613575598,-0.00136603668216748
0.05,-0.010748676266345365,1.5646369242376559,-1.5526213663936657,0.006569757219810924,-0.0012035335029411012,-9.780954730556135e-06,-0.35722053653549907,-0.17265833213604842,0.5785253586619319,0.21292833167678027,-0.038318319399959576,-0.00031850498619375724,-7.092702127509899,-2.93036968532311,11.596164513179865,3.955932250642146,-0.6928991439999024,-0.0050124474404888986,-0.9992364290570467,-3.924155268058738,-3.242891710936646,-0.6503003779421219,-0.09107878030202175,-0.0013375843021239137
0.06,-0.015025212144320302,1.5626228466269114,-1.5456882252484523,0.0090820295645751,-0.0016535098790150357,-1.3532796893659827e-05,-0.42765358779749374,-0.2014077610744537,0.6933141145213478,0.2512272344764176,-0.04499763760739345,-0.00037518421631036917,-7.05627314841308,-2.7205476732438716,11.557799516600383,3.848542901745528,-0.680866346590399,-0.004345644737476562,-0.9932738105571347,-3.854424254527517,-3.205707078322976,-0.639981197743044,-0.09078865322618282,-0.0013034416833387801
0.07,-0.020002412129472562,1.5603421791460903,-1.5376113598094867,0.011968524666267803,-0.0021694708420975125,-1.7834942030748213e-05,-0.49771999851522586,-0.22806674808210925,0.807686543896557,0.2886495101692702,-0.05159609630824768,-0.0004302145137088387,-7.018007784564339,-2.5053161748732835,11.514778690762093,3.756642493401781,-0.6744839288659179,-0.0035731424347043017,-0.9861251396791624,-3.7878410005474947,-3.1685210929949594,-0.6292922339383702,-0.0904120694758287,-0.0012635807338732272
0.08,-0.025676445432698113,1.5578163462774006,-1.5283952676829833,0.015221637756630454,-0.0027509490867206423,-2.2670668642806126e-05,-0.5674033303225549,-0.2525832868689574,0.9216092126503388,0.3253113090362652,-0.05814782446231298,-0.00048357266120579117,-6.977491310780284,-2.2856327307762467,11.467179270474226,3.6754174609022066,-0.6715944537418537,-0.0026650108017847174,-0.9777734284021378,-3.725506976044915,-3.1317505596028288,-0.618309179462637,-0.0899413124970245,-0.001217944501053406
0.09,-0.032043268565176794,1.5550672007400352,-1.5180448058077776,0.01883455202734394,-0.003397685499916211,-2.8021585482573022e-05,-0.6366823132478682,-0.27491455373652907,1.035046187520572,0.36129142707134865,-0.06467364131955687,-0.0005350916839766895,-6.934182792672489,-2.0624816950630445,11.41462665028913,3.601087265728008,-0.6708413081531859,-0.001600279145409722,-0.9681647128628291,-3.6685429911339424,-3.0958183289235737,-0.6071055251196911,-0.08936555484385904,-0.0011664507881228403
0.1,-0.03909856727390362,1.5521169280985658,-1.5065652527865114,0.02280094254637452,-0.004109544260306606,-3.3866727184725214e-05,-0.7055298708726832,-0.2950272641469393,1.1479553021266153,0.3966390519030578,-0.07118587603903948,-0.000584514170215219,-6.887442715495879,-1.8368835572057662,11.356378171710094,3.530654975164353,-0.6713555971010869,-0.0003633320748113178,-0.9572055696044585,-3.6180698000511757,-3.0611483423260943,-0.5957514796843573,-0.08867070668143733,-0.0011089968848672198
