time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22917168308917302,-19.008922688658426,6.008944526735803,3.5920002849776154,-0.0362643565222327,-2.3243088616009544e-06,-0.031418172231303054,-13.00295056911625,-6.9503621885144025,-1.4600743566703005,-0.0032626682903389367,-0.0007480688062806602
0.01,-2.2799213091900594e-05,1.5681074633199217,-1.569406244563654,0.00032948457033980854,-3.0661190086933355e-06,1.6146473011280083e-07,-0.0022799213091900593,-0.18925366800784438,0.05937554363460965,0.03294845703398085,-0.00030661190086933354,1.614647301128008e-05,-0.224758357877933,-19.04190850746911,5.759346848524473,3.2438243031958223,-0.03129171993429258,0.0016101367580596548,-0.030671371816309058,-13.071224355448061,-6.988814279099849,-1.4691824645957543,-0.0032115558759025875,-0.0007525990984672078
0.02,-6.794213376084109e-05,1.5643191681245923,-1.5682451554608539,0.000959827557794921,-8.883311330958888e-06,4.911917775207413e-07,-0.004514292066894049,-0.3788295195329347,0.11610891028003074,0.06303429874551125,-0.0005817192322265552,3.297270474079405e-05,-0.21952785251020762,-19.082042484579215,5.47364859549727,2.949228508072231,-0.0282848953085284,0.001665535283305486,-0.02938447911279062,-13.120275198220561,-7.016836781505868,-1.4759343274484438,-0.003126294759998547,-0.0007557790079246497
0.03,-0.0001348984515343376,1.5586311216514326,-1.566546311214264,0.0018663507191053965,-1.7255704147187068e-05,9.742840972427058e-07,-0.006695631777349652,-0.5688046473159717,0.16988442465899212,0.09065231613104754,-0.000837239281622818,4.830923197219644e-05,-0.21344533470615804,-19.1283734321613,5.15607476997652,2.694092081122683,-0.02655024148389873,0.001496004145250307,-0.027577681035541084,-13.149689818341827,-7.03412489069974,-1.4802745349748367,-0.0030066811523321428,-0.0007575815891830743
0.04,-0.00022305716062734118,1.551038667149753,-1.5643421274023377,0.0030272508758292676,-2.8063549058151062e-05,1.594293997908308e-06,-0.008815870909300357,-0.7592454501679661,0.2204183811926293,0.11609001567238711,-0.0010807844910963992,6.200099006656023e-05,-0.2064448493371436,-19.179584425043437,4.809929409607875,2.4676458619907535,-0.025660367213589774,0.0013027443295308139,-0.025282310448631277,-13.158929274195469,-7.040267327770332,-1.4821229219966645,-0.0028526272134703854,-0.0007579661581878837
0.05,-0.0003317186202613693,1.5415366245477093,-1.5616676050296603,0.00442278209605171,-4.123677234344999e-05,2.335892414995935e-06,-0.01086614596340281,-0.9502042602043643,0.2674522372677461,0.13955312202224424,-0.0013173223285298929,7.415984170876271e-05,-0.1984404057246162,-19.234003963782246,4.4378634380999635,2.2617034118075097,-0.025355659339965753,0.0011117723382709777,-0.022541572042630843,-13.147326821967935,-7.034744611749225,-1.4813743965763229,-0.002664227449017803,-0.0007568787061547746
0.06,-0.00046008527299740024,1.5301194644032692,-1.5585601257851602,0.006034634657719024,-5.673863529484536e-05,3.184895480451191e-06,-0.012836665273603097,-1.1417160144440222,0.3107479244500105,0.16118525616673135,-0.0015501862951395372,8.49003065455256e-05,-0.18933307322114357,-19.28961165893634,4.042090712446367,2.0700734165644263,-0.0254793634426419,0.0009221704868611624,-0.01941123698637107,-13.114088312388398,-7.016928455319656,-1.4778989120705526,-0.002441842619130663,-0.0007542524022317269
0.07,-0.0006072514993849375,1.5167815150810373,-1.5550592769001075,0.007845466340712192,-7.455549054284419e-05,4.127947866581329e-06,-0.014716622638753726,-1.3337949322231952,0.3500848885052836,0.18108316829931684,-0.0017816855247998818,9.430523861301387e-05,-0.17901587898922489,-19.34404055953833,3.624564700512149,1.8881117565160679,-0.025937214343048964,0.0007289851276828241,-0.015960171662950037,-13.058294772065832,-6.986082339475551,-1.4715416189445343,-0.002186199268412645,-0.0007500082241398602
0.08,-0.0007721929704020163,1.5015172033106765,-1.5512066912640863,0.009838552243473124,-9.469016299180074e-05,5.1522133051018064e-06,-0.016494147101707875,-1.5264311770360726,0.3852585636021259,0.19930859027609318,-0.0020134672448956547,0.00010242654385204775,-0.1673776108278726,-19.394577396316727,3.1871251111531222,1.7123812825066835,-0.026672199158908172,0.0005265928455224778,-0.012270547354005,-12.978906635982463,-6.941363281370594,-1.4621232194336713,-0.001898503319004012,-0.0007440557538639211
0.09,-0.0009537558120750471,1.4843213283991594,-1.5470458906972564,0.011997527532507326,-0.00011715740221548812,6.245118440877269e-06,-0.018156284167303083,-1.7195874911517128,0.41608005668297926,0.21589752890342015,-0.0022467239223687386,0.00010929051357754626,-0.15430625935132655,-19.438151719595545,2.7316219248189384,1.5403947575098442,-0.027647993874242327,0.0003089814906471755,-0.008437558867038423,-12.874764030842083,-6.881823032306788,-1.4494401842943918,-0.0015805658167291976,-0.0007362939770035476
