time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6804716028986686,0.07804567025106401,7.1664806779121255,2.9219351051609443,-0.24511067872300174,-3.206785818665736e-06,-0.23407838521171878,-3.162189502575322,-3.4299710465156226,-0.7386725490402687,-0.02114046266208917,-0.0005876327742472614
0.01,-0.0001671686739531515,1.5700103102360856,-1.5692865863663685,0.00027263141159712776,-2.0713618234353962e-05,-6.045705187846945e-08,-0.01671686739531515,0.0010310236085443044,0.07134136336314442,0.027263141159712775,-0.002071361823435396,-6.045705187846945e-06,-1.6665176500260657,0.07086976512239775,7.108636111202373,2.71827589959754,-0.2062981666275192,-0.0006000402682321271,-0.23349764134315568,-3.186263987921117,-3.440372767804864,-0.7408418355557578,-0.021083609884150353,-0.0005875533444359901
0.02,-0.0004999905634783734,1.5700303065801784,-1.5678666584655983,0.0008016951118745568,-5.97379119179224e-05,-1.7996623515484783e-07,-0.03328218895252219,0.0019996344092669148,0.14199279007703194,0.0529063700277429,-0.003902429368356844,-1.1950918327637838e-05,-1.650809448832277,0.062416139696141196,7.037365930260812,2.5551302192226544,-0.18214258779370063,-0.0005684662504971127,-0.23304163611532955,-3.2158134459910768,-3.452324972201463,-0.743145734294515,-0.02103204127334125,-0.0005868075995293476
0.03,-0.0009968278680147359,1.5700592008482288,-1.5657481545152276,0.001574055089418958,-0.00011555163608898768,-3.530933302045611e-07,-0.04968373045363625,0.002889426805035944,0.21185039503705494,0.07723599775444012,-0.0055813724171065275,-1.7312709504971325e-05,-1.633852324254511,0.052389927169022014,6.955735118622407,2.4225267861403594,-0.16678158067117899,-0.0004800902588550926,-0.2326909072552208,-3.2506032332085026,-3.4657735954467395,-0.7455740801474966,-0.020984357264032836,-0.0005853992451218663
0.04,-0.0016559501299703372,1.5700960198396836,-1.5629398180583067,0.0025788823711472273,-0.00018716173351255216,-5.764549975950926e-07,-0.06591222619556014,0.0036818991454793245,0.2808336456920977,0.10048272817282694,-0.00716100974235645,-2.2336166739053145e-05,-1.6159425166680932,0.04059230286947377,6.866074666575554,2.3128882757373326,-0.1566799843619595,-0.00039462910302945353,-0.23242134756542773,-3.290381920072006,-3.4806551889455855,-0.7481137473421661,-0.02093880157127402,-0.0005833302374742204
0.05,-0.002475551251563907,1.5701395919675736,-1.5594510205086858,0.003807080672392078,-0.00027389002270191754,-8.480821440577741e-07,-0.08196011215935699,0.004357212789003873,0.3488797549620888,0.12281983012448507,-0.008672828918936535,-2.7162714646268156e-05,-1.5972493631752618,0.026899563452453302,6.770152386767633,2.2204610073636175,-0.14970662467680818,-0.00030583796101479876,-0.2322046665344067,-3.3348817700928968,-3.4968973810474537,-0.7507488392868047,-0.020893305855452085,-0.0005805995807704075
0.06,-0.0034537588081946734,1.5701885398695403,-1.5552916267718344,0.0052508503787955345,-0.0003752445990494595,-1.1664679179946902e-06,-0.09782075566307662,0.004894790196671643,0.4159393736851427,0.1443769706403457,-0.010135457634754194,-3.183857739369162e-05,-1.57786515208088,0.01124722549531891,6.669303727455967,2.14087920332609,-0.14457876763549748,-0.00020492133527433287,-0.2320088394644299,-3.3838193139921007,-3.514419398612124,-0.7534608862632017,-0.020845532692090444,-0.0005772031810258604
0.07,-0.004588638674667379,1.5702412777753287,-1.5504718939911477,0.006903357744061844,-0.0004908424458143632,-1.5299823319671407e-06,-0.11348798664727058,0.0052737905788478165,0.48197327806866636,0.16525073652663097,-0.011559784676490369,-3.635144139724503e-05,-1.557835413729359,-0.006382125254379384,6.564531937561359,2.07083254263938,-0.14052665847650836,-8.703996594161545e-05,-0.23179855542185898,-3.4368959895120765,-3.533132631573033,-0.7562290516909549,-0.020792917541792008,-0.0005731342267664001
0.08,-0.005878196801450044,1.570296012693168,-1.5450023957987205,0.008758484054499624,-0.0006203630084577853,-1.936578224744566e-06,-0.12895581267826645,0.005473491783915775,0.5469498192427167,0.1855126310437779,-0.012952056264342218,-4.0659589277742553e-05,-1.537177373798509,-0.025968176382319748,6.45658479249637,2.007812762811511,-0.13709077870143904,4.961030898947838e-05,-0.23153567216728654,-3.4937988341133233,-3.552941229160166,-0.7590303468471962,-0.02073271022447138,-0.0005683838182232543
0.09,-0.007320379264987711,1.5703507486916197,-1.53889396622892,0.01081063552559601,-0.0007635204945032736,-2.3836719246352963e-06,-0.14421824635376665,0.0054735998451628355,0.6108429569800368,0.20521514710963856,-0.014315748604548817,-4.4709369989073e-05,-1.5158912471884227,-0.04746012590004063,6.346013413071921,1.949920672813871,-0.1339992752940775,0.000205059821519471,-0.23117968402244843,-3.554201227674638,-3.5737427203794767,-0.7618398534697379,-0.02066201621216484,-0.0005629417011658356
