time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.696184336676778,7.3147408468161075,12.345405170722302,4.6148790969971785,-2.0841579686958767,-1.5447154684267161e-06,-2.047840885999047,1.4787699679058406,-1.3537968420072715,-0.271248824228155,-0.18472417426561874,-0.002350095429226974
0.01,-0.001461749486263533,1.5707334291670116,-1.5687692995298146,0.00043256760264637466,-0.00017736921151290021,-1.5779776982836503e-06,-0.1461749486263533,0.07334291670114748,0.12307004701854732,0.04325676026463746,-0.01773692115129002,-0.00015779776982836503,-14.664289062540517,7.463953082879403,12.205007986816375,4.268934479125129,-1.7587377674808664,-0.01563661968256902,-2.064182242658877,1.499525844974742,-1.3508149485957635,-0.2710455141061425,-0.18577102799402603,-0.0023516627005451675
0.02,-0.0043809947810826465,1.5722152804538183,-1.5663236021591422,0.001269811060712874,-0.0005121918911739358,-4.801420401837931e-06,-0.29192452948191133,0.1481851286806562,0.2445697370672243,0.08372434580664993,-0.033482267966103554,-0.00032234427035542806,-14.613436753747648,7.609346182306191,12.024151069047694,3.9786891889798426,-1.5540236438703516,-0.015820260325032365,-2.0944812147296608,1.4785121486462058,-1.355574125293848,-0.2716562944151,-0.18757516013972775,-0.0023459175062885956
0.03,-0.00875205657395973,1.5744600986448303,-1.5626821681431122,0.0024879047248166824,-0.0009917261316015834,-9.560277619411163e-06,-0.4371061792877083,0.22448181910119125,0.36414340160300074,0.1218093664103808,-0.04795342404276476,-0.0004758857217573232,-14.545557533266786,7.746435205296793,11.80507919960221,3.7279147269006643,-1.4185782033519843,-0.013839238478775329,-2.1382441895743707,1.4138345563661803,-1.368833320679256,-0.27323365705536695,-0.1900733278549591,-0.002332275033620159
0.04,-0.014567842876649528,1.5774815461981975,-1.557867704004624,0.004065843002795141,-0.001607298305745164,-1.5743694261974375e-05,-0.5815786302689799,0.30214475533671414,0.48144641384882175,0.1577938277978459,-0.06155721741435806,-0.0006183416642563212,-14.460649402512871,7.870882798388412,11.549016615436456,3.504216743053121,-1.3214570482230954,-0.011478085877397959,-2.194741754718209,1.3038706289049005,-1.3911871726963585,-0.2758827518629592,-0.1931769719831989,-0.0023099944495933254
0.05,-0.021819739696956945,1.5812919807444457,-1.5519063272256481,0.005984487372504492,-0.002352430055420119,-2.3250449413476207e-05,-0.7251896820307415,0.38104345462481864,0.59613767789759,0.19186443697093503,-0.07451317496749547,-0.0007506755151501833,-14.35752701169249,7.978525590741049,11.256512809681011,3.298182498729375,-1.2441523021281,-0.00889296644355575,-2.262988042588263,1.1473720992828413,-1.423037836117257,-0.2796569593563448,-0.19677306196014185,-0.002278180949622785
0.06,-0.03049742678089886,1.585902047682215,-1.5448275777210945,0.008225841432152653,-0.003221716414162574,-3.1981369336295675e-05,-0.8677687083941917,0.4610066937769318,0.7078749504553621,0.22413540596481613,-0.08692863587424549,-0.000873091992281947,-14.234313175336501,8.065421274050049,10.927730703620824,3.102725846321597,-1.1757540096231907,-0.006080046059127042,-2.34171839978568,0.9435709572061208,-1.4645664425064058,-0.2845537398720491,-0.20072540385318402,-0.002235817233619478
0.07,-0.0405886506379698,1.591320293170481,-1.5366644521605097,0.010772504618252132,-0.004210163715848089,-4.1833619015328454e-05,-1.009122385707094,0.5418245488266105,0.8163125560584793,0.25466631860994793,-0.09884473016855155,-0.0009852249679032777,-14.088774573434097,8.12790866632255,10.562686603993697,2.9125883046574117,-1.110015332778488,-0.0030645546315479777,-2.4293691342980104,0.6922824861003223,-1.5157068362915642,-0.2905114169474907,-0.20487659805307978,-0.0021818138919434643
0.08,-0.05207897799452868,1.597552803959945,-1.5274534409051104,0.013607267194811071,-0.005312810407463376,-5.269810011260328e-05,-1.1490327356558878,0.6232510789463753,0.9211011255399273,0.2834762576558939,-0.11026466916152865,-0.0010864481097274826,-13.918562444188478,8.16267427075867,10.16144871961053,2.7239590179410555,-1.043563188649216,9.46140471977941e-05,-2.524063295875762,0.3939983645970635,-1.576124212814244,-0.29740750827252804,-0.20905079038280902,-0.00211507232444776
0.09,-0.06495154732530595,1.6046028810405564,-1.5172345506002995,0.016712818141926503,-0.006524522999420866,-6.445900817007867e-05,-1.2872569330777262,0.7050077080611361,1.0218890304810784,0.3105550947115433,-0.12117125919574905,-0.0011760908057475384,-13.721393804317074,8.166819636153358,9.724298604181094,2.5341839095171395,-0.9748000814402218,0.003320532725405556,-2.6236065146234147,0.04996312009768644,-1.6452011616428561,-0.30505914600250217,-0.21305730572972537,-0.0020345556696891535
