time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.329921290238952,-19.518026689387533,3.7073644844156846,2.6620242008772266,-2.1168552363159776,5.041124317983758e-07,-1.8598686783412852,-13.701513724881892,-7.40052608352161,-1.5723496653816524,-0.16869442812958577,-0.0028470705579239234
0.01,-0.0013266328764457006,1.5680559195567465,-1.569635612918199,0.00024290915818053806,-0.000174670968644098,-1.6353832207624431e-06,-0.13266328764457005,-0.19440804432536093,0.03643870818010203,0.024290915818053805,-0.0174670968644098,-0.0001635383220762443,-13.05136922904555,-19.243440175410882,3.518582621235719,2.3767283385438773,-1.7787489237395917,-0.016491443277953266,-1.8118258516733579,-13.60640411598531,-7.376573709849612,-1.5683644335273348,-0.16517725027980204,-0.0028073459701106326
0.02,-0.003951104702255572,1.5641951813688157,-1.5689267823933877,0.0007051802204954478,-0.0005026780466198908,-4.972346453841592e-06,-0.2624471825809871,-0.3860738187930727,0.07088305248112939,0.04622710623149097,-0.03280070779757928,-0.0003336963233079149,-12.726935314643123,-18.94160647891707,3.317212664394251,2.1385505360409383,-1.5728676653762506,-0.017586234745605722,-1.7322109687059177,-13.479817767160721,-7.334192677792468,-1.5600838744428707,-0.15964061894442505,-0.0027488726902324774
0.03,-0.007840481337150103,1.5584478836640006,-1.567894352804835,0.0013668381710924373,-0.0009706733450758102,-9.91483261512398e-06,-0.38893766348945313,-0.5747297704815183,0.10324295885527512,0.06616579505969895,-0.046799529845591936,-0.0004942486161282389,-12.357280187868675,-18.611263512374148,3.109345713336559,1.9371928507123712,-1.4514255806881309,-0.017378412888549022,-1.623275018944506,-13.320622197577382,-7.273301951074222,-1.5475262346593164,-0.15214191943072664,-0.0026721132566460705
0.04,-0.012957592766564736,1.5508469366816096,-1.5665595439554314,0.0022107154300691594,-0.0015703956261294161,-1.6395380717819495e-05,-0.5117111429414634,-0.7600946982391092,0.13348088494035984,0.08438772589767218,-0.059972228105360584,-0.0006480548102695516,-11.94155034029345,-18.25130213767816,2.90027871467365,1.7649840397476524,-1.3854720399364737,-0.017815823901177197,-1.4879369287999484,-13.12768181032241,-7.1939002105115595,-1.530733096088623,-0.1427518096914937,-0.002577484663220358
0.05,-0.019260855523056838,1.541428181602088,-1.5649434861836697,0.003221887404685467,-0.0022968952490601525,-2.438828491077165e-05,-0.6303262756492103,-0.9418755079521419,0.16160577717616895,0.10111719746163075,-0.07264996229307363,-0.0007992904192952154,-11.478128819506136,-17.86088944661285,2.6946401650099645,1.6162529806264843,-1.3573924291461665,-0.019086725599439802,-1.3297539494008215,-12.899924379435834,-7.0960865473697154,-1.509773992678753,-0.13155694785594185,-0.002465415136760903
0.06,-0.02670406094215212,1.5302304801776172,-1.563066807714917,0.0043872597590206945,-0.0031474392955616578,-3.390186481469379e-05,-0.744320541909528,-1.1197701424470898,0.18766784687527233,0.1165372354335227,-0.08505440465015054,-0.0009513579903922142,-10.965093240002242,-17.439575166471926,2.496467823329546,1.4868347981319303,-1.3564482465723913,-0.021191520008970954,-1.1528776105040268,-12.63640707263008,-6.980077416473947,-1.4847498659654002,-0.11866291440673005,-0.002336392803307928
0.07,-0.03523615925408782,1.5172957648496936,-1.5609492698964307,0.0056952693966721216,-0.004120828643505154,-4.497162373974616e-05,-0.8532098311935703,-1.2934715327923656,0.2117537818486239,0.1308009637651427,-0.0973389347943496,-0.0011069758925052375,-10.400498620151714,-16.98738156920299,2.309249997340739,1.3736854153817504,-1.3760745405275188,-0.02416470711080443,-0.9619894003393161,-12.336382122733596,-6.846219678629043,-1.4557952987778668,-0.10419699734171178,-0.002191008980457173
0.08,-0.044801058702540655,1.5026690406758902,-1.5586094487998872,0.007135669458653319,-0.005216963428873242,-5.765612833455861e-05,-0.9564899448452829,-1.4626724173803451,0.23398210965434504,0.14404000619811974,-0.1096134785368089,-0.0012684504594812451,-9.78255311212793,-16.50487598575806,2.1359407658331904,1.274581003165764,-1.4122099793553105,-0.02809787982358003,-0.7622119393148633,-11.999361738411814,-6.694999631452217,-1.4230794920038163,-0.08831057347496622,-0.0020299970314882256
0.09,-0.055337452101639935,1.4863983320448415,-1.5560644636573213,0.008699375095853928,-0.006436555346578685,-7.203493991401682e-05,-1.0536393399099278,-1.6270708631048645,0.25449851425658104,0.15637056372006092,-0.1219591917705443,-0.0014378811579458218,-9.109728033451278,-15.99322461853301,1.9789579546812845,1.1878836212681279,-1.4622260825367306,-0.03313794083450361,-0.5589932264311169,-11.625181491783856,-6.527048109130183,-1.3868060053364988,-0.07118086263467249,-0.0018542666959558039
0.1,-0.06677867894844375,1.4685345689679856,-1.5533297538425255,0.01037835181556505,-0.0077809214546223264,-8.820787842575094e-05,-1.144122684680381,-1.7863763076855814,0.27347098147959165,0.1678976719711123,-0.13443661080436412,-0.0016172938511734114,-8.380830642611445,-15.454225721968697,1.8401713240922604,1.1123587319315362,-1.5241861629891815,-0.039484352539023604,-0.357963604593193,-11.214060737606083,-6.343141816409745,-1.3472113250461182,-0.053011868982679275,-0.0016649332317618844
0.11,-0.07905262869810961,1.4491314097551367,-1.5504189067235155,0.012165532168714618,-0.009251814386788067,-0.00010629506764204183,-1.2273949749665858,-1.9403159212848906,0.2910847119009972,0.17871803531495678,-0.14708929321657405,-0.001808718921629089,-7.595063850027491,-14.890321572453853,1.7208871600319107,1.047033695151356,-1.5962571357398652,-0.047385962399459025,-0.1647673333467572,-10.766658770499099,-6.144201433605706,-1.304562425975118,-0.03403435943375918,-0.0014633404251566187
0.12,-0.09208168992339587,1.428244998970527,-1.5473435387943046,0.014054749700285083,-0.01085125384839142,-0.0001264372927158183,-1.302906122528626,-2.0886410784609533,0.3075367929210787,0.18892175315704654,-0.15994394616033517,-0.0020142225073776477,-6.752099979669907,-14.30458553007438,1.6218344999171883,0.991089061616627,-1.6761478575967814,-0.05713339053602162,0.015126979801065255,-10.284123193082715,-5.931286500122499,-1.2591534160381166,-0.014504771819874668,-0.0012510764395668934
0.13,-0.10578275113992633,1.4059336620354954,-1.5441132321206024,0.016040681631852828,-0.012581327240774513,-0.0001487961689156341,-1.3701061216530457,-2.231133693503154,0.32303066737023484,0.1985931931567745,-0.17300733923830938,-0.00223588761998158,-5.852204445170085,-13.70067672166942,1.5431573936731944,0.9437765483442533,-1.7604747071136408,-0.06904015231282301,0.1766305696546311,-9.768124389164804,-5.705586379136949,-1.2113012382722215,0.00529701044829671,-0.001029981560920207
0.14,-0.12006726279500143,1.3822575410689266,-1.5407355273698295,0.0181187938333764,-0.014443925167778888,-0.00017355346572388948,-1.42845116550751,-2.367612096656875,0.3377704750772893,0.20781122015235706,-0.18625979270043758,-0.0024757296808255377,-4.896572203021143,-13.081847586665118,1.4844399569324302,0.9043693469859555,-1.843975374124362,-0.08340180890882998,0.31523609354578086,-9.22041598417913,-5.468247365140903,-1.161308423629487,0.025070148029792044,-0.0008021464830994653
0.15,-0.13484138847501229,1.3572782709429752,-1.537215970753605,0.02028528372997924,-0.016440372463934268,-0.00020090864781138415,-1.4774125680010857,-2.497927012595146,0.3519556616224536,0.21664898966028404,-0.19964472961553814,-0.0027355182087494675,-3.890109675226664,-12.432432058106755,1.4451550488355096,0.8723081984812282,-1.9185397982098458,-0.10041717539039219,0.42705587423720426,-8.633675741108524,-5.21715811002998,-1.1088172840781552,0.0444797563248259,-0.0005699060558789863
