time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.57,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.311010483323982,14.368560548107721,9.939547967924973,3.209416428439326,-0.5960625301788056,-3.7459597312938797e-06,-0.6006218532026413,4.571752350758114,-0.4957176422084508,-0.12049825714617868,-0.05388244031315845,-0.0006625098684905073
0.01,-0.00042874162325379174,1.5714356485842162,-1.5690071547447177,0.0003035283866685248,-5.1085764618490434e-05,-3.618967420022823e-07,-0.042874162325379175,0.14356485842161987,0.09928452552822403,0.03035283866685248,-0.0051085764618490435,-3.618967420022823e-05,-4.278367487696919,13.950117460459545,9.560812290282822,2.8999061325166764,-0.4995833958650202,-0.0035596568838378584,-0.6043609271433227,4.267609792224651,-0.6263397281178098,-0.14963191441015322,-0.05401718412618861,-0.0006761502512787188
0.02,-0.0012826750482350085,1.5742652151237226,-1.567060399992062,0.0008843737635484453,-0.00014725684428089264,-1.0994411275960626e-06,-0.08539334249812167,0.28295665395063285,0.19467547526557002,0.058084537687992044,-0.00961710796624022,-7.375443855937802e-05,-4.236246550446619,13.50662590651669,9.150100628832611,2.6303757231851677,-0.43703736398640913,-0.0035094623396210167,-0.6145128538156838,3.9129398829387396,-0.7632054971418603,-0.1791022435902131,-0.054491848386065335,-0.0006886897013987951
0.03,-0.0025574456611305654,1.5784444249502414,-1.56420152828179,0.0017192389274823805,-0.00028450034630493024,-2.1857065616065845e-06,-0.1274770612895557,0.41792098265187994,0.28588717102720523,0.08348651639339352,-0.01372435020240376,-0.00010862654340105221,-4.1855644349625,13.039327324324402,8.712909141260763,2.390623944957582,-0.3933294529103435,-0.002928600347262611,-0.6305148980849957,3.5121783692646797,-0.9056571030351397,-0.20881533195734614,-0.055256990551656886,-0.0006997913127460223
0.04,-0.0042479311927241265,1.5839265937284701,-1.5604747211808014,0.0027869826389230043,-0.00045988338070701096,-3.592705810158464e-06,-0.16904855315935616,0.5482168778228672,0.3726807100988586,0.1067743711440624,-0.017538303440208073,-0.00014069992485518795,-4.126747741018978,12.549685797286065,8.253999683831918,2.17312620671256,-0.359563349122368,-0.0022369668234978324,-0.6517497091895369,3.069964863927791,-1.0529416361914796,-0.2386558275460251,-0.05625528052737614,-0.0007090861527078194
0.05,-0.006348250981139332,1.5906627818398285,-1.5559261357888101,0.004068065193762954,-0.0006710195427499426,-5.293389283374202e-06,-0.21003197884152053,0.6736188111358422,0.4548585391991403,0.12810825548399493,-0.021113616204293157,-0.00017006834732157387,-4.059941006131107,12.039356429942023,7.7775747397022705,1.972390652560783,-0.3306158117113682,-0.0014873854709109846,-0.6775406570983218,2.59109229096301,-1.204225943420564,-0.26849083973047383,-0.05742346100901834,-0.0007161840144781241
0.06,-0.008851760111954545,1.598601966134778,-1.5506035325089165,0.005544148539703575,-0.000915763667801679,-7.260064382344177e-06,-0.25035091308152124,0.7939184294949524,0.532260327989369,0.14760833459406214,-0.024474412505173647,-0.0001966675098969975,-3.985141122672154,11.51015653493378,7.287406272923626,1.784463495488744,-0.3036597078725123,-0.000699346335984341,-0.7071474557565401,2.0804554082084676,-1.358612254281927,-0.29817394776458883,-0.05869429241213316,-0.0007206916581336686
0.07,-0.01175103682663605,1.6076912265642256,-1.5445559346557727,0.0071978131811562636,-0.0011920456119719422,-9.46355050342553e-06,-0.2899276714681507,0.9089260429447636,0.604759785314377,0.16536646414526884,-0.02762819441702632,-0.00022034861210813521,-3.9022853886231315,10.964038371949664,6.786928940521985,1.6065499097104805,-0.27725592253518627,0.00010234115272877986,-0.7397639277751268,1.5429987587122307,-1.5151543767205355,-0.3275492559250507,-0.05999848858645892,-0.0007222338378669994
0.08,-0.01503786884824685,1.617875945259561,-1.5378333132257342,0.009012362933006998,-0.0014977881390923799,-1.1873153291156002e-05,-0.32868320216108,1.0184718695335504,0.6722621430038516,0.18145497518507347,-0.030574252712043767,-0.0002409602787730472,-3.811309932325524,10.403062720607469,6.279305984137981,1.4367235546497454,-0.25079182829363944,0.00088957715839455,-0.7745193327094652,0.9836645943932023,-1.6728742066971969,-0.356455425524139,-0.06126663103684365,-0.0007204742719143646
0.09,-0.01870324250370029,1.629100015642361,-1.5304862922604539,0.010971695328341717,-0.0018308749423780854,-1.4457114774506713e-05,-0.3665373655453442,1.1224070382799962,0.7347020965280308,0.19593323953347194,-0.03330868032857057,-0.00025839614833507104,-3.7121886282459484,9.829372956960606,5.767474361513997,1.2737039614432248,-0.22413242938804956,0.0016359644938186424,-0.8104842183005159,0.4073414632700567,-1.830778282629717,-0.384729610694029,-0.06243103456522396,-0.000715134770599169
