t,Speed,accx,accy,yaw_rate,steering_angle,current
0.0,1785.0,0.3955013688415069,0.2280321432445789,20.324707029288582,0.2224795222282409,4.41
0.05,2093.382906879695,0.39461629613818416,0.1652666311774167,26.303802710431064,0.2150156960637605,4.322766042685108
0.1,2621.9625976032153,0.37239108768033946,0.11675103426518461,33.53241783069761,0.20661982594484307,3.718443755204499
0.15000000000000002,3179.12365714017,0.32329516986135226,0.10264122869859378,40.120076342979445,0.19449299796626346,3.2833692526539773
0.2,3760.0899644381225,0.26807127063032893,0.10276002748189816,44.92650855840452,0.18091884321163546,2.82709862494073
0.25,4291.067527237424,0.2295501009905945,0.08990094139756014,47.58602286075111,0.16768486095188345,2.3987594836575457
0.30000000000000004,4734.590611772842,0.197908170396277,0.0754219692685396,46.56970525886183,0.15489697232391972,2.127870730049719
0.35000000000000003,5132.812444719934,0.15529739282893198,0.0845582263535975,44.648722464807214,-0.09172745995704512,1.813371517802863
0.4,5412.7327550657665,0.1122781596545194,0.08708341232084156,38.376215485065124,-0.09148105045926246,1.6589807323142551
0.45,5652.818056883789,0.10702086806405631,0.027891518534139757,17.048509974838503,-0.12248009502672033,1.4844385884130862
0.5,5867.215453264999,0.12367434481770041,-0.05135499914900464,-12.651891168523793,-0.16014697265685604,1.2991318190964292
0.55,6045.2288701541665,0.11682188867567814,-0.09099162933432706,-31.667884458152443,-0.14380745788134028,1.1546024344613635
0.6000000000000001,6177.192999276197,0.09119834234160859,-0.1045991276491405,-37.05489176594965,-0.13205078117250185,1.0389348220748245
0.65,6271.18829394564,0.06074131815955966,-0.11185509245150148,-39.178650215648425,-0.11518432052115442,0.9849058530271799
0.7000000000000001,6337.300615509891,0.052527848640925176,-0.12378671136033528,-38.88633168696523,-0.0966041504372834,0.9097090817646213
0.75,6391.614167739801,0.05606717287019296,-0.11872396530202436,-33.3535256040413,-0.07244519066661545,0.8702075777087296
0.8,6453.100223099775,0.03310674828990595,-0.0682050375568713,-26.64363307902397,0.009312552953651194,0.78
0.8500000000000001,6463.234824756755,0.023089825450461836,-0.003428499252780489,-20.04438319195454,0.14012010779234974,0.7941781133513556
0.9,6493.678670099578,0.040574555608298854,0.03637002437673115,-4.822095951808032,0.1343514464374429,0.7309639897012662
0.9500000000000001,6487.10389268373,0.046388619183601744,0.04478716430310512,19.864805195750634,0.1545582209272133,0.7146753353633444
1.0,6500.118198026863,0.048234611296405654,0.011532875711534168,37.09225097573369,0.21151895740175072,0.6794090098656841
1.05,6518.479390638937,0.027213484346742943,0.001257513744981736,47.954181131951884,0.26248405556645044,0.64
1.1,6469.692257102978,-0.01380474779158988,0.08267892845246955,63.06225887829541,0.2604043833877121,0.73
1.1500000000000001,6441.046544674256,-0.007583025937776499,0.15601431553677503,74.7056240338134,0.24870247966990916,0.6897672766287177
1.2000000000000002,6422.969718477588,0.017002702131781865,0.17438123053604626,77.71486695654792,0.23039499284952958,0.6899495307959794
1.25,6410.916809605489,0.019337008844190078,0.18863350855896258,76.02019993868262,0.21339024203803997,0.6797920240137221
1.3,6394.336892332404,0.019592086443060094,0.18432205639462798,72.50976165614486,0.18914574864870398,0.659101620446922
1.35,6421.070952559105,0.0002529821451948064,0.1780950507885454,67.74088683614173,0.21683031257097973,0.5998226186022374
1.4000000000000001,6442.970734957221,-0.03185018586205485,0.2142270003597434,65.86755692239028,0.3761413607476446,0.5302926504277902
1.4500000000000002,6429.405761463955,-0.029092687623854887,0.26530154662933136,73.77923728270235,0.3812665272033227,0.565166303298903
1.5,6392.721588674794,-0.0009805147965091885,0.2821898444166065,87.04879318682363,0.3821096160268524,0.6301265506023666
1.55,6350.766024568616,0.010014877653095722,0.27298200516542015,94.82802912319022,0.3762483470523218,0.5822115577649251
1.6,6340.777798974604,0.0008439908263499578,0.2832247122576603,96.44417273601127,0.3615553504052016,0.6202962680338621
1.6500000000000001,6327.914258685668,-0.011325002882729324,0.3130506120977894,95.4447692486271,0.3429614154012293,0.5664898152245229
1.7000000000000002,6290.893489830831,-0.02201976976828585,0.31976710884223447,94.27769939516452,0.33550151888784535,0.6590870556928335
1.75,6254.986677247914,-0.025442268297978833,0.3085154627943698,95.11398679805538,0.3175468508208903,0.6499333862395691
1.8,6244.004589022568,-0.02176507656458148,0.3181339828677793,95.2289027947669,0.29720826079065515,0.6000917804513755
1.85,6238.828679713012,-0.0125014725681571,0.3182304453769254,92.17514040091686,0.27959155272873365,0.6104672371463307
1.9000000000000001,6185.390248706087,-0.0027811160368360417,0.28183605721414307,87.18760616983934,0.2635963238863398,0.679783195163285
1.9500000000000002,6176.980898350825,0.005178361313225842,0.2401485301311304,81.64036950007085,0.23812994601055568,0.6196179670164914
2.0,6123.0,0.013786053877899123,0.2144459481355972,76.7515551656106,0.22114659931519573,0.749120518884492
2.0500000000000003,6161.117793365107,0.0253706094997524,0.1921603459103421,71.43012503184856,0.21265934321177885,0.5798527582936166
2.1,6128.974879573517,0.029468971256358514,0.16857620975627244,66.22761760872385,-0.12435814800045068,0.7097487957351691
2.15,6127.876218552063,0.008790834764858407,0.15691275852599068,55.5955596715721,-0.1334556595152846,0.645464180429764
2.2,6137.0736314847945,-0.007327092834997457,0.1234087126479119,29.92587832009987,-0.026843048414852366,0.6002945259391772
2.25,6142.990752083784,-0.005170954635280743,0.0680110135307412,3.8802497831551563,-0.16654686495261745,0.6150462395810814
2.3000000000000003,6172.008376414533,-0.0005087845677309126,0.015358345641934074,-13.065506354610328,-0.20051032856300202,0.57
2.35,6166.513715923645,0.011846825179176863,-0.04662038678612793,-34.19061979089356,-0.19879629957668132,0.5850274318472891
2.4000000000000004,6164.847110771654,0.01860523198941466,-0.09399132612270854,-52.34640074273361,-0.17650563727371743,0.5702698045206106
2.45,6155.02353842104,0.0027134735689424185,-0.1097032124576191,-55.81259452251065,-0.1479566791021907,0.5849411539473998
2.5,6162.042138993627,-0.014774918041381918,-0.11096300945708619,-51.49189868928615,-0.1235648443148686,0.5299616918239751
2.5500000000000003,6166.031480328686,-0.022511050718752226,-0.09398550218686547,-46.11644527005818,-0.029137037295320634,0.54
2.6,6161.931117752825,-0.025234233982690618,-0.058785225497630614,-37.760465420811954,0.2886151126499673,0.54
2.6500000000000004,6143.044118906064,-0.013904440449657057,-0.013277863706479067,-15.128617631066824,0.3169986729001276,0.5550735315101069
2.7,6157.01482330468,-5.200260423840171e-05,0.06183603148548142,23.271086184880552,0.34442841603270885,0.5197776504297992
2.75,6149.024853064651,0.007514684905645794,0.15163654054811213,59.95364616858865,0.35938742090581577,0.54
2.8000000000000003,6092.3951665837885,0.013667545620930754,0.19751612658484702,81.89554727881931,0.36753852626869776,0.6105760318249632
2.85,6022.999645678717,0.012892879040974017,0.19331916318928838,90.29718223366646,0.35662715742255807,0.6699929135743352
2.9000000000000004,5985.924737414837,0.01711070250444893,0.19300832067847917,91.73414637506724,0.3383521904302047,0.69
2.95,5972.53994183631,0.020220207016857065,0.21832894222622085,91.23215896014501,0.3161726161661761,0.6598858804676837
3.0,5950.985031789282,0.01605497024454671,0.23778802071398117,89.79954521698474,0.2885599518614874,0.6999875264910687
3.0500000000000003,5936.575008965501,0.03365757152683513,0.23479069340921585,86.40156916925864,0.25627045937982645,0.6896666268199961
3.1,5929.010733749758,0.05628875671771011,0.22600325271315944,81.49181113743137,0.2286187758330187,0.7
3.1500000000000004,5950.103941003886,0.04404421457551262,0.22693553370845046,74.23557293076152,0.2055225917424405,0.6497921179922284
3.2,5950.933040949726,0.016856780136300896,0.21808833636535166,65.02148858753013,-0.05504420940210032,0.7001181630298955
3.25,5927.981836504256,0.007107598235478533,0.15898167573639418,51.24662195397027,-0.05652133812116321,0.7100454087393611
3.3000000000000003,5954.496752831957,0.011253856171474176,0.05957485682919619,24.905549515867044,-0.06597337213177269,0.6489935056639129
