time,brake_pedal,gas_pedal,speed,acc,final_brake_tw_rr,final_brake_tw_rl,final_brake_tw_fr,final_brake_tw_fl,motor_torque,f_rot_speed,r_rot_speed,ABS_FRONT_ON_OFF,ABS_REAR_ON_OFF
0.7,0,0.0509257399325939,27.3955111651998,-1.059916068296,-0,-0,-0,0,15.7878103357881,240.608149078511,240.64092463545,0,0
0.75,0,0.0502099761744104,27.5014622487396,-0.274145415913346,-0,-0,-0,0,16.9160914647929,240.113724388028,239.716183161808,0,0
0.8,0.0128812412355441,0.0616068812669134,27.3601418606386,-0.711079734368031,-0,-0,-0,0,18.04444993676,240.832848260799,240.645224103112,0,0
0.85,0.00683199395149275,0.0613633727985967,27.3704939457174,-0.258580965788182,-0,-0,-0,0,19.1728857437265,239.346444687225,239.901931841344,0,0
0.9,0.000582009852834899,0.0542505218684937,27.2542319163117,0.0162884792160653,-0,-0,-0,0,20.3013988777295,239.207937730882,240.010370036524,0,0
0.95,0.00480853420333695,0.0711891379263809,27.3578702182657,-0.201188954346152,-0,-0,-0,0,21.429989330806,240.298761901337,240.280772100793,0,0
1,0,0.0564065103654148,27.3569780494334,0.176036583300766,-0,-0,-0,0,22.5586570949932,239.544796855105,239.247671711771,0,0
1.05,0,0.0764565025945516,27.2791049038479,-0.0286350993139685,-0,-0,-0,0,23.6874285958769,239.99967866563,239.343027323055,0,0
1.1,0.00674982353458677,0.0665204704095034,27.2216581182799,-0.486918947061307,-0,-0,-0,0,24.8164057630423,238.942156034142,238.99883627581,0,0
1.15,0,0.080495575713265,27.4358842572666,-0.628573885134935,-0,-0,-0,0,25.9455790641493,238.828965073058,239.671817664969,0,0
1.2,0,0.0915296780811245,27.1995528776558,-0.546728348646322,-0,-0,-0,0,27.0749257252524,238.761976474193,238.404335872494,0,0
1.25,0,0.102963617939334,27.5100057610677,-0.323786815169574,-0,-0,-0,0,28.2044229724058,239.740564979083,238.508619839603,0,0
1.3,0,0.0967480412753325,27.2835407438774,-0.621215371099471,-0,-0,-0,0,29.3340480316638,239.179240336526,239.647570704694,0,0
1.35,0,0.0937336208198799,27.4591885795191,-0.0645800334383989,-0,-0,-0,0,30.4637781290808,238.278937572258,239.423635360393,0,0
1.4,0.0106795615952978,0.0851721233711997,27.0043472768944,-0.23184061040241,-0,-0,-0,0,31.5935904907112,239.655035500243,239.037940815038,0,0
1.45,0.00149029125509118,0.085895424371783,27.1160987422397,0.0432629416772861,-0,-0,-0,0,32.7234623426092,238.654976959853,239.085392039746,0,0
1.5,0,0.098626722789522,27.0370739894378,-0.0918937720171704,-0,-0,-0,0,33.8533709108292,238.606444123099,239.096082392093,0,0
1.55,0.00494595973769295,0.0982787579173811,27.0525940308916,-0.272386671416296,-0,-0,-0,0,34.9832934214256,238.557719185254,238.372300192531,0,0
1.6,0,0.118153204185309,27.1547839990035,-0.561097196639104,-0,-0,-0,0,36.1132071004527,237.848343862881,239.444452213864,0,0
1.65,0,0.111632290880268,27.1343688875124,-0.461328030518841,-0,-0,-0,0,37.2430891739647,237.738302938641,238.25930789992,0,0
1.7,0.00306251591343058,0.122890677019659,27.0675655918454,-0.262047502988897,-0,-0,-0,0,38.3729168680161,236.897152949758,239.202914587181,0,0
1.75,0,0.101094565503907,26.965992915836,-0.617987714360578,-0,-0,-0,0,39.5026674086612,238.129146920369,238.002077864107,0,0
1.8,0,0.138798958187728,27.0779776637846,-0.386865729316548,-0,-0,-0,0,40.6323180219543,236.408552721969,237.625999830833,0,0
1.85,0,0.131206269539193,27.3641557808062,-0.0511208357786989,-0,-0,-0,0,41.7618459339498,238.159008143822,237.747305329409,0,0
1.9,0,0.134109442313765,26.8680741639486,0.070818570709774,-0,-0,-0,0,42.891228370702,237.606745157791,238.230765224331,0,0
1.95,0,0.129592672775811,26.8425298010775,-0.0346227853961395,-0,-0,-0,0,44.0204425582652,237.936642866949,238.059187017054,0,0
2,0.00815861809700245,0.14998740625873,26.9987637691441,-0.0351018678252527,-0,-0,-0,0,45.1494657226938,236.739973218038,238.676173250775,0,0
2.05,0,0.14403266009478,27.035309069464,0.252996246288087,-0,-0,-0,0,46.2782764998866,237.311574059203,237.872052179499,0,0
2.1,0,0.132301689098653,27.0233831988971,0.253279479043538,-0,-0,-0,0,47.4069118349946,237.587355796076,239.041488753511,0,0
2.15,0,0.14025803020746,27.248557160179,-0.395276781585178,-0,-0,-0,0,48.5354059218864,236.925456852747,237.771733618495,0,0
2.2,0.00960938928105917,0.134688182762592,27.1562344852797,-0.597291965542889,-0,-0,-0,0,49.6637701317151,237.586627284502,238.254624361122,0,0
2.25,0.0148303260673772,0.166566729108454,26.935814103243,0.0137533592161339,-0,-0,-0,0,50.7920158355276,236.904101712404,238.679536306976,0,0
2.3,0,0.16577743356368,27.1240516919264,0.453152899016242,-0,-0,-0,0,51.920154404371,236.285052219746,238.647507752698,0,0
2.35,0,0.164596027647472,27.1041886042331,-0.62411560573958,-0,-0,-0,0,53.0481972092921,237.701195320452,237.874676386326,0,0
2.4,0.0115101005899933,0.155553538654636,26.9364676665045,-0.351075807148743,-0,-0,-0,0,54.1761556213381,236.495298104201,237.672554118708,0,0
2.45,0,0.187444799350799,27.0508310787932,-0.0120661681905895,-0,-0,-0,0,55.3040410115558,236.781158246407,237.506842521828,0,0
2.5,0,0.179307975101847,27.0140088613289,-0.137396127626369,-0,-0,-0,0,56.4318647509924,236.463719143539,237.651910268205,0,0
2.55,0.015928658585978,0.187617388077128,27.1610420912538,-0.177097549057111,-0,-0,-0,0,57.5596382106948,237.027176402364,237.228454648889,0,0
2.6,0,0.191400288134953,27.179810776452,0.00791043368302606,-0,-0,-0,0,58.6873727617099,236.461420741361,238.290735054947,0,0
2.65,0.0212356319154217,0.19887056518681,26.997870062351,-0.083226811230924,-0,-0,-0,0,59.8150797750849,236.741276141419,238.826521211453,0,0
2.7,0.00602094852977295,0.196238033631773,27.0826245035623,-0.19409728069955,-0,-0,-0,0,60.9427706218667,236.629088786629,238.095149668878,0,0
2.75,0,0.205906511306211,27.1998894258659,-0.0231794863086747,-0,-0,-0,0,62.0704566731022,236.459797803597,238.446248192728,0,0
2.8,0,0.196330884832018,27.1528151143394,-0.0175339413912085,-0,-0,-0,0,63.1981492998385,236.418487937234,236.958295459786,0,0
2.85,0,0.205619651460113,27.0935863770522,0.485365123636248,-0,-0,-0,0,64.3258598731226,236.481139068949,238.593587271163,0,0
2.9,0.000538533257999795,0.206668914617565,27.1477454846042,-0.316938621782264,-0,-0,-0,0,65.4535997640015,236.427228815685,238.163404493964,0,0
2.95,0,0.198420127037981,26.8742940687318,-0.388197925383415,-0,-0,-0,0,66.5813803435221,238.053728027371,236.862554036279,0,0
3,0,0.204352486348789,27.1619129522888,0.362597745405343,-0,-0,-0,0,67.7092129827315,237.23455147937,238.046469014388,0,0
3.05,0.0206473828868894,0.237767940374415,26.9611772973763,0.194773489692509,-0,-0,-0,0,68.8371090526767,236.402871055215,237.612759408347,0,0
3.1,0,0.213637829853807,26.9318729297786,-0.0567619952935696,-0,-0,-0,0,69.96505568,236.938337891594,237.843970298504,0,0
3.15,4.79178207852659e-05,0.23358340756802,26.9502998875563,-0.302220476093072,-0,-0,-0,0,71.09300432,236.816282796548,237.316742068336,0,0
3.2,0.0177594780129344,0.241032568755149,27.1923773407788,0.362811966403404,-0,-0,-0,0,72.22095296,236.887527553939,238.226676148774,0,0
3.25,0.00838382364775931,0.219947197113538,27.081996435472,-0.00505970001590074,-0,-0,-0,0,73.3489016,236.879078635834,237.667463559917,0,0
3.3,0,0.243416314022945,27.3561704101193,-0.503887767075466,-0,-0,-0,0,74.47685024,236.254169822649,238.683359082571,0,0
3.35,0,0.228242772069413,27.039166244412,-0.139985423807488,-0,-0,-0,0,75.60479888,236.191647214358,238.451160050868,0,0
3.4,0.0388812510049377,0.250594182771655,26.9925999820268,-0.283978563154974,-0,-0,-0,0,76.73274752,236.504079441275,237.878247721885,0,0
3.45,0.0154589622311458,0.250772104896255,27.153049000306,0.154126870295231,-0,-0,-0,0,77.86069616,236.896984024566,237.823071781769,0,0
3.5,0,0.248302825492729,26.883543999021,0.165807841855446,-0,-0,-0,0,78.9886448,236.967122982888,238.144516277192,0,0
3.55,0.00822220429933443,0.240030003756598,27.3211415557407,-0.232286104083881,-0,-0,-0,0,80.11659344,236.674095771109,238.583410636254,0,0
3.6,0.00797893373293652,0.256757837242973,27.0245445913299,0.123806317816327,-0,-0,-0,0,81.24454208,237.309563514563,238.518352773147,0,0
3.65,0,0.250223206971474,26.959203584757,-0.332947797273388,-0,-0,-0,0,82.37249072,236.278340996111,239.397855366661,0,0
3.7,0.00631685388391677,0.25264623205039,27.2937748558454,0.64032365225177,-0,-0,-0,0,83.50043936,236.143321684083,239.883938807784,0,0
3.75,0,0.240711976592567,27.314805425229,0.38729560256978,-0,-0,-0,0,84.628388,237.286194123415,238.809370868245,0,0
3.8,0,0.274845768952843,26.9767263108593,-0.179598966607995,-0,-0,-0,0,85.75633664,237.013812071129,239.451055661125,0,0
3.85,0,0.269508215403027,27.3034233633974,0.205743726964808,-0,-0,-0,0,86.88428528,237.402505676364,239.768966862125,0,0
3.9,0,0.263359529523525,27.1881552230596,0.117673086344957,-0,-0,-0,0,88.01223392,237.205949290124,238.151040460848,0,0
3.95,0.00209919732109737,0.280642680013978,27.070099533338,1.11699956048723,-0,-0,-0,0,89.14018256,237.570094909402,238.95148171554,0,0
4,0,0.278335550565724,27.1880660800464,0.263472295686594,-0,-0,-0,0,90.2681312,237.721007621106,239.399276271968,0,0
4.05,0,0.264136402548576,26.9679074589057,0.0727725977148938,-0,-0,-0,0,91.39607984,237.6170676289,238.460850220099,0,0
4.1,0.00302870698394824,0.293342650781698,27.4401539807232,0.608786642661172,-0,-0,-0,0,92.5240232435529,237.603876539178,239.236366790106,0,0
4.15,0.00925608886372288,0.29732383706395,27.0579956743693,0.182750776701585,-0,-0,-0,0,93.6519095577827,238.038800736205,240.112851754033,0,0
4.2,0.00568888054954983,0.29211677366007,27.1488538891145,0.0592977263062392,-0,-0,-0,0,94.7797340664922,238.30934969741,239.731803353004,0,0
4.25,0.00523367603060247,0.292577482690187,27.1015140520011,-0.465104552052053,-0,-0,-0,0,95.9075081407285,237.319461831536,240.654564735147,0,0
4.3,0,0.321427803722719,27.0520960319874,0.125864797162025,-0,-0,-0,0,97.0352431515384,238.589589130399,239.880380320415,0,0
4.35,0.00221477069275137,0.306984152786752,27.202610964891,0.25704941097758,-0,-0,-0,0,98.1629504699691,237.769042518815,239.895410760752,0,0
4.4,0,0.310013918645875,27.0789460359263,0.0835884454124646,-0,-0,-0,0,99.2906414670675,237.056427774083,239.855676675648,0,0
4.45,0,0.30686577814262,27.3035228362449,0.228809446924118,-0,-0,-0,0,100.418327513881,239.02717698666,239.871785451766,0,0
4.5,0.00146166968251226,0.315694501014069,27.4849577522175,0.47153735870491,-0,-0,-0,0,101.546019981455,237.238838789607,241.060346099943,0,0
4.55,0.00362594993752016,0.32657045406023,27.117561902179,0.252822748005565,-0,-0,-0,0,102.673730240839,239.05225590085,239.735155591244,0,0
4.6,0.0115519503259477,0.314080188612779,26.9918642390912,0.301842088986577,-0,-0,-0,0,103.801469663078,238.530280403001,240.745273606932,0,0
4.65,0.0128358324718035,0.322271446245027,27.1769696730777,-0.286522051062007,-0,-0,-0,0,104.92924961922,238.570369575784,240.810755288746,0,0
4.7,0.000121172588048713,0.324420143437146,27.3601953929646,0.147790406678822,-0,-0,-0,0,106.057081480311,238.407318605622,240.214868996433,0,0
4.75,0.0156863078019787,0.335700473541158,27.3215098401446,0.537017165130984,-0,-0,-0,0,107.1849766174,239.261440056361,240.809540955408,0,0
4.8,0,0.338199735244279,27.0480934967774,-0.0507863623106221,-0,-0,-0,0,108.312946401532,238.444891505345,241.532734630088,0,0
4.85,0.00372258892663309,0.348071172886301,27.2464359507273,0.744437175545188,-0,-0,-0,0,109.441002203754,239.430942461832,240.942789515918,0,0
4.9,0,0.336754372907291,27.264293789048,0.924392408841297,-0,-0,-0,0,110.569155395114,239.399656118257,241.196388979658,0,0
4.95,0,0.343073037957298,27.3555028698515,0.545489100906924,-0,-0,-0,0,111.697417346659,239.75451385254,241.214271105977,0,0
5,0.00869512579651986,0.329074853108234,27.3356897714654,0.761612372386323,-0,-0,-0,0,112.825799429436,239.047030683623,242.086202588782,0,0
5.05,0.00815904890310788,0.356555857213798,27.2926804517847,0.1006814024803,-0,-0,-0,0,113.954313014491,238.63854463545,242.213257131322,0,0
5.1,0,0.348149799310608,27.3918660949325,0.925384995283018,-0,-0,-0,0,115.082969472872,239.58804020818,241.355177909902,0,0
5.15,0,0.372615508239238,27.5751167680314,0.463001718661939,-0,-0,-0,0,116.211810973642,239.423332777803,241.468198480946,0,0
5.2,0,0.381967094895783,27.5694205682485,0.594550333398583,-0,-0,-0,0,117.340862803181,240.309624497883,242.23952321417,0,0
5.25,0,0.380246686368702,27.2732398489721,0.380213475644265,-0,-0,-0,0,118.470102400873,240.450298335648,241.895346961278,0,0
5.3,0,0.364048509242571,27.3139279872178,0.285751151954495,-0,-0,-0,0,119.599506992769,239.910428099192,242.910652073786,0,0
5.35,0,0.380389174166188,27.544221154346,0.42087966178339,-0,-0,-0,0,120.729053804926,239.944484233131,243.119585930202,0,0
5.4,0.00513442327540965,0.37125758806342,27.5903054262203,0.512993552940998,-0,-0,-0,0,121.858720063397,240.50847651104,242.927652720985,0,0
5.45,0,0.396781082184785,27.4261097445164,0.769777563817841,-0,-0,-0,0,122.988482994236,240.400948207978,243.146545189865,0,0
5.5,0,0.383697528377245,27.6799441745602,0.513505685246327,-0,-0,-0,0,124.118319823498,241.338766632201,242.818386971356,0,0
5.55,0,0.388027594919139,27.4107848745085,0.311411420438301,-0,-0,-0,0,125.248207777238,241.294999934117,243.347745614192,0,0
5.6,0.0136781985614031,0.391052720109846,27.6940977546798,0.35857558303581,-0,-0,-0,0,126.378124081509,241.522032901167,243.598946235862,0,0
5.65,0,0.380629760015133,27.3829655810218,0.512429769080784,-0,-0,-0,0,127.508045962366,242.102710125455,243.862086246411,0,0
5.7,0.0334169108471498,0.386774054684218,27.7106436115676,0.44859888864939,-0,-0,-0,0,128.637950645864,241.687216463795,244.473308728944,0,0
5.75,0.0115414502960852,0.372590325450526,27.8447793584764,0.538005560312899,-0,-0,-0,0,129.767815358056,241.970465993765,244.147199766497,0,0
5.8,0.00056496891528239,0.419342583399585,27.7799718819788,-0.132297483604043,-0,-0,-0,0,130.897617324997,241.986486738976,245.185720264468,0,0
5.85,0.00855001809615653,0.405170385758191,27.6134953337682,0.630209306473846,-0,-0,-0,0,132.027333772741,242.155837191104,245.318695333355,0,0
5.9,0,0.397846582814499,27.6538593370745,0.518971472899375,-0,-0,-0,0,133.156941927343,242.946693024751,244.914377151248,0,0
5.95,0.0113630073768192,0.408061650710369,27.6784986033832,0.688383254200108,-0,-0,-0,0,134.286419014857,241.41637277124,245.099522239914,0,0
6,0.0069296628054479,0.431596752931132,27.5454699438262,0.0402011501045023,-0,-0,-0,0,135.415742261337,241.515855643087,245.912337606166,0,0
6.05,0.0143927413610505,0.421441657473842,27.8644912943057,0.147874796079216,-0,-0,-0,0,136.544888892838,242.712061708839,246.119983657201,0,0
6.1,0,0.42356210045378,27.7225284304178,0.00316392643326502,-0,-0,-0,0,137.673836135413,243.410722938564,245.252576246624,0,0
6.15,0,0.440924360063228,27.6318915503378,0.370854041539044,-0,-0,-0,0,138.802574164364,243.960056366053,245.745707425122,0,0
6.2,0.00379573810576018,0.429392100265688,27.869757891696,0.369748250390511,-0,-0,-0,0,139.931156306945,243.673488342472,246.238405373253,0,0
6.25,0.00430028539791756,0.44357273482825,27.6210749381497,0.565570663405409,-0,-0,-0,0,141.059601378461,243.586601018419,246.444411092981,0,0
6.3,0.00606160035920754,0.445010818676521,27.6596241814053,0.528966796328869,-0,-0,-0,0,142.187920749959,243.391131524502,246.804144306775,0,0
6.35,0.0127061259460764,0.423463981148793,27.8076101530131,0.581055019865331,-0,-0,-0,0,143.316125792485,243.789423126091,246.954311635637,0,0
6.4,0,0.45495309707892,28.094645115218,0.787486495084137,-0,-0,-0,0,144.444227877088,244.450479071206,246.672800152863,0,0
6.45,0,0.458952225553431,28.2102901582385,0.673152932689351,-0,-0,-0,0,145.572238374813,243.789808222694,246.344228808358,0,0
6.5,0.00926444682236933,0.452900498936207,27.839105722518,0.144101112968949,-0,-0,-0,0,146.700168656708,244.325614460762,248.680467772309,0,0
6.55,0.000106506831436438,0.466143841275106,27.9437277055491,-0.0069064826486912,-0,-0,-0,0,147.82803009382,244.6228712091,248.035663569166,0,0
6.6,0.0175073605285972,0.481554620788586,28.1077107186412,0.825124022056721,-0,-0,-0,0,148.955834057196,245.076252532437,248.478999367434,0,0
6.65,0,0.461239425597163,27.892496465482,0.486041938378779,-0,-0,-0,0,150.083591917882,244.932991587931,249.305376571802,0,0
6.7,0.00588504620760189,0.47042664501682,28.2325951600572,0.279130996740702,-0,-0,-0,0,151.211315046927,246.3250755872,248.794528689613,0,0
6.75,0,0.491674998412885,28.0754918664275,0.0780351838658987,-0,-0,-0,0,152.339014815376,246.256159217814,249.381471725713,0,0
6.8,0.000851268599033095,0.483615729868014,28.04352351175,0.656417726291988,-0,-0,-0,0,153.466702594277,246.208405604056,249.024106864834,0,0
6.85,0,0.46517983215658,28.2670339320394,0.564638631888376,-0,-0,-0,0,154.594389754676,245.250868602931,249.568220168508,0,0
6.9,0.00800728598879467,0.487604567072478,28.1255616460829,0.691918987893707,-0,-0,-0,0,155.722087667622,247.486868732146,249.16119622091,0,0
6.95,0.00776120328131803,0.489337773277535,27.9263431862897,0.695556795035144,-0,-0,-0,0,156.84980770416,247.308778969969,249.821916354255,0,0
7,0.0180858242263444,0.487534793804205,28.1462527433628,0.561372986114592,-0,-0,-0,0,157.977561235338,247.928491921415,250.134304713204,0,0
7.05,0.00665489897277117,0.49268168991569,28.2910120676746,0.578420520376827,-0,-0,-0,0,159.105359632203,247.600399275737,250.428597542494,0,0
7.1,0,0.486819552435202,28.1251408618342,0.616639306125587,-0,-0,-0,0,160.233214265801,247.018674769636,250.444605586151,0,0
7.15,0.0174828635926988,0.498278157563507,28.43256146172,0.727239066478015,-0,-0,-0,0,161.361134558215,247.94900136672,251.751908825547,0,0
7.2,0.027708113819561,0.497721194728819,28.5123556844164,0.583387658027897,-0,-0,-0,0,162.489036311948,248.606140687236,251.161105670902,0,0
7.25,0,0.507044372265884,28.3669687207305,0.954178472984101,-0,-0,-0,0,163.616873716455,248.425794217034,251.64555005707,0,0
7.3,0,0.499492972241615,28.6119097319964,0.331538863933731,-0,-0,-0,0,164.744658133748,248.69043316199,252.197511584753,0,0
7.35,0,0.505078653644488,28.4627224863057,0.56323575170588,-0,-0,-0,0,165.872400934876,248.39290097504,252.84689332172,0,0
7.4,0.00154996942369787,0.515459542013089,28.4524043334634,0.884263327668833,-0,-0,-0,0,167.000113490884,250.041698947064,253.268231227657,0,0
7.45,0.00241281506590271,0.515394080498881,28.558193759204,0.671797212259596,-0,-0,-0,0,168.12780717282,249.580156748792,252.878370147159,0,0
7.5,0,0.521535231855729,28.7488985022649,0.401429578399444,-0,-0,-0,0,169.255493351732,250.350540206413,252.781592539555,0,0
7.55,0.00706891545448008,0.526270777286863,28.6930033504523,0.102187565092607,-0,-0,-0,0,170.383183398665,250.758467174648,253.612825133082,0,0
7.6,0,0.535484038251156,28.7198431870162,0.303870699829246,-0,-0,-0,0,171.510888684667,250.856660392762,253.385215528136,0,0
7.65,0.0144383303855489,0.545342637290592,28.6845764863174,0.708607834331935,-0,-0,-0,0,172.638620580785,250.773569381955,254.536880387182,0,0
7.7,0,0.529657393123142,28.8502054174641,1.01711895632713,-0,-0,-0,0,173.766390458066,251.598119905389,255.119802887148,0,0
7.75,0,0.544731023452694,28.8652199754994,0.476443529855507,-0,-0,-0,0,174.894209687558,251.473511049267,254.775739939691,0,0
7.8,0.00337478806491954,0.553855417968195,29.0579981517068,0.818652982914476,-0,-0,-0,0,176.022089640305,252.212621511184,255.327071856047,0,0
